Title,Description,Keywords,word0,id0,word1,id1,word2,id2,word3,id3,word4,id4,word5,id5,word6,id6,word7,id7,word8,id8,word9,id9,Answer.confidence0,Answer.confidence1,Answer.confidence2,Answer.confidence3,Answer.confidence4,Answer.confidence5,Answer.confidence6,Answer.confidence7,Answer.confidence8,Answer.confidence9,Answer.na0,Answer.na1,Answer.na2,Answer.na3,Answer.na4,Answer.na5,Answer.na6,Answer.na7,Answer.na8,Answer.na9,Answer.rating0,Answer.rating1,Answer.rating2,Answer.rating3,Answer.rating4,Answer.rating5,Answer.rating6,Answer.rating7,Answer.rating8,Answer.rating9
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",effective antiterrorism tools for law enforcement,071151_short,amend part c of title iv of the social security act to provide for grants to states for programs to promote the training and employment of individuals receiving aid to families with dependent children .,034069_official,black lung benefits,009432_short,medicare patient access to drugs for rare diseases,090691_short,amend title xviii of the social security act to revise the methodology by which payment for orphan drugs and biologicals is made under program prospective payment system for hospital outpatient department services under the medicare program .,090691_official,"amend title 38 , united states code , to remove the expiration date for eligibility for the educational assistance programs for veterans of the all-volunteer force ; and for other purposes .",055119_official,amend part c of title iv of the federal coal mine health and safety act of year .,009432_official,combat domestic terrorism .,071151_official,new gi bill continuation,055119_short,work incentive block grant,034069_short,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",effective antiterrorism tools for law enforcement,071151_short,amend part c of title iv of the social security act to provide for grants to states for programs to promote the training and employment of individuals receiving aid to families with dependent children .,034069_official,black lung benefits,009432_short,medicare patient access to drugs for rare diseases,090691_short,amend title xviii of the social security act to revise the methodology by which payment for orphan drugs and biologicals is made under program prospective payment system for hospital outpatient department services under the medicare program .,090691_official,"amend title 38 , united states code , to remove the expiration date for eligibility for the educational assistance programs for veterans of the all-volunteer force ; and for other purposes .",055119_official,amend part c of title iv of the federal coal mine health and safety act of year .,009432_official,combat domestic terrorism .,071151_official,new gi bill continuation,055119_short,work incentive block grant,034069_short,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,,,,,,,,,,,-1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",self-employed health care affordability,090061_short,eliminate the national sheep industry improvement center and to transfer funds available for the center to the general fund of the treasury to reduce the deficit .,073752_official,anti-fleecing of america,073752_short,welfare reform,111048_short,a concurrent resolution expressing the sense of the congress regarding united states goals with respect to lebanon .,052644_official,prevent members of congress from receiving the automatic pay adjustment scheduled to take effect in year .,104700_official,amend the internal revenue code of year to provide that the deduction for the health insurance costs of self-employed individuals be allowed in determining self-employment tax .,090061_official,members of congress personal fiscal responsibility,104700_short,lebanon reconstruction,052644_short,reauthorize and improve the program of block grants to states for temporary assistance for needy families,111048_official,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,,na2,,na4,na5,na6,,na8,,3.0,1.0,0.0,0.0,0.0,3.0,-3.0,1.0,0.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",self-employed health care affordability,090061_short,eliminate the national sheep industry improvement center and to transfer funds available for the center to the general fund of the treasury to reduce the deficit .,073752_official,anti-fleecing of america,073752_short,welfare reform,111048_short,a concurrent resolution expressing the sense of the congress regarding united states goals with respect to lebanon .,052644_official,prevent members of congress from receiving the automatic pay adjustment scheduled to take effect in year .,104700_official,amend the internal revenue code of year to provide that the deduction for the health insurance costs of self-employed individuals be allowed in determining self-employment tax .,090061_official,members of congress personal fiscal responsibility,104700_short,lebanon reconstruction,052644_short,reauthorize and improve the program of block grants to states for temporary assistance for needy families,111048_official,2.0,1.0,0.0,0.0,0.0,2.0,2.0,,0.0,2.0,,,,,,,,na7,,,3.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",self-employed health care affordability,090061_short,eliminate the national sheep industry improvement center and to transfer funds available for the center to the general fund of the treasury to reduce the deficit .,073752_official,anti-fleecing of america,073752_short,welfare reform,111048_short,a concurrent resolution expressing the sense of the congress regarding united states goals with respect to lebanon .,052644_official,prevent members of congress from receiving the automatic pay adjustment scheduled to take effect in year .,104700_official,amend the internal revenue code of year to provide that the deduction for the health insurance costs of self-employed individuals be allowed in determining self-employment tax .,090061_official,members of congress personal fiscal responsibility,104700_short,lebanon reconstruction,052644_short,reauthorize and improve the program of block grants to states for temporary assistance for needy families,111048_official,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,,,,,,,,,,,3.0,-1.0,-2.0,-3.0,0.0,1.0,2.0,2.0,2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",self-employed health care affordability,090061_short,eliminate the national sheep industry improvement center and to transfer funds available for the center to the general fund of the treasury to reduce the deficit .,073752_official,anti-fleecing of america,073752_short,welfare reform,111048_short,a concurrent resolution expressing the sense of the congress regarding united states goals with respect to lebanon .,052644_official,prevent members of congress from receiving the automatic pay adjustment scheduled to take effect in year .,104700_official,amend the internal revenue code of year to provide that the deduction for the health insurance costs of self-employed individuals be allowed in determining self-employment tax .,090061_official,members of congress personal fiscal responsibility,104700_short,lebanon reconstruction,052644_short,reauthorize and improve the program of block grants to states for temporary assistance for needy families,111048_official,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,-2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",self-employed health care affordability,090061_short,eliminate the national sheep industry improvement center and to transfer funds available for the center to the general fund of the treasury to reduce the deficit .,073752_official,anti-fleecing of america,073752_short,welfare reform,111048_short,a concurrent resolution expressing the sense of the congress regarding united states goals with respect to lebanon .,052644_official,prevent members of congress from receiving the automatic pay adjustment scheduled to take effect in year .,104700_official,amend the internal revenue code of year to provide that the deduction for the health insurance costs of self-employed individuals be allowed in determining self-employment tax .,090061_official,members of congress personal fiscal responsibility,104700_short,lebanon reconstruction,052644_short,reauthorize and improve the program of block grants to states for temporary assistance for needy families,111048_official,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,,,,,,,,,,,3.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,-1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the indian tribal judgment funds use or distribution act to extend a certain income tax exemption to the grand portage band of lake superior chippewa indians .,048015_official,prohibit assistance to pakistan .,018305_official,truth in savings,065184_short,pakistan accountability,018305_short,require air carriers to honor tickets for bankrupt air service .,099247_official,ptc elimination,023989_short,"amend the internal revenue code of year to phaseout and repeal the credit for electricity produced from certain renewable resources , to reduce the corporate income tax",023989_official,airline consumer protection,099247_short,grand portage band per capita adjustment,048015_short,"reform federal deposit insurance , protect the deposit insurance funds , recapitalize the bank insurance fund , improve supervision and regulation of insured depository institutions",065184_official,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,,0.0,,,,,,na5,,,na8,,1.0,-1.0,1.0,1.0,1.0,,-1.0,1.0,,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the indian tribal judgment funds use or distribution act to extend a certain income tax exemption to the grand portage band of lake superior chippewa indians .,048015_official,prohibit assistance to pakistan .,018305_official,truth in savings,065184_short,pakistan accountability,018305_short,require air carriers to honor tickets for bankrupt air service .,099247_official,ptc elimination,023989_short,"amend the internal revenue code of year to phaseout and repeal the credit for electricity produced from certain renewable resources , to reduce the corporate income tax",023989_official,airline consumer protection,099247_short,grand portage band per capita adjustment,048015_short,"reform federal deposit insurance , protect the deposit insurance funds , recapitalize the bank insurance fund , improve supervision and regulation of insured depository institutions",065184_official,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,0.0,-2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the indian tribal judgment funds use or distribution act to extend a certain income tax exemption to the grand portage band of lake superior chippewa indians .,048015_official,prohibit assistance to pakistan .,018305_official,truth in savings,065184_short,pakistan accountability,018305_short,require air carriers to honor tickets for bankrupt air service .,099247_official,ptc elimination,023989_short,"amend the internal revenue code of year to phaseout and repeal the credit for electricity produced from certain renewable resources , to reduce the corporate income tax",023989_official,airline consumer protection,099247_short,grand portage band per capita adjustment,048015_short,"reform federal deposit insurance , protect the deposit insurance funds , recapitalize the bank insurance fund , improve supervision and regulation of insured depository institutions",065184_official,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the indian tribal judgment funds use or distribution act to extend a certain income tax exemption to the grand portage band of lake superior chippewa indians .,048015_official,prohibit assistance to pakistan .,018305_official,truth in savings,065184_short,pakistan accountability,018305_short,require air carriers to honor tickets for bankrupt air service .,099247_official,ptc elimination,023989_short,"amend the internal revenue code of year to phaseout and repeal the credit for electricity produced from certain renewable resources , to reduce the corporate income tax",023989_official,airline consumer protection,099247_short,grand portage band per capita adjustment,048015_short,"reform federal deposit insurance , protect the deposit insurance funds , recapitalize the bank insurance fund , improve supervision and regulation of insured depository institutions",065184_official,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the indian tribal judgment funds use or distribution act to extend a certain income tax exemption to the grand portage band of lake superior chippewa indians .,048015_official,prohibit assistance to pakistan .,018305_official,truth in savings,065184_short,pakistan accountability,018305_short,require air carriers to honor tickets for bankrupt air service .,099247_official,ptc elimination,023989_short,"amend the internal revenue code of year to phaseout and repeal the credit for electricity produced from certain renewable resources , to reduce the corporate income tax",023989_official,airline consumer protection,099247_short,grand portage band per capita adjustment,048015_short,"reform federal deposit insurance , protect the deposit insurance funds , recapitalize the bank insurance fund , improve supervision and regulation of insured depository institutions",065184_official,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,,,,,,,,,,,-2.0,1.0,1.0,1.0,1.0,-3.0,-3.0,2.0,0.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",authorize appropriations for famine relief and recovery in africa .,049418_official,human resources demonstration,004857_short,amend the clean air act to address problems concerning methyl tertiary butyl ether,082877_official,"provide for a program to be carried out the secretary of labor , of demonstration projects and an advisory committee to promote economic stability by increasing employment opportunities and improving productivity .",004857_official,federal reformulated fuels,082877_short,federal managers financial integrity,016446_short,emergency farm credit assistance,049418_short,amend the accounting and auditing act of year to require ongoing evaluations and reports on the adequacy of the systems of internal accounting and administrative control of each executive agency .,016446_official,"amend title 18 , united states code , with respect to judicial remedies regarding prison conditions .",071813_official,stop turning out prisoners,071813_short,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,,,,,,,,,,,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,-3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",authorize appropriations for famine relief and recovery in africa .,049418_official,human resources demonstration,004857_short,amend the clean air act to address problems concerning methyl tertiary butyl ether,082877_official,"provide for a program to be carried out the secretary of labor , of demonstration projects and an advisory committee to promote economic stability by increasing employment opportunities and improving productivity .",004857_official,federal reformulated fuels,082877_short,federal managers financial integrity,016446_short,emergency farm credit assistance,049418_short,amend the accounting and auditing act of year to require ongoing evaluations and reports on the adequacy of the systems of internal accounting and administrative control of each executive agency .,016446_official,"amend title 18 , united states code , with respect to judicial remedies regarding prison conditions .",071813_official,stop turning out prisoners,071813_short,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",authorize appropriations for famine relief and recovery in africa .,049418_official,human resources demonstration,004857_short,amend the clean air act to address problems concerning methyl tertiary butyl ether,082877_official,"provide for a program to be carried out the secretary of labor , of demonstration projects and an advisory committee to promote economic stability by increasing employment opportunities and improving productivity .",004857_official,federal reformulated fuels,082877_short,federal managers financial integrity,016446_short,emergency farm credit assistance,049418_short,amend the accounting and auditing act of year to require ongoing evaluations and reports on the adequacy of the systems of internal accounting and administrative control of each executive agency .,016446_official,"amend title 18 , united states code , with respect to judicial remedies regarding prison conditions .",071813_official,stop turning out prisoners,071813_short,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,,,,,,,,,,,2.0,0.0,1.0,1.0,0.0,0.0,2.0,-1.0,1.0,-2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",authorize appropriations for famine relief and recovery in africa .,049418_official,human resources demonstration,004857_short,amend the clean air act to address problems concerning methyl tertiary butyl ether,082877_official,"provide for a program to be carried out the secretary of labor , of demonstration projects and an advisory committee to promote economic stability by increasing employment opportunities and improving productivity .",004857_official,federal reformulated fuels,082877_short,federal managers financial integrity,016446_short,emergency farm credit assistance,049418_short,amend the accounting and auditing act of year to require ongoing evaluations and reports on the adequacy of the systems of internal accounting and administrative control of each executive agency .,016446_official,"amend title 18 , united states code , with respect to judicial remedies regarding prison conditions .",071813_official,stop turning out prisoners,071813_short,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,,,,,,,,,,,3.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",authorize appropriations for famine relief and recovery in africa .,049418_official,human resources demonstration,004857_short,amend the clean air act to address problems concerning methyl tertiary butyl ether,082877_official,"provide for a program to be carried out the secretary of labor , of demonstration projects and an advisory committee to promote economic stability by increasing employment opportunities and improving productivity .",004857_official,federal reformulated fuels,082877_short,federal managers financial integrity,016446_short,emergency farm credit assistance,049418_short,amend the accounting and auditing act of year to require ongoing evaluations and reports on the adequacy of the systems of internal accounting and administrative control of each executive agency .,016446_official,"amend title 18 , united states code , with respect to judicial remedies regarding prison conditions .",071813_official,stop turning out prisoners,071813_short,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,,,3.0,0.0,3.0,3.0,-1.0,0.0,0.0,1.0,3.0,-1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","modernize and reform the regulation of financial services , to strengthen the enforcement authority of depository institution regulating agencies",055412_official,all savers tax incentive,013007_short,truth in savings and investments,055412_short,continuing appropriation -lrb- fourth -rrb-,110009_short,"amend the securities exchange act of year to require the securities and exchange commission to allow publicly traded companies with a certain sized public float to change their stocks ' tick sizes to increase liquidity by incentivizing capital commitment , research coverage , and brokerage support , thereby increasing the stocks ' liquidity and investor interest",042900_official,provide crop and livestock disaster assistance .,092174_official,spread pricing liquidity,042900_short,making further continuing appropriations for the fiscal year year,110009_official,agricultural assistance,092174_short,"amend the internal revenue code of year to permit a credit , or exclusion from tax , for interest received on savings in residential finance institution .",013007_official,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,3.0,1.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","modernize and reform the regulation of financial services , to strengthen the enforcement authority of depository institution regulating agencies",055412_official,all savers tax incentive,013007_short,truth in savings and investments,055412_short,continuing appropriation -lrb- fourth -rrb-,110009_short,"amend the securities exchange act of year to require the securities and exchange commission to allow publicly traded companies with a certain sized public float to change their stocks ' tick sizes to increase liquidity by incentivizing capital commitment , research coverage , and brokerage support , thereby increasing the stocks ' liquidity and investor interest",042900_official,provide crop and livestock disaster assistance .,092174_official,spread pricing liquidity,042900_short,making further continuing appropriations for the fiscal year year,110009_official,agricultural assistance,092174_short,"amend the internal revenue code of year to permit a credit , or exclusion from tax , for interest received on savings in residential finance institution .",013007_official,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","modernize and reform the regulation of financial services , to strengthen the enforcement authority of depository institution regulating agencies",055412_official,all savers tax incentive,013007_short,truth in savings and investments,055412_short,continuing appropriation -lrb- fourth -rrb-,110009_short,"amend the securities exchange act of year to require the securities and exchange commission to allow publicly traded companies with a certain sized public float to change their stocks ' tick sizes to increase liquidity by incentivizing capital commitment , research coverage , and brokerage support , thereby increasing the stocks ' liquidity and investor interest",042900_official,provide crop and livestock disaster assistance .,092174_official,spread pricing liquidity,042900_short,making further continuing appropriations for the fiscal year year,110009_official,agricultural assistance,092174_short,"amend the internal revenue code of year to permit a credit , or exclusion from tax , for interest received on savings in residential finance institution .",013007_official,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","modernize and reform the regulation of financial services , to strengthen the enforcement authority of depository institution regulating agencies",055412_official,all savers tax incentive,013007_short,truth in savings and investments,055412_short,continuing appropriation -lrb- fourth -rrb-,110009_short,"amend the securities exchange act of year to require the securities and exchange commission to allow publicly traded companies with a certain sized public float to change their stocks ' tick sizes to increase liquidity by incentivizing capital commitment , research coverage , and brokerage support , thereby increasing the stocks ' liquidity and investor interest",042900_official,provide crop and livestock disaster assistance .,092174_official,spread pricing liquidity,042900_short,making further continuing appropriations for the fiscal year year,110009_official,agricultural assistance,092174_short,"amend the internal revenue code of year to permit a credit , or exclusion from tax , for interest received on savings in residential finance institution .",013007_official,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","modernize and reform the regulation of financial services , to strengthen the enforcement authority of depository institution regulating agencies",055412_official,all savers tax incentive,013007_short,truth in savings and investments,055412_short,continuing appropriation -lrb- fourth -rrb-,110009_short,"amend the securities exchange act of year to require the securities and exchange commission to allow publicly traded companies with a certain sized public float to change their stocks ' tick sizes to increase liquidity by incentivizing capital commitment , research coverage , and brokerage support , thereby increasing the stocks ' liquidity and investor interest",042900_official,provide crop and livestock disaster assistance .,092174_official,spread pricing liquidity,042900_short,making further continuing appropriations for the fiscal year year,110009_official,agricultural assistance,092174_short,"amend the internal revenue code of year to permit a credit , or exclusion from tax , for interest received on savings in residential finance institution .",013007_official,0.0,,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,,na1,,na3,,,,,,,1.0,,2.0,,-1.0,3.0,2.0,2.0,3.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","facilitate the transition to more competitive and efficient electric power markets , and to ensure electric reliability .",082298_official,"amend the public health service act to improve the health of pregnant women , infants and children through the provision of comprehensive primary and preventive care",065157_official,provide compensation and health reinsurance benefits to employees at department of energy defense nuclear facilities for injuries caused by exposure to ionizing radiation and to ensure fair treatment of employees during modernization and reconfiguration of such facilities,062238_official,fair medicare appeals,050153_short,revised national housing,000027_short,defense nuclear workers ' bill of rights,062238_short,amend title xviii of the social security act with respect to administrative and judicial review of determinations under that title .,050153_official,comprehensive maternal and early childhood health care,065157_short,"establish a program of community development and housing block grants , to consolidate , simplify , and improve laws relating to housing and urban development activities",000027_official,public utility holding company,082298_short,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","facilitate the transition to more competitive and efficient electric power markets , and to ensure electric reliability .",082298_official,"amend the public health service act to improve the health of pregnant women , infants and children through the provision of comprehensive primary and preventive care",065157_official,provide compensation and health reinsurance benefits to employees at department of energy defense nuclear facilities for injuries caused by exposure to ionizing radiation and to ensure fair treatment of employees during modernization and reconfiguration of such facilities,062238_official,fair medicare appeals,050153_short,revised national housing,000027_short,defense nuclear workers ' bill of rights,062238_short,amend title xviii of the social security act with respect to administrative and judicial review of determinations under that title .,050153_official,comprehensive maternal and early childhood health care,065157_short,"establish a program of community development and housing block grants , to consolidate , simplify , and improve laws relating to housing and urban development activities",000027_official,public utility holding company,082298_short,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,,,,,2.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","facilitate the transition to more competitive and efficient electric power markets , and to ensure electric reliability .",082298_official,"amend the public health service act to improve the health of pregnant women , infants and children through the provision of comprehensive primary and preventive care",065157_official,provide compensation and health reinsurance benefits to employees at department of energy defense nuclear facilities for injuries caused by exposure to ionizing radiation and to ensure fair treatment of employees during modernization and reconfiguration of such facilities,062238_official,fair medicare appeals,050153_short,revised national housing,000027_short,defense nuclear workers ' bill of rights,062238_short,amend title xviii of the social security act with respect to administrative and judicial review of determinations under that title .,050153_official,comprehensive maternal and early childhood health care,065157_short,"establish a program of community development and housing block grants , to consolidate , simplify , and improve laws relating to housing and urban development activities",000027_official,public utility holding company,082298_short,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","facilitate the transition to more competitive and efficient electric power markets , and to ensure electric reliability .",082298_official,"amend the public health service act to improve the health of pregnant women , infants and children through the provision of comprehensive primary and preventive care",065157_official,provide compensation and health reinsurance benefits to employees at department of energy defense nuclear facilities for injuries caused by exposure to ionizing radiation and to ensure fair treatment of employees during modernization and reconfiguration of such facilities,062238_official,fair medicare appeals,050153_short,revised national housing,000027_short,defense nuclear workers ' bill of rights,062238_short,amend title xviii of the social security act with respect to administrative and judicial review of determinations under that title .,050153_official,comprehensive maternal and early childhood health care,065157_short,"establish a program of community development and housing block grants , to consolidate , simplify , and improve laws relating to housing and urban development activities",000027_official,public utility holding company,082298_short,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","facilitate the transition to more competitive and efficient electric power markets , and to ensure electric reliability .",082298_official,"amend the public health service act to improve the health of pregnant women , infants and children through the provision of comprehensive primary and preventive care",065157_official,provide compensation and health reinsurance benefits to employees at department of energy defense nuclear facilities for injuries caused by exposure to ionizing radiation and to ensure fair treatment of employees during modernization and reconfiguration of such facilities,062238_official,fair medicare appeals,050153_short,revised national housing,000027_short,defense nuclear workers ' bill of rights,062238_short,amend title xviii of the social security act with respect to administrative and judicial review of determinations under that title .,050153_official,comprehensive maternal and early childhood health care,065157_short,"establish a program of community development and housing block grants , to consolidate , simplify , and improve laws relating to housing and urban development activities",000027_official,public utility holding company,082298_short,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,,,3.0,3.0,1.0,1.0,3.0,-1.0,3.0,3.0,3.0,-1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans to paramedics transition,021271_short,amend the public health service act to facilitate emergency medical services personnel training and certification curriculums for military veterans .,021271_official,repairing young women 's lives around the world,102746_short,reform electric energy rate-making,011028_official,hunt unrestricted on national treasures,019967_short,lifeline and electric rate reform,011028_short,heroin trafficking,002251_short,"direct the heads of federal public land management agencies to prepare reports on the availability of public access and egress to federal public lands for hunting , fishing , and other recreational purposes , to amend the land and water conservation fund act of year to provide funding for recreational public access to federal land",019967_official,"provide a united states voluntary contribution to the united nations population fund only for the prevention , treatment , and repair of obstetric fistula .",102746_official,"assure the imposition of appropriate penalties for persons convicted of offenses involving heroin or morphine , to provide emergency procedures to govern the pretrial and post-trial release of persons charged with offenses involving heroin or morphine",002251_official,1.0,2.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,na4,na5,na6,,,,2.0,3.0,1.0,3.0,,,,1.0,1.0,-1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans to paramedics transition,021271_short,amend the public health service act to facilitate emergency medical services personnel training and certification curriculums for military veterans .,021271_official,repairing young women 's lives around the world,102746_short,reform electric energy rate-making,011028_official,hunt unrestricted on national treasures,019967_short,lifeline and electric rate reform,011028_short,heroin trafficking,002251_short,"direct the heads of federal public land management agencies to prepare reports on the availability of public access and egress to federal public lands for hunting , fishing , and other recreational purposes , to amend the land and water conservation fund act of year to provide funding for recreational public access to federal land",019967_official,"provide a united states voluntary contribution to the united nations population fund only for the prevention , treatment , and repair of obstetric fistula .",102746_official,"assure the imposition of appropriate penalties for persons convicted of offenses involving heroin or morphine , to provide emergency procedures to govern the pretrial and post-trial release of persons charged with offenses involving heroin or morphine",002251_official,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,,,,,,,,,,,2.0,3.0,3.0,1.0,-3.0,3.0,-3.0,2.0,1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",veterans to paramedics transition,021271_short,amend the public health service act to facilitate emergency medical services personnel training and certification curriculums for military veterans .,021271_official,repairing young women 's lives around the world,102746_short,reform electric energy rate-making,011028_official,hunt unrestricted on national treasures,019967_short,lifeline and electric rate reform,011028_short,heroin trafficking,002251_short,"direct the heads of federal public land management agencies to prepare reports on the availability of public access and egress to federal public lands for hunting , fishing , and other recreational purposes , to amend the land and water conservation fund act of year to provide funding for recreational public access to federal land",019967_official,"provide a united states voluntary contribution to the united nations population fund only for the prevention , treatment , and repair of obstetric fistula .",102746_official,"assure the imposition of appropriate penalties for persons convicted of offenses involving heroin or morphine , to provide emergency procedures to govern the pretrial and post-trial release of persons charged with offenses involving heroin or morphine",002251_official,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,2.0,3.0,3.0,2.0,-1.0,2.0,-1.0,2.0,0.0,1.0
