Title,Description,Keywords,Input.Q1PairID,Input.Q1Paraphrase,Input.Q1Target,Input.Q1TestSentence,Input.Q2PairID,Input.Q2Paraphrase,Input.Q2Target,Input.Q2TestSentence,Input.Q3PairID,Input.Q3Paraphrase,Input.Q3Target,Input.Q3TestSentence,Input.Q4PairID,Input.Q4Paraphrase,Input.Q4Target,Input.Q4TestSentence,Input.Q5PairID,Input.Q5Paraphrase,Input.Q5Target,Input.Q5TestSentence,Input.Q6PairID,Input.Q6Paraphrase,Input.Q6Target,Input.Q6TestSentence,Input.Q7PairID,Input.Q7Paraphrase,Input.Q7Target,Input.Q7TestSentence,Input.Q8PairID,Input.Q8Paraphrase,Input.Q8Target,Input.Q8TestSentence,Input.Q9PairID,Input.Q9Paraphrase,Input.Q9Target,Input.Q9TestSentence,Input.Q10PairID,Input.Q10Paraphrase,Input.Q10Target,Input.Q10TestSentence,Input.QXPairID,Input.QXParaphrase,Input.QXTarget,Input.QXTestSentence,Answer.Q10Answer,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4Answer,Answer.Q5Answer,Answer.Q6Answer,Answer.Q7Answer,Answer.Q8Answer,Answer.Q9Answer,Answer.QXAnswer,Approve,Reject
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.cover.encompass.1,encompass,cover,"with reference year 2000 , the universe was expanded to <b><font color=""blue"">cover</font></b> all manufacturing units .",JJ.bright.intelligent.6,intelligent,bright,"it promises to establish a system of education that will produce <b><font color=""blue"">bright</font></b> , articulate , capable , young aboriginal canadians - young aboriginal canadians who are proud of their culture , proud of their language and proud of who they are .",VB.manage.administer.6,administer,manage,"this includes the salaries of 50 employees , who <b><font color=""blue"">manage</font></b> the grants program , provide services across canada , and participate in departmental and government initiatives .",JJ.heavy.massive.1,massive,heavy,"the ethnic clash is the latest blow to nigeria &apos;s biggest city , coming a week after <b><font color=""blue"">heavy</font></b> explosions at ikeja military cantonment , which led to the death of at least 1,100 people .",JJ.rich.wealthy.4,wealthy,rich,"tax competition is tax dumping for the <b><font color=""blue"">rich</font></b> and the powerful and only imposes a greater tax burden on the shoulders of normal earners and consumers .",JJ.steady.ongoing.2,ongoing,steady,"through the <b><font color=""blue"">steady</font></b> progress of the asean regional forum ( arf ) , various initiatives and concrete measures have been undertaken to enhance regional security , which also help to advance global disarmament objectives .",NN.board.committee.9,committee,board,"1 . meetings of the executive <b><font color=""blue"">board</font></b> shall be convened by its chairperson .",JJ.soft.limp.5,limp,soft,"on rectal examination , his prostate is enlarged , <b><font color=""blue"">soft</font></b> , tender and boggy .",JJ.vital.critical.5,critical,vital,"enhanced confidence in the electoral process , which was an important objective of the reforms recommended by the inter-party commission , is a <b><font color=""blue"">vital</font></b> component in the consolidation of el salvador &apos;s transition to democracy .",JJ.open.open-minded.8,open-minded,open,"in my opinion , being <b><font color=""blue"">open</font></b> about strategies and prognoses , internal discussions and methods of voting will also actually increase board members &apos; accountability , not reduce it .",ctrl.NN/b/00025683.pp2.0,bug,microbe,"with the immune system down , the <b><font color=""blue"">microbe</font></b> can reproduce and develop into a full-blown disease .",1,1,1,0,1,1,1,1,-2,1,-2,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.decline.deteriorate.9,deteriorate,decline,"as a result , canada &apos;s net foreign debt as a share of gdp has continued to <b><font color=""blue"">decline</font></b> in recent years .",RB.around.approximately.5,approximately,around,"a mass transit system would cut their journey time from <b><font color=""blue"">around</font></b> 40 minutes to just 17 minutes from yuen long to west kowloon .",NN.market.industry.4,industry,market,"the tribunal also noted that the effects of gpt reinstatement would be felt in all segments of the rubber footwear <b><font color=""blue"">market</font></b> , especially in the low-priced segment .",VB.draw.attract.2,attract,draw,"that is why canada economic development is tuned in to the regions and offers tailored programs to make communities more attractive and <b><font color=""blue"">draw</font></b> a greater number of tourists . &quot;",VB.cover.conceal.4,conceal,cover,"instead , the questionnaire , which gives effect to article xvii : 4 , &quot; reflected the typical bureaucratic approach which seeks to <b><font color=""blue"">cover</font></b> all petty details . &quot;",VB.draw.attract.7,attract,draw,"this approach will help them to establish a reputation and name for their organization and artists and may lead to the acceptance by more expensive and exclusive fairs , which <b><font color=""blue"">draw</font></b> more sophisticated audiences and generate larger sales .",NN.match.pairing.1,pairing,match,"it clarified that this <b><font color=""blue"">match</font></b> was part of the preparations of the french team for the qualifiers of the 2004 european nations championship and of the preparations of the tunisians team to host the finals of the 2004 african cup .",RB.closely.narrowly.9,narrowly,closely,"moreover , the tinkering tends to make gould conform more <b><font color=""blue"">closely</font></b> to bernhard &apos;s own life , character , and intellectual agenda ; thus , to some extent , bernhard seems to be merging himself with gould .",NN.service.assistance.2,assistance,service,"secondly , trained social workers by virtue of their training and field work practice will be able to provide professional service as soon as they are engaged , so that they are immediately available to render timely assistance and <b><font color=""blue"">service</font></b> to the community .",NN.ring.circle.8,circle,ring,"the borderlands regions are formed by younger rocks and surround the shield like two rings : an inner <b><font color=""blue"">ring</font></b> , and an outer ring .",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,1,1,-1,0,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.decline.deteriorate.9,deteriorate,decline,"as a result , canada &apos;s net foreign debt as a share of gdp has continued to <b><font color=""blue"">decline</font></b> in recent years .",RB.around.approximately.5,approximately,around,"a mass transit system would cut their journey time from <b><font color=""blue"">around</font></b> 40 minutes to just 17 minutes from yuen long to west kowloon .",NN.market.industry.4,industry,market,"the tribunal also noted that the effects of gpt reinstatement would be felt in all segments of the rubber footwear <b><font color=""blue"">market</font></b> , especially in the low-priced segment .",VB.draw.attract.2,attract,draw,"that is why canada economic development is tuned in to the regions and offers tailored programs to make communities more attractive and <b><font color=""blue"">draw</font></b> a greater number of tourists . &quot;",VB.cover.conceal.4,conceal,cover,"instead , the questionnaire , which gives effect to article xvii : 4 , &quot; reflected the typical bureaucratic approach which seeks to <b><font color=""blue"">cover</font></b> all petty details . &quot;",VB.draw.attract.7,attract,draw,"this approach will help them to establish a reputation and name for their organization and artists and may lead to the acceptance by more expensive and exclusive fairs , which <b><font color=""blue"">draw</font></b> more sophisticated audiences and generate larger sales .",NN.match.pairing.1,pairing,match,"it clarified that this <b><font color=""blue"">match</font></b> was part of the preparations of the french team for the qualifiers of the 2004 european nations championship and of the preparations of the tunisians team to host the finals of the 2004 african cup .",RB.closely.narrowly.9,narrowly,closely,"moreover , the tinkering tends to make gould conform more <b><font color=""blue"">closely</font></b> to bernhard &apos;s own life , character , and intellectual agenda ; thus , to some extent , bernhard seems to be merging himself with gould .",NN.service.assistance.2,assistance,service,"secondly , trained social workers by virtue of their training and field work practice will be able to provide professional service as soon as they are engaged , so that they are immediately available to render timely assistance and <b><font color=""blue"">service</font></b> to the community .",NN.ring.circle.8,circle,ring,"the borderlands regions are formed by younger rocks and surround the shield like two rings : an inner <b><font color=""blue"">ring</font></b> , and an outer ring .",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,1,1,1,1,0,-1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.decline.deteriorate.9,deteriorate,decline,"as a result , canada &apos;s net foreign debt as a share of gdp has continued to <b><font color=""blue"">decline</font></b> in recent years .",RB.around.approximately.5,approximately,around,"a mass transit system would cut their journey time from <b><font color=""blue"">around</font></b> 40 minutes to just 17 minutes from yuen long to west kowloon .",NN.market.industry.4,industry,market,"the tribunal also noted that the effects of gpt reinstatement would be felt in all segments of the rubber footwear <b><font color=""blue"">market</font></b> , especially in the low-priced segment .",VB.draw.attract.2,attract,draw,"that is why canada economic development is tuned in to the regions and offers tailored programs to make communities more attractive and <b><font color=""blue"">draw</font></b> a greater number of tourists . &quot;",VB.cover.conceal.4,conceal,cover,"instead , the questionnaire , which gives effect to article xvii : 4 , &quot; reflected the typical bureaucratic approach which seeks to <b><font color=""blue"">cover</font></b> all petty details . &quot;",VB.draw.attract.7,attract,draw,"this approach will help them to establish a reputation and name for their organization and artists and may lead to the acceptance by more expensive and exclusive fairs , which <b><font color=""blue"">draw</font></b> more sophisticated audiences and generate larger sales .",NN.match.pairing.1,pairing,match,"it clarified that this <b><font color=""blue"">match</font></b> was part of the preparations of the french team for the qualifiers of the 2004 european nations championship and of the preparations of the tunisians team to host the finals of the 2004 african cup .",RB.closely.narrowly.9,narrowly,closely,"moreover , the tinkering tends to make gould conform more <b><font color=""blue"">closely</font></b> to bernhard &apos;s own life , character , and intellectual agenda ; thus , to some extent , bernhard seems to be merging himself with gould .",NN.service.assistance.2,assistance,service,"secondly , trained social workers by virtue of their training and field work practice will be able to provide professional service as soon as they are engaged , so that they are immediately available to render timely assistance and <b><font color=""blue"">service</font></b> to the community .",NN.ring.circle.8,circle,ring,"the borderlands regions are formed by younger rocks and surround the shield like two rings : an inner <b><font color=""blue"">ring</font></b> , and an outer ring .",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,-2,1,1,0,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.decline.deteriorate.9,deteriorate,decline,"as a result , canada &apos;s net foreign debt as a share of gdp has continued to <b><font color=""blue"">decline</font></b> in recent years .",RB.around.approximately.5,approximately,around,"a mass transit system would cut their journey time from <b><font color=""blue"">around</font></b> 40 minutes to just 17 minutes from yuen long to west kowloon .",NN.market.industry.4,industry,market,"the tribunal also noted that the effects of gpt reinstatement would be felt in all segments of the rubber footwear <b><font color=""blue"">market</font></b> , especially in the low-priced segment .",VB.draw.attract.2,attract,draw,"that is why canada economic development is tuned in to the regions and offers tailored programs to make communities more attractive and <b><font color=""blue"">draw</font></b> a greater number of tourists . &quot;",VB.cover.conceal.4,conceal,cover,"instead , the questionnaire , which gives effect to article xvii : 4 , &quot; reflected the typical bureaucratic approach which seeks to <b><font color=""blue"">cover</font></b> all petty details . &quot;",VB.draw.attract.7,attract,draw,"this approach will help them to establish a reputation and name for their organization and artists and may lead to the acceptance by more expensive and exclusive fairs , which <b><font color=""blue"">draw</font></b> more sophisticated audiences and generate larger sales .",NN.match.pairing.1,pairing,match,"it clarified that this <b><font color=""blue"">match</font></b> was part of the preparations of the french team for the qualifiers of the 2004 european nations championship and of the preparations of the tunisians team to host the finals of the 2004 african cup .",RB.closely.narrowly.9,narrowly,closely,"moreover , the tinkering tends to make gould conform more <b><font color=""blue"">closely</font></b> to bernhard &apos;s own life , character , and intellectual agenda ; thus , to some extent , bernhard seems to be merging himself with gould .",NN.service.assistance.2,assistance,service,"secondly , trained social workers by virtue of their training and field work practice will be able to provide professional service as soon as they are engaged , so that they are immediately available to render timely assistance and <b><font color=""blue"">service</font></b> to the community .",NN.ring.circle.8,circle,ring,"the borderlands regions are formed by younger rocks and surround the shield like two rings : an inner <b><font color=""blue"">ring</font></b> , and an outer ring .",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.decline.deteriorate.9,deteriorate,decline,"as a result , canada &apos;s net foreign debt as a share of gdp has continued to <b><font color=""blue"">decline</font></b> in recent years .",RB.around.approximately.5,approximately,around,"a mass transit system would cut their journey time from <b><font color=""blue"">around</font></b> 40 minutes to just 17 minutes from yuen long to west kowloon .",NN.market.industry.4,industry,market,"the tribunal also noted that the effects of gpt reinstatement would be felt in all segments of the rubber footwear <b><font color=""blue"">market</font></b> , especially in the low-priced segment .",VB.draw.attract.2,attract,draw,"that is why canada economic development is tuned in to the regions and offers tailored programs to make communities more attractive and <b><font color=""blue"">draw</font></b> a greater number of tourists . &quot;",VB.cover.conceal.4,conceal,cover,"instead , the questionnaire , which gives effect to article xvii : 4 , &quot; reflected the typical bureaucratic approach which seeks to <b><font color=""blue"">cover</font></b> all petty details . &quot;",VB.draw.attract.7,attract,draw,"this approach will help them to establish a reputation and name for their organization and artists and may lead to the acceptance by more expensive and exclusive fairs , which <b><font color=""blue"">draw</font></b> more sophisticated audiences and generate larger sales .",NN.match.pairing.1,pairing,match,"it clarified that this <b><font color=""blue"">match</font></b> was part of the preparations of the french team for the qualifiers of the 2004 european nations championship and of the preparations of the tunisians team to host the finals of the 2004 african cup .",RB.closely.narrowly.9,narrowly,closely,"moreover , the tinkering tends to make gould conform more <b><font color=""blue"">closely</font></b> to bernhard &apos;s own life , character , and intellectual agenda ; thus , to some extent , bernhard seems to be merging himself with gould .",NN.service.assistance.2,assistance,service,"secondly , trained social workers by virtue of their training and field work practice will be able to provide professional service as soon as they are engaged , so that they are immediately available to render timely assistance and <b><font color=""blue"">service</font></b> to the community .",NN.ring.circle.8,circle,ring,"the borderlands regions are formed by younger rocks and surround the shield like two rings : an inner <b><font color=""blue"">ring</font></b> , and an outer ring .",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,0,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.decline.deteriorate.9,deteriorate,decline,"as a result , canada &apos;s net foreign debt as a share of gdp has continued to <b><font color=""blue"">decline</font></b> in recent years .",RB.around.approximately.5,approximately,around,"a mass transit system would cut their journey time from <b><font color=""blue"">around</font></b> 40 minutes to just 17 minutes from yuen long to west kowloon .",NN.market.industry.4,industry,market,"the tribunal also noted that the effects of gpt reinstatement would be felt in all segments of the rubber footwear <b><font color=""blue"">market</font></b> , especially in the low-priced segment .",VB.draw.attract.2,attract,draw,"that is why canada economic development is tuned in to the regions and offers tailored programs to make communities more attractive and <b><font color=""blue"">draw</font></b> a greater number of tourists . &quot;",VB.cover.conceal.4,conceal,cover,"instead , the questionnaire , which gives effect to article xvii : 4 , &quot; reflected the typical bureaucratic approach which seeks to <b><font color=""blue"">cover</font></b> all petty details . &quot;",VB.draw.attract.7,attract,draw,"this approach will help them to establish a reputation and name for their organization and artists and may lead to the acceptance by more expensive and exclusive fairs , which <b><font color=""blue"">draw</font></b> more sophisticated audiences and generate larger sales .",NN.match.pairing.1,pairing,match,"it clarified that this <b><font color=""blue"">match</font></b> was part of the preparations of the french team for the qualifiers of the 2004 european nations championship and of the preparations of the tunisians team to host the finals of the 2004 african cup .",RB.closely.narrowly.9,narrowly,closely,"moreover , the tinkering tends to make gould conform more <b><font color=""blue"">closely</font></b> to bernhard &apos;s own life , character , and intellectual agenda ; thus , to some extent , bernhard seems to be merging himself with gould .",NN.service.assistance.2,assistance,service,"secondly , trained social workers by virtue of their training and field work practice will be able to provide professional service as soon as they are engaged , so that they are immediately available to render timely assistance and <b><font color=""blue"">service</font></b> to the community .",NN.ring.circle.8,circle,ring,"the borderlands regions are formed by younger rocks and surround the shield like two rings : an inner <b><font color=""blue"">ring</font></b> , and an outer ring .",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",-2,1,1,1,1,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB.decline.deteriorate.9,deteriorate,decline,"as a result , canada &apos;s net foreign debt as a share of gdp has continued to <b><font color=""blue"">decline</font></b> in recent years .",RB.around.approximately.5,approximately,around,"a mass transit system would cut their journey time from <b><font color=""blue"">around</font></b> 40 minutes to just 17 minutes from yuen long to west kowloon .",NN.market.industry.4,industry,market,"the tribunal also noted that the effects of gpt reinstatement would be felt in all segments of the rubber footwear <b><font color=""blue"">market</font></b> , especially in the low-priced segment .",VB.draw.attract.2,attract,draw,"that is why canada economic development is tuned in to the regions and offers tailored programs to make communities more attractive and <b><font color=""blue"">draw</font></b> a greater number of tourists . &quot;",VB.cover.conceal.4,conceal,cover,"instead , the questionnaire , which gives effect to article xvii : 4 , &quot; reflected the typical bureaucratic approach which seeks to <b><font color=""blue"">cover</font></b> all petty details . &quot;",VB.draw.attract.7,attract,draw,"this approach will help them to establish a reputation and name for their organization and artists and may lead to the acceptance by more expensive and exclusive fairs , which <b><font color=""blue"">draw</font></b> more sophisticated audiences and generate larger sales .",NN.match.pairing.1,pairing,match,"it clarified that this <b><font color=""blue"">match</font></b> was part of the preparations of the french team for the qualifiers of the 2004 european nations championship and of the preparations of the tunisians team to host the finals of the 2004 african cup .",RB.closely.narrowly.9,narrowly,closely,"moreover , the tinkering tends to make gould conform more <b><font color=""blue"">closely</font></b> to bernhard &apos;s own life , character , and intellectual agenda ; thus , to some extent , bernhard seems to be merging himself with gould .",NN.service.assistance.2,assistance,service,"secondly , trained social workers by virtue of their training and field work practice will be able to provide professional service as soon as they are engaged , so that they are immediately available to render timely assistance and <b><font color=""blue"">service</font></b> to the community .",NN.ring.circle.8,circle,ring,"the borderlands regions are formed by younger rocks and surround the shield like two rings : an inner <b><font color=""blue"">ring</font></b> , and an outer ring .",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",RB.truly.totally.3,totally,truly,"i need to talk to someone about the noise level in my neighborhood ... ... which is <b><font color=""blue"">truly</font></b> out of control .",JJ.rude.impolite.8,impolite,rude,"as for mr. pandit &apos;s e-mails , it is not over-statement to say that in my opinion they were sarcastic and <b><font color=""blue"">rude</font></b> to the point of insubordination .",JJ.steady.unwavering.8,unwavering,steady,"that is why we would like to express our appreciation to the department for disarmament affairs , of which the standing advisory committee is a part , for its strong and <b><font color=""blue"">steady</font></b> support for the establishment of strategies for peace and security in central africa .",VB.lie.rest.3,rest,lie,"regrettably , our hopes , together with those of the well-wishers in the international community , are shattered by the unfortunate turn of events in palestine , the responsibility for which must <b><font color=""blue"">lie</font></b> with israel and israel alone .",VB.shake.destabilize.9,destabilize,shake,"the newspaper quoted officials in the administration as saying that the white house appears ready to adopt an active policy to try to <b><font color=""blue"">shake</font></b> the iranian government .",RB.really.genuinely.1,genuinely,really,"only politicians who <b><font color=""blue"">really</font></b> want this and act accordingly deserve the trust of their citizens and the trust of the european union . we should give the others a red card now and then .",NN.board.committee.6,committee,board,"mr. hein verbruggen , vice-president of the union cycliste internationale ( uci ) and member of the ioc <b><font color=""blue"">board</font></b> , gave a perspective from a different professional sport , i.e. cycling .",NN.home.dwelling.3,dwelling,home,"several instances have arisen where an unoccupied <b><font color=""blue"">home</font></b> under construction has been damaged or destroyed . these cases involved individuals building homes into which they were planning to move upon completion .",VB.save.keep.5,keep,save,"maybe i should just shoot mrs. horton ... ... and <b><font color=""blue"">save</font></b> you going back with your rope .",RB.near.beside.7,beside,near,"i found a list of the missing jewels right <b><font color=""blue"">near</font></b> where the baby was killed .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,1,1,1,0,1,1,1,1,1,-2,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",RB.truly.totally.3,totally,truly,"i need to talk to someone about the noise level in my neighborhood ... ... which is <b><font color=""blue"">truly</font></b> out of control .",JJ.rude.impolite.8,impolite,rude,"as for mr. pandit &apos;s e-mails , it is not over-statement to say that in my opinion they were sarcastic and <b><font color=""blue"">rude</font></b> to the point of insubordination .",JJ.steady.unwavering.8,unwavering,steady,"that is why we would like to express our appreciation to the department for disarmament affairs , of which the standing advisory committee is a part , for its strong and <b><font color=""blue"">steady</font></b> support for the establishment of strategies for peace and security in central africa .",VB.lie.rest.3,rest,lie,"regrettably , our hopes , together with those of the well-wishers in the international community , are shattered by the unfortunate turn of events in palestine , the responsibility for which must <b><font color=""blue"">lie</font></b> with israel and israel alone .",VB.shake.destabilize.9,destabilize,shake,"the newspaper quoted officials in the administration as saying that the white house appears ready to adopt an active policy to try to <b><font color=""blue"">shake</font></b> the iranian government .",RB.really.genuinely.1,genuinely,really,"only politicians who <b><font color=""blue"">really</font></b> want this and act accordingly deserve the trust of their citizens and the trust of the european union . we should give the others a red card now and then .",NN.board.committee.6,committee,board,"mr. hein verbruggen , vice-president of the union cycliste internationale ( uci ) and member of the ioc <b><font color=""blue"">board</font></b> , gave a perspective from a different professional sport , i.e. cycling .",NN.home.dwelling.3,dwelling,home,"several instances have arisen where an unoccupied <b><font color=""blue"">home</font></b> under construction has been damaged or destroyed . these cases involved individuals building homes into which they were planning to move upon completion .",VB.save.keep.5,keep,save,"maybe i should just shoot mrs. horton ... ... and <b><font color=""blue"">save</font></b> you going back with your rope .",RB.near.beside.7,beside,near,"i found a list of the missing jewels right <b><font color=""blue"">near</font></b> where the baby was killed .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,1,1,1,1,1,1,1,1,1,-2,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",RB.truly.totally.3,totally,truly,"i need to talk to someone about the noise level in my neighborhood ... ... which is <b><font color=""blue"">truly</font></b> out of control .",JJ.rude.impolite.8,impolite,rude,"as for mr. pandit &apos;s e-mails , it is not over-statement to say that in my opinion they were sarcastic and <b><font color=""blue"">rude</font></b> to the point of insubordination .",JJ.steady.unwavering.8,unwavering,steady,"that is why we would like to express our appreciation to the department for disarmament affairs , of which the standing advisory committee is a part , for its strong and <b><font color=""blue"">steady</font></b> support for the establishment of strategies for peace and security in central africa .",VB.lie.rest.3,rest,lie,"regrettably , our hopes , together with those of the well-wishers in the international community , are shattered by the unfortunate turn of events in palestine , the responsibility for which must <b><font color=""blue"">lie</font></b> with israel and israel alone .",VB.shake.destabilize.9,destabilize,shake,"the newspaper quoted officials in the administration as saying that the white house appears ready to adopt an active policy to try to <b><font color=""blue"">shake</font></b> the iranian government .",RB.really.genuinely.1,genuinely,really,"only politicians who <b><font color=""blue"">really</font></b> want this and act accordingly deserve the trust of their citizens and the trust of the european union . we should give the others a red card now and then .",NN.board.committee.6,committee,board,"mr. hein verbruggen , vice-president of the union cycliste internationale ( uci ) and member of the ioc <b><font color=""blue"">board</font></b> , gave a perspective from a different professional sport , i.e. cycling .",NN.home.dwelling.3,dwelling,home,"several instances have arisen where an unoccupied <b><font color=""blue"">home</font></b> under construction has been damaged or destroyed . these cases involved individuals building homes into which they were planning to move upon completion .",VB.save.keep.5,keep,save,"maybe i should just shoot mrs. horton ... ... and <b><font color=""blue"">save</font></b> you going back with your rope .",RB.near.beside.7,beside,near,"i found a list of the missing jewels right <b><font color=""blue"">near</font></b> where the baby was killed .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,1,1,1,1,1,1,1,1,1,-2,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",RB.truly.totally.3,totally,truly,"i need to talk to someone about the noise level in my neighborhood ... ... which is <b><font color=""blue"">truly</font></b> out of control .",JJ.rude.impolite.8,impolite,rude,"as for mr. pandit &apos;s e-mails , it is not over-statement to say that in my opinion they were sarcastic and <b><font color=""blue"">rude</font></b> to the point of insubordination .",JJ.steady.unwavering.8,unwavering,steady,"that is why we would like to express our appreciation to the department for disarmament affairs , of which the standing advisory committee is a part , for its strong and <b><font color=""blue"">steady</font></b> support for the establishment of strategies for peace and security in central africa .",VB.lie.rest.3,rest,lie,"regrettably , our hopes , together with those of the well-wishers in the international community , are shattered by the unfortunate turn of events in palestine , the responsibility for which must <b><font color=""blue"">lie</font></b> with israel and israel alone .",VB.shake.destabilize.9,destabilize,shake,"the newspaper quoted officials in the administration as saying that the white house appears ready to adopt an active policy to try to <b><font color=""blue"">shake</font></b> the iranian government .",RB.really.genuinely.1,genuinely,really,"only politicians who <b><font color=""blue"">really</font></b> want this and act accordingly deserve the trust of their citizens and the trust of the european union . we should give the others a red card now and then .",NN.board.committee.6,committee,board,"mr. hein verbruggen , vice-president of the union cycliste internationale ( uci ) and member of the ioc <b><font color=""blue"">board</font></b> , gave a perspective from a different professional sport , i.e. cycling .",NN.home.dwelling.3,dwelling,home,"several instances have arisen where an unoccupied <b><font color=""blue"">home</font></b> under construction has been damaged or destroyed . these cases involved individuals building homes into which they were planning to move upon completion .",VB.save.keep.5,keep,save,"maybe i should just shoot mrs. horton ... ... and <b><font color=""blue"">save</font></b> you going back with your rope .",RB.near.beside.7,beside,near,"i found a list of the missing jewels right <b><font color=""blue"">near</font></b> where the baby was killed .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,1,1,1,1,1,1,1,1,0,0,,
