Title,Description,Keywords,sentence,summary,model,adhered,Answer.Q1,Answer.Q2,Answer.Q3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Also at the event, Apple showed a new app called “TV” for the Apple TV, iPhone and iPad that provides a central place for direct access to specific shows and movies from within other apps and subscription services, including HBO Now, Starz and Hulu, in addition to iTunes.","Apple showed a new app called ""TV"" for the Apple TV, iPhone and iPad that provides a central place for direct access to specific shows and movies.",control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Also at the event, Apple showed a new app called “TV” for the Apple TV, iPhone and iPad that provides a central place for direct access to specific shows and movies from within other apps and subscription services, including HBO Now, Starz and Hulu, in addition to iTunes.","Apple showed a new app called ""TV"" for the Apple TV, iPhone and iPad at the event.",control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Also at the event, Apple showed a new app called “TV” for the Apple TV, iPhone and iPad that provides a central place for direct access to specific shows and movies from within other apps and subscription services, including HBO Now, Starz and Hulu, in addition to iTunes.","Apple showed a new app called ""TV"" for the Apple TV, iPhone and iPad at the event.",control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Also at the event, Apple showed a new app called “TV” for the Apple TV, iPhone and iPad that provides a central place for direct access to specific shows and movies from within other apps and subscription services, including HBO Now, Starz and Hulu, in addition to iTunes.","Apple showed a new app called ""TV"" for the Apple TV, iPhone and iPad at the event.",control_code_fluent10_step5_02_04,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander of the National Security and the head of the Awakening Councils to hand themselves in by the end of Monday.,gpt3_extreme_compression_02_04,False,,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander of the National Security and the head of the Awakening Councils to hand themselves in by the end of Monday.,gpt3_extreme_compression_02_04,False,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander of the National Security and the head of the Awakening Councils to hand themselves in by the end of Monday.,gpt3_extreme_compression_02_04,False,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",the main session complete players s penalty shootout practice with goalkeeper picking in goal,liuetal_ratio_05,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",the main session complete players s penalty shootout practice with goalkeeper picking in goal,liuetal_ratio_05,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",the main session complete players s penalty shootout practice with goalkeeper picking in goal,liuetal_ratio_05,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered commander of National Security Jassim Jibara Winis Shiwash to hand in.,scrl_hc_title_50p_04_06,True,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered commander of National Security Jassim Jibara Winis Shiwash to hand in.,scrl_hc_title_50p_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered commander of National Security Jassim Jibara Winis Shiwash to hand in.,scrl_hc_title_50p_04_06,True,1.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",I would argue that the best cuisine can be an art form.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",I would argue that the best cuisine can be an art form.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",I would argue that the best cuisine can be an art form.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings are often photographed.",control_code_fluent10_step5_04_06,True,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings are often photographed.",control_code_fluent10_step5_04_06,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings are often photographed.",control_code_fluent10_step5_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.","There was a family in the car, they got out before it hit.",gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.","There was a family in the car, they got out before it hit.",gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.","There was a family in the car, they got out before it hit.",gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel has no known,hc_title_30p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel has no known,hc_title_30p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel has no known,hc_title_30p,True,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon.,control_code_fluent10_step5_04_06,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon.,control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon.,control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",Furthermore of food mortality the best cuisine art form.,scrl_hc_title_30p_02_04,True,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",Furthermore of food mortality the best cuisine art form.,scrl_hc_title_30p_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.",Furthermore of food mortality the best cuisine art form.,scrl_hc_title_30p_02_04,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr., with whom Minnesota Vikings running back photographed.",scrl_hc_title_50p_04_06,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr., with whom Minnesota Vikings running back photographed.",scrl_hc_title_50p_04_06,True,2.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","Early reports speculated that the boy was Adrian Peterson, Jr., with whom Minnesota Vikings running back photographed.",scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",the main session was the last with no specific targets in the,hc_title_50p,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",the main session was the last with no specific targets in the,hc_title_50p,False,1.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.",the main session was the last with no specific targets in the,hc_title_50p,False,2.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",Without conservation artifacts Batchvarov had to reburied underwater,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",Without conservation artifacts Batchvarov had to reburied underwater,scrl_hc_title_50p_04_06,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Without proper conservation facilities nearby, the artifacts Batchvarov and his colleagues discovered had to be reburied underwater.",Without conservation artifacts Batchvarov had to reburied underwater,scrl_hc_title_50p_04_06,True,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann.",control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann.",control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann.",control_code_fluent10_step5_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",some cracks in the aftershocks that felt since huge quake,hc_title_30p,True,1.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",some cracks in the aftershocks that felt since huge quake,hc_title_30p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",some cracks in the aftershocks that felt since huge quake,hc_title_30p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,a method extract data phones had done so for law enforcement,liuetal_ratio_05,True,2.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,a method extract data phones had done so for law enforcement,liuetal_ratio_05,True,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,a method extract data phones had done so for law enforcement,liuetal_ratio_05,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander of the National Security to hand themselves in.,control_code_fluent10_step5_04_06,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander of the National Security to hand themselves in.,control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",The rebels have ordered the local commander of the National Security to hand themselves in.,control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",The company says it will share revenue from in-app purchases with developers.,gpt3_extreme_compression_02_04,False,3.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",The company says it will share revenue from in-app purchases with developers.,gpt3_extreme_compression_02_04,False,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”",The company says it will share revenue from in-app purchases with developers.,gpt3_extreme_compression_02_04,False,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.","""I was halfway through an episode of Fringe last weekend.",scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.","""I was halfway through an episode of Fringe last weekend.",scrl_hc_title_50p_04_06,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.","""I was halfway through an episode of Fringe last weekend.",scrl_hc_title_50p_04_06,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",gpt3_high_compression_04_06,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",hagel tensions white house and west,liuetal_ratio_03,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",hagel tensions white house and west,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",hagel tensions white house and west,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,i am the the world implementation of the,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,i am the the world implementation of the,liuetal_ratio_03,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,i am the the world implementation of the,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",In New Jersey Red Cross was AWOL,scrl_hc_title_30p_02_04,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",In New Jersey Red Cross was AWOL,scrl_hc_title_30p_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",In New Jersey Red Cross was AWOL,scrl_hc_title_30p_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel groups in golan has no known presence,liuetal_ratio_05,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel groups in golan has no known presence,liuetal_ratio_05,True,3.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel groups in golan has no known presence,liuetal_ratio_05,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon.,gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon.,gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon.,gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",the is the source of and he declared an audience that included his fellow,hc_title_50p,True,1.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",the is the source of and he declared an audience that included his fellow,hc_title_50p,True,1.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",the is the source of and he declared an audience that included his fellow,hc_title_50p,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.","The players repeated last week's penalty shootout practice, with no goalkeeper.",control_code_fluent10_step5_04_06,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.","The players repeated last week's penalty shootout practice, with no goalkeeper.",control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Once the main session was complete the players repeated last week’s penalty shootout practice, with no goalkeeper, picking out specific targets in the goal.","The players repeated last week's penalty shootout practice, with no goalkeeper.",control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.","""There was family car",scrl_hc_title_30p_02_04,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.","""There was family car",scrl_hc_title_30p_02_04,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""There was a family in the car, they got out before it hit.","""There was family car",scrl_hc_title_30p_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”","Phillips attempted to dispute aspects of his supervised release, including around language related to a ban on drugs.",control_code_fluent10_step5_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”","Phillips attempted to dispute aspects of his supervised release, including around language related to a ban on drugs.",control_code_fluent10_step5_04_06,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”","Phillips attempted to dispute aspects of his supervised release, including around language related to a ban on drugs.",control_code_fluent10_step5_04_06,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.",boy peterson vikings running back is child peterson sons,liuetal_ratio_05,False,1.0,1.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.",boy peterson vikings running back is child peterson sons,liuetal_ratio_05,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.",boy peterson vikings running back is child peterson sons,liuetal_ratio_05,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",rebels have ordered the local commander and the head to hand themselves in the end of,hc_title_50p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",rebels have ordered the local commander and the head to hand themselves in the end of,hc_title_50p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",rebels have ordered the local commander and the head to hand themselves in the end of,hc_title_50p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining locations being overseas and in rural areas, the group said.",the number of stores overseas in rural areas,liuetal_ratio_03,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining locations being overseas and in rural areas, the group said.",the number of stores overseas in rural areas,liuetal_ratio_03,True,1.0,2.0,1
