Title,Description,Keywords,ex_idx_1,discriminator_1,generic_1,generic_processed_1,pred_label_1,concept_1,property_1,generic_input_1,HITId_1,WorkerId_1,resp_1,ans_name_1,human_label_1,ex_idx_2,discriminator_2,generic_2,generic_processed_2,pred_label_2,concept_2,property_2,generic_input_2,HITId_2,WorkerId_2,resp_2,ans_name_2,human_label_2
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",199,0.93425536,"Typically, hair clips are attached to the hair.",hair clips are attached to the hair .,1,hair clips,are attached to the hair.,hair clips are attached to the hair .,329E6HTMSW04BN926A3N3PLTJG13KX,"['A2A6FH0F7LD9ND', 'AHYTT3T8W9Y9Y', 'ATR6RB1RULOC0']","[1, 1, 1]",Answer.fund1,1.0,189,0.9378181,"Typically, a ground beetle may be found on the ground.",a ground beetle is found on the ground .,1,ground beetle,may be found on the ground.,a ground beetle is found on the ground .,329E6HTMSW04BN926A3N3PLTJG13KX,"['A2A6FH0F7LD9ND', 'AHYTT3T8W9Y9Y', 'ATR6RB1RULOC0']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",469,0.81045485,"Generally, experimental evidences should be treated with caution.",experimental evidences should be treated with caution .,1,experimental evidences,should be treated with caution.,experimental evidences should be treated with caution .,3SBX2M1TKDLB4MQ1JTS39GP8WMOQ4W,"['A12R2U6TBB3OOG', 'A173A97OFDAX9F', 'AZLZA0Q87TJZO']","[1, 0, 1]",Answer.fund2,1.0,463,0.81697446,"Generally, a scalpel produces a sharp, clean cut.","a scalpel produces a sharp , clean cut .",1,scalpel,"produces a sharp, clean cut.","a scalpel produces a sharp , clean cut .",3C8QQOM6JPZULW93CDMBMV0XRY2LIH,"['A110KENBXU7SUJ', 'A32JEH06T23HDF', 'ATR6RB1RULOC0']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",470,0.80951333,"Generally, camps are set up to provide a safe, secure place to sleep.","camps are set up to provide a safe , secure place to sleep .",1,camps,"are set up to provide a safe, secure place to sleep.","camps are set up to provide a safe , secure place to sleep .",3C8QQOM6JPZULW93CDMBMV0XRY2LIH,"['A110KENBXU7SUJ', 'A32JEH06T23HDF', 'ATR6RB1RULOC0']","[1, 1, 1]",Answer.fund2,1.0,476,0.80037177,"Typically, a crabapples may be eaten fresh or dried.",a crabapples is eaten fresh or dried .,1,crabapples,may be eaten fresh or dried.,a crabapples is eaten fresh or dried .,30F94FBDNRI8H132FCWLMZ61QL4TBJ,"['A1CMWA0L8FTSXA', 'A1LRJ4U04532TM', 'A3UV55HC87DO9C']","[0, 1, 0]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",478,0.7995532,"Generally, decanters may have a maximum capacity.",decanters has a maximum capacity .,1,decanters,may have a maximum capacity.,decanters has a maximum capacity .,30F94FBDNRI8H132FCWLMZ61QL4TBJ,"['A1CMWA0L8FTSXA', 'A1LRJ4U04532TM', 'A3UV55HC87DO9C']","[0, 1, 1]",Answer.fund2,1.0,472,0.80332375,"Usually, a cookbook can be purchased.",a cookbook is purchased .,1,cookbook,can be purchased.,a cookbook is purchased .,37SOB9Z0SSVFVTRKRAFOIPY88G63L0,"['A1CMWA0L8FTSXA', 'A26NGLGGFTATVN', 'A2A6FH0F7LD9ND']","[0, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",277,0.9104009,"Typically, skunks produce an odor.",skunks produce an odor .,1,skunks,produce an odor.,skunks produce an odor .,37SOB9Z0SSVFVTRKRAFOIPY88G63L0,"['A1CMWA0L8FTSXA', 'A26NGLGGFTATVN', 'A2A6FH0F7LD9ND']","[1, 1, 1]",Answer.fund2,1.0,271,0.91173893,"Generally, raccoons can be found in the wild.",raccoons is found in the wild .,1,raccoons,can be found in the wild.,raccoons is found in the wild .,3APP19WN71CY6K01ZLG6C05KMQM6G3,"['A12R2U6TBB3OOG', 'A2541C8MY0BYV3', 'A2A6FH0F7LD9ND']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",268,0.913341,"Usually, air pollution has a negative impact.",air pollution has a negative impact .,1,air pollution,has a negative impact.,air pollution has a negative impact .,3ROUCZ907FSCN3N3N0F8Y90DYC6OOW,"['A1CMWA0L8FTSXA', 'A26NGLGGFTATVN', 'AHYTT3T8W9Y9Y']","[1, 1, 1]",Answer.fund1,1.0,264,0.91524327,"Typically, a triage can be used to determine if a patient needs to be admitted.",a triage is used to determine if a patient needs to be admitted .,1,triage,can be used to determine if a patient needs to be admitted.,a triage is used to determine if a patient needs to be admitted .,3ROUCZ907FSCN3N3N0F8Y90DYC6OOW,"['A1CMWA0L8FTSXA', 'A26NGLGGFTATVN', 'AHYTT3T8W9Y9Y']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",273,0.9115454,"Generally, technologies are developed to address specific problems.",technologies are developed to address specific problems .,1,technologies,are developed to address specific problems.,technologies are developed to address specific problems .,3VDVA3ILIDD3ZYZ4TF4PH4E3EF61G0,"['A1CMWA0L8FTSXA', 'A2541C8MY0BYV3', 'A26NGLGGFTATVN']","[1, 1, 1]",Answer.fund1,1.0,274,0.9113074,"Typically, a defense attorney produces evidence of a defendant's innocence.",a defense attorney produces evidence of a defendant 's innocence .,1,defense attorney,produces evidence of a defendant's innocence.,a defense attorney produces evidence of a defendant 's innocence .,3VDVA3ILIDD3ZYZ4TF4PH4E3EF61G0,"['A1CMWA0L8FTSXA', 'A2541C8MY0BYV3', 'A26NGLGGFTATVN']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",270,0.91205466,"Generally, air pollution are caused by burning fossil fuels in power plants.",air pollution are caused by burning fossil fuels in power plants .,1,air pollution,are caused by burning fossil fuels in power plants.,air pollution are caused by burning fossil fuels in power plants .,3Q2T3FD0ON6Z1B95RMG3I2DX8LW3M2,"['A26NGLGGFTATVN', 'ATR6RB1RULOC0', 'AZLZA0Q87TJZO']","[1, 0, 1]",Answer.fund1,1.0,261,0.91656506,"Typically, dandruff can be found in the scalp.",dandruff is found in the scalp .,1,dandruff,can be found in the scalp.,dandruff is found in the scalp .,3Q2T3FD0ON6Z1B95RMG3I2DX8LW3M2,"['A26NGLGGFTATVN', 'ATR6RB1RULOC0', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",276,0.9105432,"Generally, a showrooms are used to show off the products.",a showrooms are used to show off the products .,1,showrooms,are used to show off the products.,a showrooms are used to show off the products .,3K3G488TR26T05U1XYBDE8VMWIJQ51,"['A1LRJ4U04532TM', 'A3UV55HC87DO9C', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0,266,0.9137172,"Generally, a cudgel can be used to hit someone in the face with.",a cudgel is used to hit someone in the face with .,1,cudgel,can be used to hit someone in the face with.,a cudgel is used to hit someone in the face with .,3EHVO81VN5JHZUUFDLM724Q4TFJ1HZ,"['A1CMWA0L8FTSXA', 'A1NGABF082HR2P', 'A26NGLGGFTATVN']","[0, 1, 0]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",279,0.9102724,"Generally, a defendant is presumed innocent until proven guilty beyond reasonable doubt.",a defendant is presumed innocent until proven guilty beyond reasonable doubt .,1,defendant,is presumed innocent until proven guilty beyond reasonable doubt.,a defendant is presumed innocent until proven guilty beyond reasonable doubt .,3EHVO81VN5JHZUUFDLM724Q4TFJ1HZ,"['A1CMWA0L8FTSXA', 'A1NGABF082HR2P', 'A26NGLGGFTATVN']","[0, 1, 1]",Answer.fund2,1.0,278,0.91036695,"Typically, pressure cookers have a maximum temperature range.",pressure cookers have a maximum temperature range .,1,pressure cookers,have a maximum temperature range.,pressure cookers have a maximum temperature range .,3QREJ3J433VLRRZRCG7NZBFAJ2RLKS,"['A173A97OFDAX9F', 'A320QA9HJFUOZO', 'A32JEH06T23HDF']","[0, 0, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",355,0.87803906,"Usually, natural selection produces organisms that are adapted to their environment.",natural selection produces organisms that are adapted to their environment .,1,natural selection,produces organisms that are adapted to their environment.,natural selection produces organisms that are adapted to their environment .,3QREJ3J433VLRRZRCG7NZBFAJ2RLKS,"['A173A97OFDAX9F', 'A320QA9HJFUOZO', 'A32JEH06T23HDF']","[1, 1, 1]",Answer.fund2,1.0,350,0.8803823000000001,"Usually, a bluetooth speaker should be connected to your phone via Bluetooth.",a bluetooth speaker should be connected to your phone via Bluetooth .,1,bluetooth speaker,should be connected to your phone via Bluetooth.,a bluetooth speaker should be connected to your phone via Bluetooth .,3VGET1QSZ0XD7646X0PG4HR4BPVW7Q,"['AHYTT3T8W9Y9Y', 'AKSJ3C5O3V9RB', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",353,0.8791583000000001,"Typically, hair clips are attached to the head.",hair clips are attached to the head .,1,hair clips,are attached to the head.,hair clips are attached to the head .,3VGET1QSZ0XD7646X0PG4HR4BPVW7Q,"['AHYTT3T8W9Y9Y', 'AKSJ3C5O3V9RB', 'AZLZA0Q87TJZO']","[1, 2, 1]",Answer.fund2,1.0,359,0.8763572000000001,"Typically, bobsleighs are used for the Olympic games.",bobsleighs are used for the Olympic games .,1,bobsleighs,are used for the Olympic games.,bobsleighs are used for the Olympic games .,3R6RZGK0XFAJ7102UZAKVSSN8F2YVJ,"['A2541C8MY0BYV3', 'A32JEH06T23HDF', 'AHYTT3T8W9Y9Y']","[0, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",346,0.88362753,Pine trees are an important part of the natural environment.,Pine trees are an important part of the natural environment .,1,Pine trees,are an important part of the natural environment.,Pine trees are an important part of the natural environment .,3R6RZGK0XFAJ7102UZAKVSSN8F2YVJ,"['A2541C8MY0BYV3', 'A32JEH06T23HDF', 'AHYTT3T8W9Y9Y']","[0, 1, 1]",Answer.fund2,1.0,358,0.87672883,"Typically, a ill patient may be placed on a ventilator to help with breathing.",a ill patient is placed on a ventilator to help with breathing .,1,ill patient,may be placed on a ventilator to help with breathing.,a ill patient is placed on a ventilator to help with breathing .,3TTPFEFXCTIC6GVCJRYOX0HL1QZ6H2,"['A173A97OFDAX9F', 'A1PTH9KTRO06EG', 'AZLZA0Q87TJZO']","[0, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",342,0.8865195,"Usually, a water park can be a great place to spend an afternoon.",a water park is a great place to spend an afternoon .,1,water park,can be a great place to spend an afternoon.,a water park is a great place to spend an afternoon .,3TTPFEFXCTIC6GVCJRYOX0HL1QZ6H2,"['A173A97OFDAX9F', 'A1PTH9KTRO06EG', 'AZLZA0Q87TJZO']","[0, 1, 1]",Answer.fund2,1.0,348,0.8829004999999999,"Typically, a pancreas are located in the abdomen.",a pancreas are located in the abdomen .,1,pancreas,are located in the abdomen.,a pancreas are located in the abdomen .,3X2LT8FDHWGH7K9P75HMIHNZM91W8D,"['A12R2U6TBB3OOG', 'A3HNEYFOIJWPH1', 'A3UV55HC87DO9C']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",351,0.88005877,"Usually, a lactose intolerance is a problem.",a lactose intolerance is a problem .,1,lactose intolerance,is a problem.,a lactose intolerance is a problem .,307L9TDWJYQ5JTU53NV3VH2XDB63N2,"['A1CMWA0L8FTSXA', 'A1PTH9KTRO06EG', 'AKSJ3C5O3V9RB']","[0, 1, 1]",Answer.fund1,1.0,356,0.8776622,"Usually, guns are used in self defense.",guns are used in self defense .,1,guns,are used in self defense.,guns are used in self defense .,3VAOOVPI3ZQWBXH9XGJOEBSP82WLLV,"['A110KENBXU7SUJ', 'A1CMWA0L8FTSXA', 'A1HKYY6XI2OHO1']","[1, 0, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",0,0.98256326,"Typically, pressure cookers may be used in the kitchen.",pressure cookers is used in the kitchen .,1,pressure cookers,may be used in the kitchen.,pressure cookers is used in the kitchen .,3BC9H1KCYUAWMQ07K9FGHUB1FO4YWT,"['A32JEH06T23HDF', 'A3HNEYFOIJWPH1', 'AHYTT3T8W9Y9Y']","[1, 1, 1]",Answer.fund2,1.0,1,0.9819432,"Generally, hockey is a game.",hockey is a game .,1,hockey,is a game.,hockey is a game .,3IH9TRB0FBXHVP5ZJ34S2GRJTSY1IS,"['A26NGLGGFTATVN', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",18,0.97623664,"Generally, a stimulant can be considered a drug.",a stimulant is a drug .,1,stimulant,can be considered a drug.,a stimulant is a drug .,3IH9TRB0FBXHVP5ZJ34S2GRJTSY1IS,"['A26NGLGGFTATVN', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0,7,0.97811747,"Generally, a sutures can be considered to be a surgical procedure.",a sutures is a surgical procedure .,1,sutures,can be considered to be a surgical procedure.,a sutures is a surgical procedure .,3EKTG13IZU1GHFZUXSK3EO7E87MLMX,"['A3HNEYFOIJWPH1', 'ATR6RB1RULOC0', 'AZLZA0Q87TJZO']","[1, 0, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",2,0.9813234,Spaceships can be used to travel through space.,Spaceships is used to travel through space .,1,Spaceships,can be used to travel through space.,Spaceships is used to travel through space .,3EKTG13IZU1GHFZUXSK3EO7E87MLMX,"['A3HNEYFOIJWPH1', 'ATR6RB1RULOC0', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0,6,0.97957814,"Generally, dvd players are used for watching movies.",dvd players are used for watching movies .,1,dvd players,are used for watching movies.,dvd players are used for watching movies .,35ZRNT9RUIWN1EUH42VGA6223LB3OH,"['A12R2U6TBB3OOG', 'A3UV55HC87DO9C', 'AVBRJBJONL47I']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",15,0.97691333,"Typically, a defendant can be charged with a crime.",a defendant is charged with a crime .,1,defendant,can be charged with a crime.,a defendant is charged with a crime .,35ZRNT9RUIWN1EUH42VGA6223LB3OH,"['A12R2U6TBB3OOG', 'A3UV55HC87DO9C', 'AVBRJBJONL47I']","[1, 0, 1]",Answer.fund2,1.0,11,0.9774209,"Generally, a camera is used to take pictures of things.",a camera is used to take pictures of things .,1,camera,is used to take pictures of things.,a camera is used to take pictures of things .,3CMIQF80GNOPJ9UF2HLI6E9MSDUQ6H,"['A2A6FH0F7LD9ND', 'A6KB4VHCZYTY2', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",10,0.97779036,"Generally, ladles are used for cooking.",ladles are used for cooking .,1,ladles,are used for cooking.,ladles are used for cooking .,3CMIQF80GNOPJ9UF2HLI6E9MSDUQ6H,"['A2A6FH0F7LD9ND', 'A6KB4VHCZYTY2', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0,16,0.9763661,"Generally, a clothes dryer may have a temperature control.",a clothes dryer has a temperature control .,1,clothes dryer,may have a temperature control.,a clothes dryer has a temperature control .,3IVEC1GSLPXDQ0P51LPSEH6J67N1J4,"['A2A6FH0F7LD9ND', 'A3UV55HC87DO9C', 'AHYTT3T8W9Y9Y']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",17,0.9763161,"Generally, defendants can be charged with a crime.",defendants is charged with a crime .,1,defendants,can be charged with a crime.,defendants is charged with a crime .,3IVEC1GSLPXDQ0P51LPSEH6J67N1J4,"['A2A6FH0F7LD9ND', 'A3UV55HC87DO9C', 'AHYTT3T8W9Y9Y']","[1, 0, 1]",Answer.fund2,1.0,12,0.9770407,"Generally, an ice cream can be considered to be a frozen dessert.",an ice cream is a frozen dessert .,1,ice cream,can be considered to be a frozen dessert.,an ice cream is a frozen dessert .,3VO4XFFP15K8N98KLRQACS9INOEQ7G,"['A1CMWA0L8FTSXA', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",9,0.9778621,Porpoise may be able to swim.,Porpoise is able to swim .,1,Porpoise,may be able to swim.,Porpoise is able to swim .,3VO4XFFP15K8N98KLRQACS9INOEQ7G,"['A1CMWA0L8FTSXA', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[0, 1, 1]",Answer.fund2,1.0,13,0.9769663,"Typically, a lancet can be considered to be a surgical tool.",a lancet is a surgical tool .,1,lancet,can be considered to be a surgical tool.,a lancet is a surgical tool .,3X55NP42EOE5ME6IJ28VZ67SDQ73PY,"['A173A97OFDAX9F', 'A1CMWA0L8FTSXA', 'A26NGLGGFTATVN']","[1, 0, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",8,0.97789884,"Generally, a lancet can be considered to be a surgical tool.",a lancet is a surgical tool .,1,lancet,can be considered to be a surgical tool.,a lancet is a surgical tool .,3X55NP42EOE5ME6IJ28VZ67SDQ73PY,"['A173A97OFDAX9F', 'A1CMWA0L8FTSXA', 'A26NGLGGFTATVN']","[1, 0, 1]",Answer.fund2,1.0,4,0.98035175,"Generally, a dvd players may have the ability to play DVDs.",a dvd players has the ability to play DVDs .,1,dvd players,may have the ability to play DVDs.,a dvd players has the ability to play DVDs .,3HUR21WDDUNBBQ5XUEB2JDP8OQAYXM,"['A1LRJ4U04532TM', 'A1NGABF082HR2P', 'A26NGLGGFTATVN']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",565,0.7027835,"Typically, a papaya plants are grown from seed, which is then harvested.","a papaya plants are grown from seed , which is then harvested .",1,papaya plants,"are grown from seed, which is then harvested.","a papaya plants are grown from seed , which is then harvested .",3HUR21WDDUNBBQ5XUEB2JDP8OQAYXM,"['A1LRJ4U04532TM', 'A1NGABF082HR2P', 'A26NGLGGFTATVN']","[1, 1, 1]",Answer.fund2,1.0,573,0.6917844,"Typically, mud flaps can be affixed to a vehicle to provide additional protection from road debris.",mud flaps is affixed to a vehicle to provide additional protection from road debris .,1,mud flaps,can be affixed to a vehicle to provide additional protection from road debris.,mud flaps is affixed to a vehicle to provide additional protection from road debris .,3OPLMF3EU5LMZXKU9TZ3R3WEDXWLNX,"['A110KENBXU7SUJ', 'A2541C8MY0BYV3', 'A3HNEYFOIJWPH1']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",570,0.6936725,"Usually, a scalpel may be used to make a small incision, which may then be closed.","a scalpel is used to make a small incision , which may then be closed .",1,scalpel,"may be used to make a small incision, which may then be closed.","a scalpel is used to make a small incision , which may then be closed .",3OPLMF3EU5LMZXKU9TZ3R3WEDXWLNX,"['A110KENBXU7SUJ', 'A2541C8MY0BYV3', 'A3HNEYFOIJWPH1']","[1, 1, 1]",Answer.fund2,1.0,562,0.70609856,"Generally, a desert plant has to be able to survive in very dry conditions.",a desert plant must be able to survive in very dry conditions .,1,desert plant,has to be able to survive in very dry conditions.,a desert plant must be able to survive in very dry conditions .,3H781YYV6TG6O4FMP3YBN7CMTIHTEJ,"['A173A97OFDAX9F', 'A1PTH9KTRO06EG', 'A26NGLGGFTATVN']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",577,0.68591094,"Usually, newborn babies have a hard time digesting solid food.",newborn babies have a hard time digesting solid food .,1,newborn babies,have a hard time digesting solid food.,newborn babies have a hard time digesting solid food .,3H781YYV6TG6O4FMP3YBN7CMTIHTEJ,"['A173A97OFDAX9F', 'A1PTH9KTRO06EG', 'A26NGLGGFTATVN']","[1, 1, 1]",Answer.fund2,1.0,561,0.7072164000000001,Fabric softeners can be used for softening.,Fabric softeners is used for softening .,1,Fabric softeners,can be used for softening.,Fabric softeners is used for softening .,33J5JKFMK6WQMQ7XJFNKZBX2IMT3QP,"['A110KENBXU7SUJ', 'A173A97OFDAX9F', 'A2A6FH0F7LD9ND']","[1, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",579,0.6830101,Livestock has always been an important part of the human diet.,Livestock has always been an important part of the human diet .,1,Livestock,has always been an important part of the human diet.,Livestock has always been an important part of the human diet .,33J5JKFMK6WQMQ7XJFNKZBX2IMT3QP,"['A110KENBXU7SUJ', 'A173A97OFDAX9F', 'A2A6FH0F7LD9ND']","[1, 0, 1]",Answer.fund2,1.0,572,0.6919611,"Typically, a mango tree are planted in the ground.",a mango tree are planted in the ground .,1,mango tree,are planted in the ground.,a mango tree are planted in the ground .,31J7RYECZLOJLQD54615UWJBAWS1L6,"['A12R2U6TBB3OOG', 'A26NGLGGFTATVN', 'A32JEH06T23HDF']","[1, 0, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",563,0.704563,"Generally, mandibles are used to hold the teeth.",mandibles are used to hold the teeth .,1,mandibles,are used to hold the teeth.,mandibles are used to hold the teeth .,3XT3KXP24ZWC2B6WP9G9XCI013E6IV,"['A110KENBXU7SUJ', 'A13GUTDMGGZZDL', 'A173A97OFDAX9F']","[1, 0, 1]",Answer.fund2,1.0,569,0.6947974,"Usually, a lactose intolerance produces diarrhea, gas, bloating.","a lactose intolerance produces diarrhea , gas , bloating .",1,lactose intolerance,"produces diarrhea, gas, bloating.","a lactose intolerance produces diarrhea , gas , bloating .",3ZCC2DXSD720BVV7ZAX42RWHQW4YYS,"['A173A97OFDAX9F', 'A1LRJ4U04532TM', 'A1PTH9KTRO06EG']","[0, 1, 1]",Answer.fund1,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",578,0.684158,"Usually, an ointment should be applied directly to the affected area.",an ointment should be applied directly to the affected area .,1,ointment,should be applied directly to the affected area.,an ointment should be applied directly to the affected area .,3XABXM4AJ13CNND3VWIGQS5DY8KQ83,"['A13GUTDMGGZZDL', 'A173A97OFDAX9F', 'AZLZA0Q87TJZO']","[1, 0, 1]",Answer.fund1,1.0,507,0.77291524,"Generally, a reception can be a great time.",a reception is a great time .,1,reception,can be a great time.,a reception is a great time .,3XABXM4AJ13CNND3VWIGQS5DY8KQ83,"['A13GUTDMGGZZDL', 'A173A97OFDAX9F', 'AZLZA0Q87TJZO']","[1, 2, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",506,0.77406436,Inflammatory diseases may have multiple causes.,Inflammatory diseases has multiple causes .,1,Inflammatory diseases,may have multiple causes.,Inflammatory diseases has multiple causes .,3JHB4BPSFK7C1SWD0OOUQO0OIE2Q9S,"['A110KENBXU7SUJ', 'A32JEH06T23HDF', 'A6JKKANO7F4KD']","[1, 1, 0]",Answer.fund1,1.0,500,0.7842923,"Usually, pecans have a nutty aroma.",pecans have a nutty aroma .,1,pecans,have a nutty aroma.,pecans have a nutty aroma .,3JHB4BPSFK7C1SWD0OOUQO0OIE2Q9S,"['A110KENBXU7SUJ', 'A32JEH06T23HDF', 'A6JKKANO7F4KD']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",518,0.75657785,"Usually, newborn babies are fed breast.",newborn babies are fed breast .,1,newborn babies,are fed breast.,newborn babies are fed breast .,3Q9SPIIRWJKVQ8244310E8TUCX1WAH,"['A32JEH06T23HDF', 'A3UV55HC87DO9C', 'AVBRJBJONL47I']","[1, 1, 1]",Answer.fund1,1.0,502,0.7824871,"Generally, a helmet can be worn.",a helmet is worn .,1,helmet,can be worn.,a helmet is worn .,3Q9SPIIRWJKVQ8244310E8TUCX1WAH,"['A32JEH06T23HDF', 'A3UV55HC87DO9C', 'AVBRJBJONL47I']","[1, 1, 1]",Answer.fund2,1.0
Answer questions about the property in a descriptive sentence.,Estimate property frequency and other qualities for descriptive sentences.,"annotation, evaluation, world knowledge",508,0.77120966,"Generally, coyotes have been known to prey on small mammals, including rabbits, squirrels, chipmunks, skunks","coyotes have been known to prey on small mammals , including rabbits , squirrels , chipmunks , skunks",1,coyotes,"have been known to prey on small mammals, including rabbits, squirrels, chipmunks, skunks","coyotes have been known to prey on small mammals , including rabbits , squirrels , chipmunks , skunks",3THR0FZ95PR4HIK6A8ZG6SWJ371LOC,"['A2A6FH0F7LD9ND', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund1,1.0,512,0.7617010999999999,"Typically, lactose intolerance produces bloating, cramping.","lactose intolerance produces bloating , cramping .",1,lactose intolerance,"produces bloating, cramping.","lactose intolerance produces bloating , cramping .",3THR0FZ95PR4HIK6A8ZG6SWJ371LOC,"['A2A6FH0F7LD9ND', 'A32JEH06T23HDF', 'AZLZA0Q87TJZO']","[1, 1, 1]",Answer.fund2,1.0
