Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2,Answer.Attenuator1_impossible,Answer.Attenuator1_modifier,Answer.Attenuator1_option,Answer.Attenuator1_reason,Answer.Attenuator2_impossible,Answer.Attenuator2_modifier,Answer.Attenuator2_option,Answer.Attenuator2_reason,Answer.Intensifier1_impossible,Answer.Intensifier1_modifier,Answer.Intensifier1_option,Answer.Intensifier1_reason,Answer.Intensifier2_impossible,Answer.Intensifier2_modifier,Answer.Intensifier2_option,Answer.Intensifier2_reason
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",358770558.jpg#2r1n,A young man is sitting on a bench in front of a building.,A man is waiting for his wife.,neutral,False,0,1,0,5217054772.jpg#0r3n,A woman in a flower dress has attached a piece of green fabric with five wooden cylinders pushed through them to her waste and is stretching the fabric.,The woman is sewing a new outfit.,neutral,False,0,1,0,,The man is sitting next to his wife.,,{},,The item the woman is making looks like a large blanket.,,{},,A woman approaches him and they smile at each other.,,{},,The measures the pieces precisely and checks them against a picture of an outfit.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6451734361.jpg#2r1n,A very skinny Santa Claus greets young children in front of a building.,A man smiles at children outside while waving,neutral,False,0,1,0,4062259729.jpg#3r1n,A man with glasses and a hat on steering a boat in the sea.,Man taking a boat to shore,neutral,False,0,1,0,,The man looks annoyed,,{},,The man is picking up speed,,{},,The man says ho ho ho and merry Christmas,,{},,The man is slowing down,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6451734361.jpg#2r1n,A very skinny Santa Claus greets young children in front of a building.,A man smiles at children outside while waving,neutral,False,0,1,0,4062259729.jpg#3r1n,A man with glasses and a hat on steering a boat in the sea.,Man taking a boat to shore,neutral,False,0,1,0,,An anemic St. Nick is too weak to smile or wave at the children.,,{},,Man is anticipating the great deep-sea fishing ahead.,,{},,A healthy Santa Claus has the energy to smile and wave to each passing child.,,{},,Man has the catch from today's deep-sea fishing expedition.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6451734361.jpg#2r1n,A very skinny Santa Claus greets young children in front of a building.,A man smiles at children outside while waving,neutral,False,0,1,0,4062259729.jpg#3r1n,A man with glasses and a hat on steering a boat in the sea.,Man taking a boat to shore,neutral,False,0,1,0,,His hands are in his pockets.,,{},,An ocean liner is conducting a safety drill.,,{},,His smile makes the corner of his eyes crinkle.,,{},,The surf is carrying him to land.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6451734361.jpg#2r1n,A very skinny Santa Claus greets young children in front of a building.,A man smiles at children outside while waving,neutral,False,0,1,0,4062259729.jpg#3r1n,A man with glasses and a hat on steering a boat in the sea.,Man taking a boat to shore,neutral,False,0,1,0,,The man reluctantly took the job out of desperation.,,{},,The man's back is to the shore.,,{},,The man loves Christmastime.,,{},,A major storm is coming in.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6451734361.jpg#2r1n,A very skinny Santa Claus greets young children in front of a building.,A man smiles at children outside while waving,neutral,False,0,1,0,4062259729.jpg#3r1n,A man with glasses and a hat on steering a boat in the sea.,Man taking a boat to shore,neutral,False,0,1,0,,Santa Claus looks sad and hungry and has his arms around one kid.,,{},,The man mumbles 'They'll never find me in the middle of the ocean!',,{},,Santa is saying 'ho ho ho' out loud and looking at all passerby's.,,{},,Someone on the boat yells 'Land Ahoy!',,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4649427913.jpg#1r1n,The view from the back of a small music venue performance.,the small music give the peace for life,neutral,False,0,1,0,3315250232.jpg#1r1n,Person in dark slacks and top walking towards wooded area.,A person preparing to exercise.,neutral,False,0,1,0,on,,other,The hypothesis makes no sense,,The person is carrying an axe,,{},on,,other,The hypothesis makes no sense,,The person is wearing a headband and running shoes,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4649427913.jpg#1r1n,The view from the back of a small music venue performance.,the small music give the peace for life,neutral,False,0,1,0,3315250232.jpg#1r1n,Person in dark slacks and top walking towards wooded area.,A person preparing to exercise.,neutral,False,0,1,0,,A heavy metal performs a pro-violence song.,,{},,The person carries a rifle.,,{},,A folk singer strums a guitar.,,{},,They are wearing workout clothes.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4649427913.jpg#1r1n,The view from the back of a small music venue performance.,the small music give the peace for life,neutral,False,0,1,0,3315250232.jpg#1r1n,Person in dark slacks and top walking towards wooded area.,A person preparing to exercise.,neutral,False,0,1,0,,The performers are playing electric guitars and screaming into the microphone.,,{},,The person is carrying a camera bag.,,{},,The performers are playing acoustic guitars and singing softly.,,{},,The person is wearing a sweatband around their head.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4649427913.jpg#1r1n,The view from the back of a small music venue performance.,the small music give the peace for life,neutral,False,0,1,0,3315250232.jpg#1r1n,Person in dark slacks and top walking towards wooded area.,A person preparing to exercise.,neutral,False,0,1,0,on,,other,I don't really understand the hypothesis.,,The man is holding a hunting rifle.,,{},on,,other,I don't really understand the hypothesis.,,The man is carrying exercise bands.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4649427913.jpg#1r1n,The view from the back of a small music venue performance.,the small music give the peace for life,neutral,False,0,1,0,3315250232.jpg#1r1n,Person in dark slacks and top walking towards wooded area.,A person preparing to exercise.,neutral,False,0,1,0,on,,other,The hypothesis doesn't make any sense.,,The person has a badge on their uniform and they are carrying a large flashlight.,,{},on,,other,The hypothesis doesn't make any sense.,,He's wearing jogging shorts and sweat bands.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534886684.jpg#3r1n,a man walks his dog in the street.,A man walks his Great Dane down the street.,neutral,False,0,1,0,2536858553.jpg#2r2n,A man on a scaffold paints a wall with a paint roller.,A man is painting a picture.,neutral,False,0,1,0,,The man’s shoe is bigger than the dog,,{},,A building planner gives the man instructions,,{},,The dog is nearly as tall as the man,,{},,The man is looking at a photo as he paints,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534886684.jpg#3r1n,a man walks his dog in the street.,A man walks his Great Dane down the street.,neutral,False,0,1,0,2536858553.jpg#2r2n,A man on a scaffold paints a wall with a paint roller.,A man is painting a picture.,neutral,False,0,1,0,,He takes care that people passing by don't step on the dog.,,{},,The painting is routine maintenance done every two years.,,{},,People make way for the imposing figure on a leash.,,{},,He looks thoughtfully at his work then reaches for another roller in a tray with a different color of paint.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534886684.jpg#3r1n,a man walks his dog in the street.,A man walks his Great Dane down the street.,neutral,False,0,1,0,2536858553.jpg#2r2n,A man on a scaffold paints a wall with a paint roller.,A man is painting a picture.,neutral,False,0,1,0,,The dog is a small breed.,,{},,The man is restoring an old office building.,,{},,The dog is tall enough to stand be pet without bending over.,,{},,The man has been hired to create art for the city.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534886684.jpg#3r1n,a man walks his dog in the street.,A man walks his Great Dane down the street.,neutral,False,0,1,0,2536858553.jpg#2r2n,A man on a scaffold paints a wall with a paint roller.,A man is painting a picture.,neutral,False,0,1,0,,A little girl crouches down to pet it.,,{},,All of the paint is beige in color.,,{},,"A little boy tries to climb on it, as if it's a pony.",,{},,He keeps referring to a sketch as he works.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534886684.jpg#3r1n,a man walks his dog in the street.,A man walks his Great Dane down the street.,neutral,False,0,1,0,2536858553.jpg#2r2n,A man on a scaffold paints a wall with a paint roller.,A man is painting a picture.,neutral,False,0,1,0,,The man is taking his girlfriend's Chihuahua out for a walk.,,{},,The man is painting over the graffiti that was sprayed last night.,,{},,The dog is so big that he's practically taking the man for a walk rather than the other way around.,,{},,The artist was contracted by the city to paint a mural.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3134647768.jpg#2r1n,A woman wearing a towel and drinking water is seen through a bathroom door.,A woman is using the restroom.,neutral,False,0,1,0,3439128755.jpg#4r1n,Two dogs fetching an object in a field.,The dogs are fetching and barking.,neutral,False,0,1,0,,The woman is walking past the restroom.,,{},,The dogs are running and out of breath.,,{},,The woman is getting out of the shower.,,{},,A flock of birds scatters at the sound of their barks.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3134647768.jpg#2r1n,A woman wearing a towel and drinking water is seen through a bathroom door.,A woman is using the restroom.,neutral,False,0,1,0,3439128755.jpg#4r1n,Two dogs fetching an object in a field.,The dogs are fetching and barking.,neutral,False,0,1,0,,She is ready to leave.,,{},,The field is silent.,,{},,She is sitting on a toilet.,,{},,The dogs mouths are open.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3134647768.jpg#2r1n,A woman wearing a towel and drinking water is seen through a bathroom door.,A woman is using the restroom.,neutral,False,0,1,0,3439128755.jpg#4r1n,Two dogs fetching an object in a field.,The dogs are fetching and barking.,neutral,False,0,1,0,,The woman is standing outside the bathroom.,,{},,The two dogs run after the object with their mouths closed.,,{},,The woman turns off the sink in the bathroom.,,{},,The two dogs have their mouths wide open as they fetch the object.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3134647768.jpg#2r1n,A woman wearing a towel and drinking water is seen through a bathroom door.,A woman is using the restroom.,neutral,False,0,1,0,3439128755.jpg#4r1n,Two dogs fetching an object in a field.,The dogs are fetching and barking.,neutral,False,0,1,0,,The woman didn't realize she left the door open while she was showering.,,{},,The quiet dogs are very obedient when their owner throws the stick.,,{},,The woman is unfortunately suffering from a bit of the stomach flu.,,{},,The rowdy dogs are always causing neighbors to complain about the noise.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3134647768.jpg#2r1n,A woman wearing a towel and drinking water is seen through a bathroom door.,A woman is using the restroom.,neutral,False,0,1,0,3439128755.jpg#4r1n,Two dogs fetching an object in a field.,The dogs are fetching and barking.,neutral,False,0,1,0,,She is in her own home.,,{},,The dogs are silent.,,{},,She is at a fitness center.,,{},,The dogs are making loud noise.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7851986978.jpg#2r1n,"A woman dressed in a red, yellow, and blue uniform in midair during a bad-mitten game.",The woman is winning the game.,neutral,False,0,1,0,281658184.jpg#4r1n,A pole vault athlete getting to get up to pass the bar,A tall person getting up.,neutral,False,0,1,0,,The woman is holding Pom poms,,{},,The person has to reach up to high five someone,,{},,The woman is smiling and raises her hands in the air,,{},,The person is wearing size 15 shoes,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7851986978.jpg#2r1n,"A woman dressed in a red, yellow, and blue uniform in midair during a bad-mitten game.",The woman is winning the game.,neutral,False,0,1,0,281658184.jpg#4r1n,A pole vault athlete getting to get up to pass the bar,A tall person getting up.,neutral,False,0,1,0,,THe score is tied.,,{},,The athlete is about five feet.,,{},,The woman has more points.,,{},,The athlete is over six feet.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7851986978.jpg#2r1n,"A woman dressed in a red, yellow, and blue uniform in midair during a bad-mitten game.",The woman is winning the game.,neutral,False,0,1,0,281658184.jpg#4r1n,A pole vault athlete getting to get up to pass the bar,A tall person getting up.,neutral,False,0,1,0,,The woman is slamming her racket into the ground.,,{},,The person can't reach the shelf to get the pole.,,{},,The woman is smiling.,,{},,"The person listed their height as 6'6"".",,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7851986978.jpg#2r1n,"A woman dressed in a red, yellow, and blue uniform in midair during a bad-mitten game.",The woman is winning the game.,neutral,False,0,1,0,281658184.jpg#4r1n,A pole vault athlete getting to get up to pass the bar,A tall person getting up.,neutral,False,0,1,0,,The woman is yelling and frowning.,,{},,The athlete easily swings their body over the bar.,,{},,The woman is smiling proudly.,,{},,The athlete swings their long body to the side to pass the bar.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7851986978.jpg#2r1n,"A woman dressed in a red, yellow, and blue uniform in midair during a bad-mitten game.",The woman is winning the game.,neutral,False,0,1,0,281658184.jpg#4r1n,A pole vault athlete getting to get up to pass the bar,A tall person getting up.,neutral,False,0,1,0,,The woman's face looks dejected and she looks down at the ground after landing.,,{},,A spectator comments 'Is that guy a midget?',,{},,The woman walks triumphantly with head up and is smiling.,,{},,Another spectator remarks 'He could've played basketball if he wanted to',,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2755595842.jpg#0r2n,"The two bare feet of gymnast are seen balancing atop a large, red balance ball at a public event.",A gymnast shows her stuff at an Olympic event.,neutral,False,0,1,0,3767982481.jpg#0r1n,a man in a black jacket is holding a newspaper and standing in front of an espresso sign,a man is reading the comics,neutral,False,0,1,0,,She is promoting a new callous remover.,,{},,He is disappointed in the performance of the stock market.,,{},,The crowds cheer and the Olympic torch is seen burning in the background.,,{},,He laughs then reads the next strip.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2755595842.jpg#0r2n,"The two bare feet of gymnast are seen balancing atop a large, red balance ball at a public event.",A gymnast shows her stuff at an Olympic event.,neutral,False,0,1,0,3767982481.jpg#0r1n,a man in a black jacket is holding a newspaper and standing in front of an espresso sign,a man is reading the comics,neutral,False,0,1,0,,She is in gym class.,,{},,He is in the help wanted section.,,{},,There is a large crowd and TV cameras watching her.,,{},,He is laughing.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2755595842.jpg#0r2n,"The two bare feet of gymnast are seen balancing atop a large, red balance ball at a public event.",A gymnast shows her stuff at an Olympic event.,neutral,False,0,1,0,3767982481.jpg#0r1n,a man in a black jacket is holding a newspaper and standing in front of an espresso sign,a man is reading the comics,neutral,False,0,1,0,,The performer is in a huge tent.,,{},,The man wants to know how his stocks are doing.,,{},,"The performer is in a very expensive, custom-built building.",,{},,The man has a fifth grade reading level.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2755595842.jpg#0r2n,"The two bare feet of gymnast are seen balancing atop a large, red balance ball at a public event.",A gymnast shows her stuff at an Olympic event.,neutral,False,0,1,0,3767982481.jpg#0r1n,a man in a black jacket is holding a newspaper and standing in front of an espresso sign,a man is reading the comics,neutral,False,0,1,0,,The stands are empty.,,{},,A newspaper is open to the classified section.,,{},,Flags of many nations line the area.,,{},,A man chuckles sensibly.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2755595842.jpg#0r2n,"The two bare feet of gymnast are seen balancing atop a large, red balance ball at a public event.",A gymnast shows her stuff at an Olympic event.,neutral,False,0,1,0,3767982481.jpg#0r1n,a man in a black jacket is holding a newspaper and standing in front of an espresso sign,a man is reading the comics,neutral,False,0,1,0,,The gymnast is currently receiving instructions from her trainer,,{},,The man has a pencil in his hand,,{},,There is a judges table nearby,,{},,The man is laughing,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534570169.jpg#4r1n,A man in a suit strides across a stage holding a saxophone.,The man is  auditioning for a well paying job.,neutral,False,0,1,0,4751650255.jpg#1r1n,A woman under a red umbrella standing behind a vendor cart.,There is a mother of two under a red umbrella.,neutral,False,0,1,0,,The man is on stage working on his lines.,,{},,The mother is enjoying the sunshine.,,{},,The man answers questions about his experience.,,{},,The mother is taking her kids to the park.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534570169.jpg#4r1n,A man in a suit strides across a stage holding a saxophone.,The man is  auditioning for a well paying job.,neutral,False,0,1,0,4751650255.jpg#1r1n,A woman under a red umbrella standing behind a vendor cart.,There is a mother of two under a red umbrella.,neutral,False,0,1,0,,The man is all by himself there.,,{},,She is a very young woman.,,{},,A man with a clipboard is observing the man,,{},,She is standing beside two young children.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534570169.jpg#4r1n,A man in a suit strides across a stage holding a saxophone.,The man is  auditioning for a well paying job.,neutral,False,0,1,0,4751650255.jpg#1r1n,A woman under a red umbrella standing behind a vendor cart.,There is a mother of two under a red umbrella.,neutral,False,0,1,0,,A large neon sign above the stage says Talent Show,,{},,The woman looks disheveled and like she lives on the street,,{},,Three people sit at a table in front of the stage with notes in front of them,,{},,The woman has two kids with her,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534570169.jpg#4r1n,A man in a suit strides across a stage holding a saxophone.,The man is  auditioning for a well paying job.,neutral,False,0,1,0,4751650255.jpg#1r1n,A woman under a red umbrella standing behind a vendor cart.,There is a mother of two under a red umbrella.,neutral,False,0,1,0,,He is a successful alumni giving back to his school.,,{},,The vendor is supposed to return momentarily.,,{},,He hopes he appears calmer than he feels as he begins to  play.,,{},,The working mom parks her cart by the park when school lets out.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",534570169.jpg#4r1n,A man in a suit strides across a stage holding a saxophone.,The man is  auditioning for a well paying job.,neutral,False,0,1,0,4751650255.jpg#1r1n,A woman under a red umbrella standing behind a vendor cart.,There is a mother of two under a red umbrella.,neutral,False,0,1,0,,His photo is on the concert photo.,,{},,The woman is wearing a nun's habit.,,{},,Some judges in the front row take notes as he performs.,,{},,Two toddlers hug her legs.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5881141060.jpg#4r1n,A cowboy is riding a bucking horse.,A cowboy is at the rodeo.,neutral,False,0,1,0,4439049274.jpg#3r1n,A boy in a red hoodie walking down the street with his hand up.,The boy is waving at his friend.,neutral,False,0,1,0,,He is training the animal to become a riding horse at his farm.,,{},,He is trying to hail a cab.,,{},,Some people think watching horses being broken is entertaining.,,{},,The boy smiles as he waves.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5881141060.jpg#4r1n,A cowboy is riding a bucking horse.,A cowboy is at the rodeo.,neutral,False,0,1,0,4439049274.jpg#3r1n,A boy in a red hoodie walking down the street with his hand up.,The boy is waving at his friend.,neutral,False,0,1,0,,The cowboy is in the middle of a field,,{},,The police have guns pointed at the boy,,{},,There is a large crowd around the cowboy,,{},,The boy's arm is moving back and forth,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5881141060.jpg#4r1n,A cowboy is riding a bucking horse.,A cowboy is at the rodeo.,neutral,False,0,1,0,4439049274.jpg#3r1n,A boy in a red hoodie walking down the street with his hand up.,The boy is waving at his friend.,neutral,False,0,1,0,,The cowboy is in a field training a horse.,,{},,A taxi pulls up to pick up the boy.,,{},,The cowboy rides in front of a large crowd in an arena.,,{},,The boy smiles as another boy approaches him.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5881141060.jpg#4r1n,A cowboy is riding a bucking horse.,A cowboy is at the rodeo.,neutral,False,0,1,0,4439049274.jpg#3r1n,A boy in a red hoodie walking down the street with his hand up.,The boy is waving at his friend.,neutral,False,0,1,0,,The cowboy is at a farm.,,{},,He is trying to block the sun from his eyes.,,{},,There is a large crowd watching the cowboy.,,{},,Another boy is across the street and he is also waving.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5881141060.jpg#4r1n,A cowboy is riding a bucking horse.,A cowboy is at the rodeo.,neutral,False,0,1,0,4439049274.jpg#3r1n,A boy in a red hoodie walking down the street with his hand up.,The boy is waving at his friend.,neutral,False,0,1,0,,The horse was captured that day during the annual wild horse round up.,,{},,The boy's finger is outstretched and a drone if flying overhead.,,{},,A cowboy in clown makeup is watching in the ring.,,{},,The boy is arriving at a house and another boy is sitting on the front porch.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",561199893.jpg#0r1n,"A man wearing sunglasses, a black shirt and gray jeans is playing guitar on stage with a band.",The man is trying out for the band at a live performance.,neutral,False,0,1,0,309493622.jpg#4r1n,Two men and two women at the beach.,Two couples picnic at the beach.,neutral,False,0,1,0,,The band is observing the man closely.,,{},,They are sitting in the lifeguard tower.,,{},,The man is very nervous.,,{},,The are sitting at a picnic table.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",561199893.jpg#0r1n,"A man wearing sunglasses, a black shirt and gray jeans is playing guitar on stage with a band.",The man is trying out for the band at a live performance.,neutral,False,0,1,0,309493622.jpg#4r1n,Two men and two women at the beach.,Two couples picnic at the beach.,neutral,False,0,1,0,,The man is trying out for the band at private interview.,,{},,Two couples buy food and eat at the beach cafe.,,{},,"The man is trying out for the band at a live performance to show his physical stamina, coolness under pressure, ability to coordinate with other musicians and range of songs.",,{},,Two couples picnic at the beach with the cooler of sodas and beers and the cooler of sandwiches and fruit salad.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",561199893.jpg#0r1n,"A man wearing sunglasses, a black shirt and gray jeans is playing guitar on stage with a band.",The man is trying out for the band at a live performance.,neutral,False,0,1,0,309493622.jpg#4r1n,Two men and two women at the beach.,Two couples picnic at the beach.,neutral,False,0,1,0,,There is a huge crowd in front of the stage,,{},,The couple is sitting directly on the wet sand,,{},,Several people with notepads are watching the man play,,{},,There is food near the people,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",561199893.jpg#0r1n,"A man wearing sunglasses, a black shirt and gray jeans is playing guitar on stage with a band.",The man is trying out for the band at a live performance.,neutral,False,0,1,0,309493622.jpg#4r1n,Two men and two women at the beach.,Two couples picnic at the beach.,neutral,False,0,1,0,,The man is an actor.,,{},,They are platonic friends.,,{},,The man got picked from the audience.,,{},,They are holding hands and cuddling.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",561199893.jpg#0r1n,"A man wearing sunglasses, a black shirt and gray jeans is playing guitar on stage with a band.",The man is trying out for the band at a live performance.,neutral,False,0,1,0,309493622.jpg#4r1n,Two men and two women at the beach.,Two couples picnic at the beach.,neutral,False,0,1,0,,A large audience is watching them.,,{},,The people are wearing their swimsuits and swimming in the ocean.,,{},,Another man looks on and takes notes on his performance.,,{},,There is a picnic basket in front of them.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2179330298.jpg#3r1n,They are walking around the mountain.,They are enjoying themselves outdoors.,neutral,False,0,1,0,196016880.jpg#3r1n,A man with a blue mask reading a book.,The book is short,neutral,False,0,1,0,,The people walking are soldiers marching in formation.,,{},,The book is very thick with many pages.,,{},,Many of the people are taking pictures of the scenery and talking and laughing with each other.,,{},,The book is a storybook for reading to small children.,,{}
