Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.commentbox,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000523212,Which room is this?,living room,"A living room with a couch, coffee table and a television.",COCO_val2014_000000523212.jpg,-,vqa_textual_viscomet_q_a_to_r,table,television,room,-,-,-,-,-,-,living room,"couch, coffee table",-,-,-,-,-,-,-,-,-,no,no,no,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000524216,How much is gas?,3.65,A gas station with two gas pumps on the side of the street.,COCO_val2014_000000524216.jpg,-,vqa_textual_viscomet_q_a_to_r,pumps,station,street,side,-,-,-,-,-,gas station,two gas pumps,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,pumps|station|side,gas station|two gas pumps,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000524216,How much is gas?,3.65,A gas station with two gas pumps on the side of the street.,COCO_val2014_000000524216.jpg,-,vqa_textual_viscomet_q_a_to_r,pumps,station,street,side,-,-,-,-,-,gas station,two gas pumps,-,-,-,-,-,-,-,-,-,w_no,w_yes,yes,w_no,pumps,two gas pumps,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000524216,How much is gas?,3.65,A gas station with two gas pumps on the side of the street.,COCO_val2014_000000524216.jpg,-,vqa_textual_viscomet_q_a_to_r,pumps,station,street,side,-,-,-,-,-,gas station,two gas pumps,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000529105,Is the horse sleeping?,no,A horse is standing in the grass near a fence.,COCO_val2014_000000529105.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,horse,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,fence,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000529105,Is the horse sleeping?,no,A horse is standing in the grass near a fence.,COCO_val2014_000000529105.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,horse,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,no,fence,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000529105,Is the horse sleeping?,no,A horse is standing in the grass near a fence.,COCO_val2014_000000529105.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,horse,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,fence,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000530099,What colors is the cat?,orange and brown,An orange and brown cat laying on a bed.,COCO_val2014_000000530099.jpg,-,vqa_textual_viscomet_q_a_to_r,bed,cat,-,-,-,-,-,-,-,orange and brown cat,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_no,bed,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000530099,What colors is the cat?,orange and brown,An orange and brown cat laying on a bed.,COCO_val2014_000000530099.jpg,-,vqa_textual_viscomet_q_a_to_r,bed,cat,-,-,-,-,-,-,-,orange and brown cat,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,bed,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000530099,What colors is the cat?,orange and brown,An orange and brown cat laying on a bed.,COCO_val2014_000000530099.jpg,-,vqa_textual_viscomet_q_a_to_r,bed,cat,-,-,-,-,-,-,-,orange and brown cat,-,-,-,-,-,-,-,-,-,-,yes,no,yes,w_no,bed,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000047566,What is the man doing?,shearing sheep,A man shearing a sheep in a barn.,COCO_val2014_000000047566.jpg,-,vqa_textual_viscomet_q_a_to_r,barn,man,sheep,-,-,-,-,-,-,-,-,-,-,-,shearing sheep,-,-,-,-,-,no,no,no,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000047566,What is the man doing?,shearing sheep,A man shearing a sheep in a barn.,COCO_val2014_000000047566.jpg,-,vqa_textual_viscomet_q_a_to_r,barn,man,sheep,-,-,-,-,-,-,-,-,-,-,-,shearing sheep,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000047566,What is the man doing?,shearing sheep,A man shearing a sheep in a barn.,COCO_val2014_000000047566.jpg,-,vqa_textual_viscomet_q_a_to_r,barn,man,sheep,-,-,-,-,-,-,-,-,-,-,-,shearing sheep,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535452,What color is his outfit?,white,A man in a white shirt and black shorts playing a game of tennis.,COCO_val2014_000000535452.jpg,-,vqa_textual_viscomet_q_a_to_r,shirt,shorts,tennis,man,game,-,-,-,-,white shirt,black shorts,-,-,-,playing game,-,-,-,-,-,yes,w_no,yes,w_no,nota-n,black shorts,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535452,What color is his outfit?,white,A man in a white shirt and black shorts playing a game of tennis.,COCO_val2014_000000535452.jpg,-,vqa_textual_viscomet_q_a_to_r,shirt,shorts,tennis,man,game,-,-,-,-,white shirt,black shorts,-,-,-,playing game,-,-,-,-,-,w_no,w_no,yes,w_yes,nota-n,black shorts,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535452,What color is his outfit?,white,A man in a white shirt and black shorts playing a game of tennis.,COCO_val2014_000000535452.jpg,-,vqa_textual_viscomet_q_a_to_r,shirt,shorts,tennis,man,game,-,-,-,-,white shirt,black shorts,-,-,-,playing game,-,-,-,-,-,yes,yes,yes,w_no,nota-n,black shorts,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535578,What animals are on the mountain side?,sheep,A herd of sheep grazing on the side of a mountain.,COCO_val2014_000000535578.jpg,-,vqa_textual_viscomet_q_a_to_r,mountain,sheep,herd,side,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535578,What animals are on the mountain side?,sheep,A herd of sheep grazing on the side of a mountain.,COCO_val2014_000000535578.jpg,-,vqa_textual_viscomet_q_a_to_r,mountain,sheep,herd,side,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535578,What animals are on the mountain side?,sheep,A herd of sheep grazing on the side of a mountain.,COCO_val2014_000000535578.jpg,-,vqa_textual_viscomet_q_a_to_r,mountain,sheep,herd,side,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000048972,What time is it?,8:50,A clock tower that is on the side of a building.,COCO_val2014_000000048972.jpg,-,vqa_textual_viscomet_q_a_to_r,building,tower,side,-,-,-,-,-,-,clock tower,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,no,building,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000048972,What time is it?,8:50,A clock tower that is on the side of a building.,COCO_val2014_000000048972.jpg,-,vqa_textual_viscomet_q_a_to_r,building,tower,side,-,-,-,-,-,-,clock tower,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,w_yes,building|side,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000048972,What time is it?,8:50,A clock tower that is on the side of a building.,COCO_val2014_000000048972.jpg,-,vqa_textual_viscomet_q_a_to_r,building,tower,side,-,-,-,-,-,-,clock tower,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,building|side,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434580,What is the woman laying on?,couch,A woman laying on a couch with a cat.,COCO_val2014_000000434580.jpg,-,vqa_embeddings_viscomet_q_a_to_r,couch,woman,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434580,What is the woman laying on?,couch,A woman laying on a couch with a cat.,COCO_val2014_000000434580.jpg,-,vqa_embeddings_viscomet_q_a_to_r,couch,woman,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434580,What is the woman laying on?,couch,A woman laying on a couch with a cat.,COCO_val2014_000000434580.jpg,-,vqa_embeddings_viscomet_q_a_to_r,couch,woman,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000050443,What is on the left?,sink,"A bathroom with a sink, toilet, and shower curtain.",COCO_val2014_000000050443.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,curtain,toilet,sink,-,-,-,-,-,shower curtain,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,no,curtain,shower curtain,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000050443,What is on the left?,sink,"A bathroom with a sink, toilet, and shower curtain.",COCO_val2014_000000050443.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,curtain,toilet,sink,-,-,-,-,-,shower curtain,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,yes,curtain,shower curtain,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000050443,What is on the left?,sink,"A bathroom with a sink, toilet, and shower curtain.",COCO_val2014_000000050443.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,curtain,toilet,sink,-,-,-,-,-,shower curtain,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,curtain,shower curtain,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434763,What meat is this?,sausage,A sausage is cooked and sliced into wedges.,COCO_val2014_000000434763.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sausage,wedges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,-,-,-,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434763,What meat is this?,sausage,A sausage is cooked and sliced into wedges.,COCO_val2014_000000434763.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sausage,wedges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434763,What meat is this?,sausage,A sausage is cooked and sliced into wedges.,COCO_val2014_000000434763.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sausage,wedges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536782,What is the skier wearing glasses doing?,snowboarding,A man is snowboarding down a hill in the snow.,COCO_val2014_000000536782.jpg,-,vqa_textual_viscomet_q_a_to_r,man,snow,hill,-,-,-,-,-,-,-,-,-,-,-,is snowboarding hill,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536782,What is the skier wearing glasses doing?,snowboarding,A man is snowboarding down a hill in the snow.,COCO_val2014_000000536782.jpg,-,vqa_textual_viscomet_q_a_to_r,man,snow,hill,-,-,-,-,-,-,-,-,-,-,-,is snowboarding hill,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536782,What is the skier wearing glasses doing?,snowboarding,A man is snowboarding down a hill in the snow.,COCO_val2014_000000536782.jpg,-,vqa_textual_viscomet_q_a_to_r,man,snow,hill,-,-,-,-,-,-,-,-,-,-,-,is snowboarding hill,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000054723,Is the man working on his computer?,yes,A man is sitting on a desk working on his laptop.,COCO_val2014_000000054723.jpg,-,vqa_textual_viscomet_q_a_to_r,man,desk,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000054723,Is the man working on his computer?,yes,A man is sitting on a desk working on his laptop.,COCO_val2014_000000054723.jpg,-,vqa_textual_viscomet_q_a_to_r,man,desk,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000054723,Is the man working on his computer?,yes,A man is sitting on a desk working on his laptop.,COCO_val2014_000000054723.jpg,-,vqa_textual_viscomet_q_a_to_r,man,desk,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,w_no,desk,-,-,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536933,Is there snow in the trees?,yes,A group of people that are standing in the snow.,COCO_val2014_000000536933.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536933,Is there snow in the trees?,yes,A group of people that are standing in the snow.,COCO_val2014_000000536933.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536933,Is there snow in the trees?,yes,A group of people that are standing in the snow.,COCO_val2014_000000536933.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434873,What game are the boys playing?,volleyball,A group of young men playing volleyball on a field.,COCO_val2014_000000434873.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,volleyball,men,group,-,-,-,-,-,young men,-,-,-,-,playing volleyball,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434873,What game are the boys playing?,volleyball,A group of young men playing volleyball on a field.,COCO_val2014_000000434873.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,volleyball,men,group,-,-,-,-,-,young men,-,-,-,-,playing volleyball,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434873,What game are the boys playing?,volleyball,A group of young men playing volleyball on a field.,COCO_val2014_000000434873.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,volleyball,men,group,-,-,-,-,-,young men,-,-,-,-,playing volleyball,-,-,-,-,-,yes,yes,yes,w_yes,group|nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000057645,How many people are behind the woman?,3,Three people are standing in a field with a kite.,COCO_val2014_000000057645.jpg,-,vqa_textual_viscomet_q_a_to_r,field,kite,people,-,-,-,-,-,-,three people,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,field|kite,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000057645,How many people are behind the woman?,3,Three people are standing in a field with a kite.,COCO_val2014_000000057645.jpg,-,vqa_textual_viscomet_q_a_to_r,field,kite,people,-,-,-,-,-,-,three people,-,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,yes,field|kite,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000057645,How many people are behind the woman?,3,Three people are standing in a field with a kite.,COCO_val2014_000000057645.jpg,-,vqa_textual_viscomet_q_a_to_r,field,kite,people,-,-,-,-,-,-,three people,-,-,-,-,-,-,-,-,-,-,w_yes,no,yes,yes,field|kite,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435270,What kind of sandwich is that?,breakfast,"A breakfast sandwich with eggs, bacon, and toast.",COCO_val2014_000000435270.jpg,-,vqa_embeddings_viscomet_q_a_to_r,toast,eggs,bacon,sandwich,-,-,-,-,-,breakfast sandwich,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435270,What kind of sandwich is that?,breakfast,"A breakfast sandwich with eggs, bacon, and toast.",COCO_val2014_000000435270.jpg,-,vqa_embeddings_viscomet_q_a_to_r,toast,eggs,bacon,sandwich,-,-,-,-,-,breakfast sandwich,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,-,-,-,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435270,What kind of sandwich is that?,breakfast,"A breakfast sandwich with eggs, bacon, and toast.",COCO_val2014_000000435270.jpg,-,vqa_embeddings_viscomet_q_a_to_r,toast,eggs,bacon,sandwich,-,-,-,-,-,breakfast sandwich,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000538934,Is there a lot of junk in this room?,yes,A room that has a lot of stuff in it.,COCO_val2014_000000538934.jpg,-,vqa_textual_viscomet_q_a_to_r,lot,stuff,room,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000538934,Is there a lot of junk in this room?,yes,A room that has a lot of stuff in it.,COCO_val2014_000000538934.jpg,-,vqa_textual_viscomet_q_a_to_r,lot,stuff,room,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000538934,Is there a lot of junk in this room?,yes,A room that has a lot of stuff in it.,COCO_val2014_000000538934.jpg,-,vqa_textual_viscomet_q_a_to_r,lot,stuff,room,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,no,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435957,Does the window have curtains?,yes,"A bathroom with a toilet, sink, and window with the light on.",COCO_val2014_000000435957.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,toilet,light,sink,window,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,bathroom|toilet|light|sink,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
