Title,Description,Keywords,exp_path,exp_link,object_type,Answer.commentbox,Answer.instruction,Answer.video_hard,Answer.video_not_shown
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01172,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01172,AlarmClock,{},move the object upwards then throw it at the top of the windows,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00679,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00679,WineBottle,{},Pick up object and turn right until object faces door. Throw object at door.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00773,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00773,CD,{},I can't tell what is happening.,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00711,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00711,Knife,{},forcefully push the object east,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00602,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00602,Mug,{},object moves to the right away from kitchen then is thrown towards wall and falls,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00280,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00280,Statue,{},Smack object into back of laptop with great force,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01498,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01498,Vase,{},"Pick up the object, turn right until it is lined up with the knife, then throw it forward with force at the wall.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01389,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01389,Spatula,{},"object moves to the left, pushed towards fridge, hits fridge then falls",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00066,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00066,Spatula,{},Look left and throw the object back at the wall hard.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00767,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00767,Bowl,{},"Turn down, then drop, then throw toward bottom of desk.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01600,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01600,Laptop,{},push the object left and into the statue,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02391,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02391,Mug,{},"Pick up the object, look up, then throw it at the corner",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/03881,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/03881,Vase,{},"Pick up the object  and look up, then move it forward a few inches before dropping it",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00583,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00583,Pillow,{},The object moves forward slightly before circling back to the left to its original position.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00617,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00617,Book,{},"grab object, look down a bit, then move object forward a bit, then to the right of the bed to face the door, then throw it to it",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01853,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01853,CreditCard,{},Turn left and toss the object straight at the lamp.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00524,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00524,BasketBall,{},"Turn right a bit while holding the object, look down a bit, then throw it at the bed.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/01484,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/01484,Chair,{},Push the object to the right so it wobbles.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01630,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01630,Statue,{},Rotate left until the object nearly aligns with the lamp and thrust it forward with great force.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00191,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00191,Knife,{},"Turn left, then up, then throw object at wall toward the stove so that it lands on the pan on the stove.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/01447,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/01447,Mug,{},Slide the object off the chair into the cabinet with a lot of force.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00596,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00596,DeskLamp,{},Flip the object upside down as you toss it to the left off of the table.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01870,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01870,DeskLamp,{},Fling the object hard to the left.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00732,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00732,DishSponge,{},Slide the object into the knife.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/04062,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/04062,Plate,{},"Pick up the object, move it forward until it is over the edge of the table, then drop the object.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00655,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00655,CreditCard,{},Pick up the object and hold it. Throw it at the wall behind the desk.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/01370,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/01370,Toaster,{},Set the object next to the appliance on the table.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00237,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00237,Book,{},Lower the object and then throw it towards the door.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01167,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01167,Mug,{},Pick up the object and turn left to face the stove then chuck the object at the stove.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01870,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01870,KeyChain,{},throw the object against the wall above the headboard of the bed,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00482,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00482,Pillow,{},pick up the object and turn slightly to the left before throwing it at the lamp,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/01373,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/01373,Cup,{},Push the object towards the stove,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00089,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00089,Fork,{},The object rises up before shifting downward. The object is then thrown forward to the floor.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00071,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00071,Bowl,{},Rotate the object to the right until it aligns with the far corner of the island and thrust it forward with great force.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00585,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00585,CreditCard,{},forcefully slide the object off the desk towards the window,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01653,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01653,Pillow,{},"Pick up and hold the object, then turn left a little, then turn up a little, then lift up the object a little, then throw it at the wall.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01354,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01354,CellPhone,{},push the object away from the window,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/01832,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/01832,TeddyBear,{},push the object towards the nearest window above the radiator,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/01483,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/01483,Kettle,{},slightly nudge object to the left,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/01463,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/01463,Bowl,{},Push the object on the table to the left until it bumps another item and then push it back some.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00581,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00581,Book,{},Pick up the object and rotate to the right then toss the object forward.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00672,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00672,Laptop,{},Pull object toward the left-hand side of the table at right angle,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00016,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00016,Laptop,{},"Move backward, then left, then forward, then throw the object near the bottom of the table near the rightmost chair.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00063,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00063,CreditCard,{},Lift the object off of the counter and throw it so that it bounces of the ceiling between the first tow hanging light and goes towards behind the island,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00314,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00314,CreditCard,{},Rotate slightly to your left until the object is in line with a red pillow on a green sofa.  Now push the object forward with a lot of force toward that pillow.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00318,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00318,HousePlant,{},Forcefully slide object on the shelf towards the back wall,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/03282,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/03282,Vase,{},move the object forward and drop it,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00106,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00106,Pillow,{},Move the object to the right and then drop it.,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00852,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00852,Spatula,{},Nothing happens.,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00336,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00336,Pillow,{},"lifts object, then travels left then travels towards brown tv stand",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01265,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01265,AlarmClock,{},move the object to the left and forcefully throw it at the window,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00281,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00281,RemoteControl,{},"Pick up the object and rotate right to line up with the pillow, then launch it forward",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00228,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00228,CreditCard,{},forcefully slide the object to the left,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01506,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01506,Apple,{},push the object left and into the window,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00113,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00113,RemoteControl,{},"Pick object, turn right until aligned with the white pillow on the sofa, then throw object toward the white sofa",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00602,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00602,CellPhone,{},"Pick up the object, look down, then throw the object forward.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00710,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00710,Laptop,{},Push object toward left-hand side of the table,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01538,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01538,Bowl,{},"Pick up the object, look down, then drop it in front of you.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00597,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00597,Pillow,No action in the first video,No action in the first video,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/01581,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/01581,Mug,{},"grab object, move it forward, then right to line up with the left side of the mirror and release it",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01486,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01486,Bread,{},object moves right then pushed towards table,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/01666,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/01666,Vase,{},Push object over towards the other object on the same shelf.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01062,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01062,Watch,{},Rotate to the right and then lift the object up. Throw the object forcefully at the framed picture on the wall,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00640,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00640,CreditCard,{},"Pick up the object  and rotate right to line up with the left most monitor, then launch the object forward",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01631,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01631,KeyChain,{},"The object emerges from under the table, turns towards the camera and moves straight ahead, fast.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01924,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01924,Mug,{},Turn the object to the lamp and toss the object at the lamp.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01132,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01132,DeskLamp,{},nudge the object towards the wall to the right of the thermostat,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00334,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00334,Vase,{},The object tumbles off the couch.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01168,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01168,CD,{},"object moves right, then upwards towards ceiling, then slowly falls towards ground",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/02299,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/02299,Mug,{},move the object forward and drop it in front of the stove,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01559,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01559,Mug,{},Lower the object until it is covering the light switch and then raise it slightly and let it go.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/00821,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/00821,Spoon,{},Smack object at stove directly above back corner of trash can,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00944,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00944,Vase,{},take object turn right and throw it against the top of the television.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00003,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00003,Spoon,{},push object to the right hard enough to make the first thing it runs into fly off the counter.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01342,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01342,Pillow,{},"The object is against the headboard of a bed.  Simply give the object a push to your left so that it moves along the headboard and bumps into another, identical object next to itself",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/01608,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/01608,Watch,No action in the first video,No action in the first video,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01563,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01563,Mug,{},"Turn down, then left, then toss object in air and drop toward floor.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00888,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00888,Laptop,{},"Pick the object up, tilt it back slightly then toss it forward.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01220,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01220,Box,{},move the object left and down then forward and gently throw it at the door,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00305,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00305,Plate,{},object on table tips over forward towards chair,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_towards_experiments/00250,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_towards_experiments/00250,Statue,{},Pick up the object and turn a bit to the left and throw the object at the chair to the left.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00229,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00229,HousePlant,{},Push the object to the right.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/04828,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/04828,Mug,{},Push the object toward the bed and then lift it slightly and then drop it.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00195,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00195,Laptop,{},slide the object gently off the edge of the counter towards the chair,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01202,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01202,Cup,{},move the object to the left and then forcefully throw it at the window,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/03159,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/03159,Bowl,{},pick up the object and raise it slightly before moving it to the right and dropping it,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/01460,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/01460,Fork,{},Remove the object from the counter top.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00410,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00410,Plate,{},Move object up and then throw directly up to the ceiling.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00644,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00644,Knife,{},Nudge the object to the back wall.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/00014,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/00014,Vase,{},Drop the object.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00926,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00926,DeskLamp,{},Push the object off in the floor.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00117,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00117,Potato,{},Push the object hard toward the end of the cabinet across the kitchen.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01896,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01896,Statue,{},"The object rotates to the right, lifts up, and then falls to the floor.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00993,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00993,Box,{},Turn the object towards your and throw it gently into the corner below the trophy and vase.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00302,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00302,Watch,{},Push object toward the laptop on the table,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00099,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00099,Potato,{},pull object forward and into the square bowl.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01143,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01143,KeyChain,{},move the object to the right and gently toss it at the desk above the laptop,,
