Title,Description,Keywords,Q1PairID,Q1Paraphrase,Q1Target,Q1TestSentence,Q2PairID,Q2Paraphrase,Q2Target,Q2TestSentence,Q3PairID,Q3Paraphrase,Q3Target,Q3TestSentence,Q4PairID,Q4Paraphrase,Q4Target,Q4TestSentence,Q5PairID,Q5Paraphrase,Q5Target,Q5TestSentence,Q6PairID,Q6Paraphrase,Q6Target,Q6TestSentence,Q7PairID,Q7Paraphrase,Q7Target,Q7TestSentence,Q8PairID,Q8Paraphrase,Q8Target,Q8TestSentence,Q9PairID,Q9Paraphrase,Q9Target,Q9TestSentence,Q10PairID,Q10Paraphrase,Q10Target,Q10TestSentence,QXPairID,QXParaphrase,QXTarget,QXTestSentence,Answer.Q10Answer,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4Answer,Answer.Q5Answer,Answer.Q6Answer,Answer.Q7Answer,Answer.Q8Answer,Answer.Q9Answer,Answer.QXAnswer
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB/t/00000662.pp2.2,treat,treatment,"( i ) <b><font color=""blue"">treatment</font></b> of contracts , including employmentlabour contracts ;",JJ/s/00004843.pp1.3,vital,significant,"it is the first time in half a century that such a <b><font color=""blue"">significant</font></b> international aviation conference has been chaired by a chinese .",RB/r/00000355.pp1.0,really,realistically,"<b><font color=""blue"">realistically</font></b> , can we , in the short time available , make progress on ending dumping , on confirmation of the developing countries &quot; rights to protect their farms , their infant industries and services ?",NN/b/00015385.pp2.2,board,bureau,"the committee warmly thanked mr. serveau the outgoing chairman , and mrs. astrid bergquist ( sweden ) who was leaving the <b><font color=""blue"">bureau</font></b> after six years of active service .",JJ/h/00003002.pp2.2,heavy,intensive,"valenti wm , clarke ta , hall cb , menegus ma , shapiro dl . concurrent outbreaks of rhinovirus and respiratory syncytial virus in an <b><font color=""blue"">intensive</font></b> care nursery : epidemiology and associated risk factors .",VB/d/00001427.pp1.3,descend,decline,"as hiv rates begin to <b><font color=""blue"">decline</font></b> , tuberculosis rates are also expected to fall , as their co-infection has been high .",RB/c/00001779.pp1.0,cooperatively,closely,"the development agencies should work <b><font color=""blue"">closely</font></b> with untaet in the months to come and be given a central role in the united nations presence after independence .",JJ/s/00004843.pp1.2,vital,significant,"these are very <b><font color=""blue"">significant</font></b> providers of phc services for urban populations , but also for the rural population .",JJ/r/00000633.pp1.3,rough,raw,"well-known dutch specialities include <b><font color=""blue"">raw</font></b> herring , smoked eel and pea soup , not forgetting dutch cheeses such as edam or gouda .",RB/t/00000425.pp2.0,tight,tightly,"if the race does not turn smoothly , quietly , or fits <b><font color=""blue"">tightly</font></b> in the flywheel , replace the pilot bearing .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,0,1,1,1,1,1,0,1,0,-2
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB/t/00000662.pp2.2,treat,treatment,"( i ) <b><font color=""blue"">treatment</font></b> of contracts , including employmentlabour contracts ;",JJ/s/00004843.pp1.3,vital,significant,"it is the first time in half a century that such a <b><font color=""blue"">significant</font></b> international aviation conference has been chaired by a chinese .",RB/r/00000355.pp1.0,really,realistically,"<b><font color=""blue"">realistically</font></b> , can we , in the short time available , make progress on ending dumping , on confirmation of the developing countries &quot; rights to protect their farms , their infant industries and services ?",NN/b/00015385.pp2.2,board,bureau,"the committee warmly thanked mr. serveau the outgoing chairman , and mrs. astrid bergquist ( sweden ) who was leaving the <b><font color=""blue"">bureau</font></b> after six years of active service .",JJ/h/00003002.pp2.2,heavy,intensive,"valenti wm , clarke ta , hall cb , menegus ma , shapiro dl . concurrent outbreaks of rhinovirus and respiratory syncytial virus in an <b><font color=""blue"">intensive</font></b> care nursery : epidemiology and associated risk factors .",VB/d/00001427.pp1.3,descend,decline,"as hiv rates begin to <b><font color=""blue"">decline</font></b> , tuberculosis rates are also expected to fall , as their co-infection has been high .",RB/c/00001779.pp1.0,cooperatively,closely,"the development agencies should work <b><font color=""blue"">closely</font></b> with untaet in the months to come and be given a central role in the united nations presence after independence .",JJ/s/00004843.pp1.2,vital,significant,"these are very <b><font color=""blue"">significant</font></b> providers of phc services for urban populations , but also for the rural population .",JJ/r/00000633.pp1.3,rough,raw,"well-known dutch specialities include <b><font color=""blue"">raw</font></b> herring , smoked eel and pea soup , not forgetting dutch cheeses such as edam or gouda .",RB/t/00000425.pp2.0,tight,tightly,"if the race does not turn smoothly , quietly , or fits <b><font color=""blue"">tightly</font></b> in the flywheel , replace the pilot bearing .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,1,1,1,1,1,1,1,1,0,0
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB/t/00000662.pp2.2,treat,treatment,"( i ) <b><font color=""blue"">treatment</font></b> of contracts , including employmentlabour contracts ;",JJ/s/00004843.pp1.3,vital,significant,"it is the first time in half a century that such a <b><font color=""blue"">significant</font></b> international aviation conference has been chaired by a chinese .",RB/r/00000355.pp1.0,really,realistically,"<b><font color=""blue"">realistically</font></b> , can we , in the short time available , make progress on ending dumping , on confirmation of the developing countries &quot; rights to protect their farms , their infant industries and services ?",NN/b/00015385.pp2.2,board,bureau,"the committee warmly thanked mr. serveau the outgoing chairman , and mrs. astrid bergquist ( sweden ) who was leaving the <b><font color=""blue"">bureau</font></b> after six years of active service .",JJ/h/00003002.pp2.2,heavy,intensive,"valenti wm , clarke ta , hall cb , menegus ma , shapiro dl . concurrent outbreaks of rhinovirus and respiratory syncytial virus in an <b><font color=""blue"">intensive</font></b> care nursery : epidemiology and associated risk factors .",VB/d/00001427.pp1.3,descend,decline,"as hiv rates begin to <b><font color=""blue"">decline</font></b> , tuberculosis rates are also expected to fall , as their co-infection has been high .",RB/c/00001779.pp1.0,cooperatively,closely,"the development agencies should work <b><font color=""blue"">closely</font></b> with untaet in the months to come and be given a central role in the united nations presence after independence .",JJ/s/00004843.pp1.2,vital,significant,"these are very <b><font color=""blue"">significant</font></b> providers of phc services for urban populations , but also for the rural population .",JJ/r/00000633.pp1.3,rough,raw,"well-known dutch specialities include <b><font color=""blue"">raw</font></b> herring , smoked eel and pea soup , not forgetting dutch cheeses such as edam or gouda .",RB/t/00000425.pp2.0,tight,tightly,"if the race does not turn smoothly , quietly , or fits <b><font color=""blue"">tightly</font></b> in the flywheel , replace the pilot bearing .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,-1,1,1,1,0,1,1,1,0,-2
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB/t/00000662.pp2.2,treat,treatment,"( i ) <b><font color=""blue"">treatment</font></b> of contracts , including employmentlabour contracts ;",JJ/s/00004843.pp1.3,vital,significant,"it is the first time in half a century that such a <b><font color=""blue"">significant</font></b> international aviation conference has been chaired by a chinese .",RB/r/00000355.pp1.0,really,realistically,"<b><font color=""blue"">realistically</font></b> , can we , in the short time available , make progress on ending dumping , on confirmation of the developing countries &quot; rights to protect their farms , their infant industries and services ?",NN/b/00015385.pp2.2,board,bureau,"the committee warmly thanked mr. serveau the outgoing chairman , and mrs. astrid bergquist ( sweden ) who was leaving the <b><font color=""blue"">bureau</font></b> after six years of active service .",JJ/h/00003002.pp2.2,heavy,intensive,"valenti wm , clarke ta , hall cb , menegus ma , shapiro dl . concurrent outbreaks of rhinovirus and respiratory syncytial virus in an <b><font color=""blue"">intensive</font></b> care nursery : epidemiology and associated risk factors .",VB/d/00001427.pp1.3,descend,decline,"as hiv rates begin to <b><font color=""blue"">decline</font></b> , tuberculosis rates are also expected to fall , as their co-infection has been high .",RB/c/00001779.pp1.0,cooperatively,closely,"the development agencies should work <b><font color=""blue"">closely</font></b> with untaet in the months to come and be given a central role in the united nations presence after independence .",JJ/s/00004843.pp1.2,vital,significant,"these are very <b><font color=""blue"">significant</font></b> providers of phc services for urban populations , but also for the rural population .",JJ/r/00000633.pp1.3,rough,raw,"well-known dutch specialities include <b><font color=""blue"">raw</font></b> herring , smoked eel and pea soup , not forgetting dutch cheeses such as edam or gouda .",RB/t/00000425.pp2.0,tight,tightly,"if the race does not turn smoothly , quietly , or fits <b><font color=""blue"">tightly</font></b> in the flywheel , replace the pilot bearing .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,0,1,1,1,1,1,1,1,-2,-2
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB/t/00000662.pp2.2,treat,treatment,"( i ) <b><font color=""blue"">treatment</font></b> of contracts , including employmentlabour contracts ;",JJ/s/00004843.pp1.3,vital,significant,"it is the first time in half a century that such a <b><font color=""blue"">significant</font></b> international aviation conference has been chaired by a chinese .",RB/r/00000355.pp1.0,really,realistically,"<b><font color=""blue"">realistically</font></b> , can we , in the short time available , make progress on ending dumping , on confirmation of the developing countries &quot; rights to protect their farms , their infant industries and services ?",NN/b/00015385.pp2.2,board,bureau,"the committee warmly thanked mr. serveau the outgoing chairman , and mrs. astrid bergquist ( sweden ) who was leaving the <b><font color=""blue"">bureau</font></b> after six years of active service .",JJ/h/00003002.pp2.2,heavy,intensive,"valenti wm , clarke ta , hall cb , menegus ma , shapiro dl . concurrent outbreaks of rhinovirus and respiratory syncytial virus in an <b><font color=""blue"">intensive</font></b> care nursery : epidemiology and associated risk factors .",VB/d/00001427.pp1.3,descend,decline,"as hiv rates begin to <b><font color=""blue"">decline</font></b> , tuberculosis rates are also expected to fall , as their co-infection has been high .",RB/c/00001779.pp1.0,cooperatively,closely,"the development agencies should work <b><font color=""blue"">closely</font></b> with untaet in the months to come and be given a central role in the united nations presence after independence .",JJ/s/00004843.pp1.2,vital,significant,"these are very <b><font color=""blue"">significant</font></b> providers of phc services for urban populations , but also for the rural population .",JJ/r/00000633.pp1.3,rough,raw,"well-known dutch specialities include <b><font color=""blue"">raw</font></b> herring , smoked eel and pea soup , not forgetting dutch cheeses such as edam or gouda .",RB/t/00000425.pp2.0,tight,tightly,"if the race does not turn smoothly , quietly , or fits <b><font color=""blue"">tightly</font></b> in the flywheel , replace the pilot bearing .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",0,1,1,1,1,1,1,1,1,0,0
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",VB/t/00000662.pp2.2,treat,treatment,"( i ) <b><font color=""blue"">treatment</font></b> of contracts , including employmentlabour contracts ;",JJ/s/00004843.pp1.3,vital,significant,"it is the first time in half a century that such a <b><font color=""blue"">significant</font></b> international aviation conference has been chaired by a chinese .",RB/r/00000355.pp1.0,really,realistically,"<b><font color=""blue"">realistically</font></b> , can we , in the short time available , make progress on ending dumping , on confirmation of the developing countries &quot; rights to protect their farms , their infant industries and services ?",NN/b/00015385.pp2.2,board,bureau,"the committee warmly thanked mr. serveau the outgoing chairman , and mrs. astrid bergquist ( sweden ) who was leaving the <b><font color=""blue"">bureau</font></b> after six years of active service .",JJ/h/00003002.pp2.2,heavy,intensive,"valenti wm , clarke ta , hall cb , menegus ma , shapiro dl . concurrent outbreaks of rhinovirus and respiratory syncytial virus in an <b><font color=""blue"">intensive</font></b> care nursery : epidemiology and associated risk factors .",VB/d/00001427.pp1.3,descend,decline,"as hiv rates begin to <b><font color=""blue"">decline</font></b> , tuberculosis rates are also expected to fall , as their co-infection has been high .",RB/c/00001779.pp1.0,cooperatively,closely,"the development agencies should work <b><font color=""blue"">closely</font></b> with untaet in the months to come and be given a central role in the united nations presence after independence .",JJ/s/00004843.pp1.2,vital,significant,"these are very <b><font color=""blue"">significant</font></b> providers of phc services for urban populations , but also for the rural population .",JJ/r/00000633.pp1.3,rough,raw,"well-known dutch specialities include <b><font color=""blue"">raw</font></b> herring , smoked eel and pea soup , not forgetting dutch cheeses such as edam or gouda .",RB/t/00000425.pp2.0,tight,tightly,"if the race does not turn smoothly , quietly , or fits <b><font color=""blue"">tightly</font></b> in the flywheel , replace the pilot bearing .",ctrl.NP/b/00011286.pp2.2,board,this ship,"you know , i do believe <b><font color=""blue"">this ship</font></b> may sink .",1,0,1,1,0,0,1,0,1,0,0
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.3,rough,brutish,"24 hours ago we were ... .. in the polo loungeof the beverly heights hotel , in the patio section , of course , drinking singapore slings with mescal on the side , hiding from the <b><font color=""blue"">brutish</font></b> realities of this foul year of our lord ... 1971 .",VB/c/00018307.pp1.3,scope,cover,"it will also <b><font color=""blue"">cover</font></b> staff and operating expenses related to supply , logistics , administration , information and communication technology and finance .",JJ/i/00004084.pp2.0,impudent,rude,"us writer : anti islam houlbek is <b><font color=""blue"">rude</font></b> novelist and sex-obsessed",NP/p/00047179.pp2.0,public administration,service,"<b><font color=""blue"">service</font></b> agreement for executing agencies and cida partners the centre &apos;s services ( and course-related travel and accommodation costs for certain courses ) are covered by cida without additional costs being charged to your project .",VB/s/00001255.pp1.2,wave,shake,"it is not necessary to <b><font color=""blue"">shake</font></b> or rotate the optisettm before use .",NP/p/00047179.pp2.1,public administration,service,"the current investment of the lithuanian transport sector is mainly allocated for the improvement of existing infrastructure , <b><font color=""blue"">service</font></b> of increasing international and local flows of passengers and freight aiming for the compliance with international standards .",VB/r/00000335.pp1.1,shake,rattle,"israel &apos;s reluctance to <b><font color=""blue"">rattle</font></b> its nuclear saber , even in dire circumstances , adds to the mystery .",ADVP/n/00000180.pp1.2,out there,near,"investors are talking of &quot; green shoots &quot; of recovery and of positive &quot; second derivatives of economic activity &quot; ( continuing economic contraction is the first , negative , derivative , but the slower rate suggests that the bottom is <b><font color=""blue"">near</font></b> ) .",JJ/d/00012009.pp2.2,disappointed,sorry,"please do not tell me , however , that after the cowardly support for the bombing of the country , you are not trying to tell the serbs and the other nations ; &quot; we &apos;re <b><font color=""blue"">sorry</font></b> , come and start accession negotiations .",NN/f/00006153.pp1.0,world,field,"the opportunities in this <b><font color=""blue"">field</font></b> for work cover a wide employment sector including education , research and health policy .",ctrl.VB/t/00000076.pp2.2,take,treat,"we should sit down , and you should <b><font color=""blue"">treat</font></b> me like a friend and tell me the truth .",1,1,1,1,1,1,1,1,1,0,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.3,rough,brutish,"24 hours ago we were ... .. in the polo loungeof the beverly heights hotel , in the patio section , of course , drinking singapore slings with mescal on the side , hiding from the <b><font color=""blue"">brutish</font></b> realities of this foul year of our lord ... 1971 .",VB/c/00018307.pp1.3,scope,cover,"it will also <b><font color=""blue"">cover</font></b> staff and operating expenses related to supply , logistics , administration , information and communication technology and finance .",JJ/i/00004084.pp2.0,impudent,rude,"us writer : anti islam houlbek is <b><font color=""blue"">rude</font></b> novelist and sex-obsessed",NP/p/00047179.pp2.0,public administration,service,"<b><font color=""blue"">service</font></b> agreement for executing agencies and cida partners the centre &apos;s services ( and course-related travel and accommodation costs for certain courses ) are covered by cida without additional costs being charged to your project .",VB/s/00001255.pp1.2,wave,shake,"it is not necessary to <b><font color=""blue"">shake</font></b> or rotate the optisettm before use .",NP/p/00047179.pp2.1,public administration,service,"the current investment of the lithuanian transport sector is mainly allocated for the improvement of existing infrastructure , <b><font color=""blue"">service</font></b> of increasing international and local flows of passengers and freight aiming for the compliance with international standards .",VB/r/00000335.pp1.1,shake,rattle,"israel &apos;s reluctance to <b><font color=""blue"">rattle</font></b> its nuclear saber , even in dire circumstances , adds to the mystery .",ADVP/n/00000180.pp1.2,out there,near,"investors are talking of &quot; green shoots &quot; of recovery and of positive &quot; second derivatives of economic activity &quot; ( continuing economic contraction is the first , negative , derivative , but the slower rate suggests that the bottom is <b><font color=""blue"">near</font></b> ) .",JJ/d/00012009.pp2.2,disappointed,sorry,"please do not tell me , however , that after the cowardly support for the bombing of the country , you are not trying to tell the serbs and the other nations ; &quot; we &apos;re <b><font color=""blue"">sorry</font></b> , come and start accession negotiations .",NN/f/00006153.pp1.0,world,field,"the opportunities in this <b><font color=""blue"">field</font></b> for work cover a wide employment sector including education , research and health policy .",ctrl.VB/t/00000076.pp2.2,take,treat,"we should sit down , and you should <b><font color=""blue"">treat</font></b> me like a friend and tell me the truth .",0,1,0,1,0,1,0,1,0,0,0
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.3,rough,brutish,"24 hours ago we were ... .. in the polo loungeof the beverly heights hotel , in the patio section , of course , drinking singapore slings with mescal on the side , hiding from the <b><font color=""blue"">brutish</font></b> realities of this foul year of our lord ... 1971 .",VB/c/00018307.pp1.3,scope,cover,"it will also <b><font color=""blue"">cover</font></b> staff and operating expenses related to supply , logistics , administration , information and communication technology and finance .",JJ/i/00004084.pp2.0,impudent,rude,"us writer : anti islam houlbek is <b><font color=""blue"">rude</font></b> novelist and sex-obsessed",NP/p/00047179.pp2.0,public administration,service,"<b><font color=""blue"">service</font></b> agreement for executing agencies and cida partners the centre &apos;s services ( and course-related travel and accommodation costs for certain courses ) are covered by cida without additional costs being charged to your project .",VB/s/00001255.pp1.2,wave,shake,"it is not necessary to <b><font color=""blue"">shake</font></b> or rotate the optisettm before use .",NP/p/00047179.pp2.1,public administration,service,"the current investment of the lithuanian transport sector is mainly allocated for the improvement of existing infrastructure , <b><font color=""blue"">service</font></b> of increasing international and local flows of passengers and freight aiming for the compliance with international standards .",VB/r/00000335.pp1.1,shake,rattle,"israel &apos;s reluctance to <b><font color=""blue"">rattle</font></b> its nuclear saber , even in dire circumstances , adds to the mystery .",ADVP/n/00000180.pp1.2,out there,near,"investors are talking of &quot; green shoots &quot; of recovery and of positive &quot; second derivatives of economic activity &quot; ( continuing economic contraction is the first , negative , derivative , but the slower rate suggests that the bottom is <b><font color=""blue"">near</font></b> ) .",JJ/d/00012009.pp2.2,disappointed,sorry,"please do not tell me , however , that after the cowardly support for the bombing of the country , you are not trying to tell the serbs and the other nations ; &quot; we &apos;re <b><font color=""blue"">sorry</font></b> , come and start accession negotiations .",NN/f/00006153.pp1.0,world,field,"the opportunities in this <b><font color=""blue"">field</font></b> for work cover a wide employment sector including education , research and health policy .",ctrl.VB/t/00000076.pp2.2,take,treat,"we should sit down , and you should <b><font color=""blue"">treat</font></b> me like a friend and tell me the truth .",-2,1,0,1,-1,0,-1,1,-2,0,-2
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.3,rough,brutish,"24 hours ago we were ... .. in the polo loungeof the beverly heights hotel , in the patio section , of course , drinking singapore slings with mescal on the side , hiding from the <b><font color=""blue"">brutish</font></b> realities of this foul year of our lord ... 1971 .",VB/c/00018307.pp1.3,scope,cover,"it will also <b><font color=""blue"">cover</font></b> staff and operating expenses related to supply , logistics , administration , information and communication technology and finance .",JJ/i/00004084.pp2.0,impudent,rude,"us writer : anti islam houlbek is <b><font color=""blue"">rude</font></b> novelist and sex-obsessed",NP/p/00047179.pp2.0,public administration,service,"<b><font color=""blue"">service</font></b> agreement for executing agencies and cida partners the centre &apos;s services ( and course-related travel and accommodation costs for certain courses ) are covered by cida without additional costs being charged to your project .",VB/s/00001255.pp1.2,wave,shake,"it is not necessary to <b><font color=""blue"">shake</font></b> or rotate the optisettm before use .",NP/p/00047179.pp2.1,public administration,service,"the current investment of the lithuanian transport sector is mainly allocated for the improvement of existing infrastructure , <b><font color=""blue"">service</font></b> of increasing international and local flows of passengers and freight aiming for the compliance with international standards .",VB/r/00000335.pp1.1,shake,rattle,"israel &apos;s reluctance to <b><font color=""blue"">rattle</font></b> its nuclear saber , even in dire circumstances , adds to the mystery .",ADVP/n/00000180.pp1.2,out there,near,"investors are talking of &quot; green shoots &quot; of recovery and of positive &quot; second derivatives of economic activity &quot; ( continuing economic contraction is the first , negative , derivative , but the slower rate suggests that the bottom is <b><font color=""blue"">near</font></b> ) .",JJ/d/00012009.pp2.2,disappointed,sorry,"please do not tell me , however , that after the cowardly support for the bombing of the country , you are not trying to tell the serbs and the other nations ; &quot; we &apos;re <b><font color=""blue"">sorry</font></b> , come and start accession negotiations .",NN/f/00006153.pp1.0,world,field,"the opportunities in this <b><font color=""blue"">field</font></b> for work cover a wide employment sector including education , research and health policy .",ctrl.VB/t/00000076.pp2.2,take,treat,"we should sit down , and you should <b><font color=""blue"">treat</font></b> me like a friend and tell me the truth .",-1,1,-1,1,-1,1,-1,1,-2,1,-2
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.3,rough,brutish,"24 hours ago we were ... .. in the polo loungeof the beverly heights hotel , in the patio section , of course , drinking singapore slings with mescal on the side , hiding from the <b><font color=""blue"">brutish</font></b> realities of this foul year of our lord ... 1971 .",VB/c/00018307.pp1.3,scope,cover,"it will also <b><font color=""blue"">cover</font></b> staff and operating expenses related to supply , logistics , administration , information and communication technology and finance .",JJ/i/00004084.pp2.0,impudent,rude,"us writer : anti islam houlbek is <b><font color=""blue"">rude</font></b> novelist and sex-obsessed",NP/p/00047179.pp2.0,public administration,service,"<b><font color=""blue"">service</font></b> agreement for executing agencies and cida partners the centre &apos;s services ( and course-related travel and accommodation costs for certain courses ) are covered by cida without additional costs being charged to your project .",VB/s/00001255.pp1.2,wave,shake,"it is not necessary to <b><font color=""blue"">shake</font></b> or rotate the optisettm before use .",NP/p/00047179.pp2.1,public administration,service,"the current investment of the lithuanian transport sector is mainly allocated for the improvement of existing infrastructure , <b><font color=""blue"">service</font></b> of increasing international and local flows of passengers and freight aiming for the compliance with international standards .",VB/r/00000335.pp1.1,shake,rattle,"israel &apos;s reluctance to <b><font color=""blue"">rattle</font></b> its nuclear saber , even in dire circumstances , adds to the mystery .",ADVP/n/00000180.pp1.2,out there,near,"investors are talking of &quot; green shoots &quot; of recovery and of positive &quot; second derivatives of economic activity &quot; ( continuing economic contraction is the first , negative , derivative , but the slower rate suggests that the bottom is <b><font color=""blue"">near</font></b> ) .",JJ/d/00012009.pp2.2,disappointed,sorry,"please do not tell me , however , that after the cowardly support for the bombing of the country , you are not trying to tell the serbs and the other nations ; &quot; we &apos;re <b><font color=""blue"">sorry</font></b> , come and start accession negotiations .",NN/f/00006153.pp1.0,world,field,"the opportunities in this <b><font color=""blue"">field</font></b> for work cover a wide employment sector including education , research and health policy .",ctrl.VB/t/00000076.pp2.2,take,treat,"we should sit down , and you should <b><font color=""blue"">treat</font></b> me like a friend and tell me the truth .",1,1,1,1,0,1,0,1,0,0,0
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.3,rough,brutish,"24 hours ago we were ... .. in the polo loungeof the beverly heights hotel , in the patio section , of course , drinking singapore slings with mescal on the side , hiding from the <b><font color=""blue"">brutish</font></b> realities of this foul year of our lord ... 1971 .",VB/c/00018307.pp1.3,scope,cover,"it will also <b><font color=""blue"">cover</font></b> staff and operating expenses related to supply , logistics , administration , information and communication technology and finance .",JJ/i/00004084.pp2.0,impudent,rude,"us writer : anti islam houlbek is <b><font color=""blue"">rude</font></b> novelist and sex-obsessed",NP/p/00047179.pp2.0,public administration,service,"<b><font color=""blue"">service</font></b> agreement for executing agencies and cida partners the centre &apos;s services ( and course-related travel and accommodation costs for certain courses ) are covered by cida without additional costs being charged to your project .",VB/s/00001255.pp1.2,wave,shake,"it is not necessary to <b><font color=""blue"">shake</font></b> or rotate the optisettm before use .",NP/p/00047179.pp2.1,public administration,service,"the current investment of the lithuanian transport sector is mainly allocated for the improvement of existing infrastructure , <b><font color=""blue"">service</font></b> of increasing international and local flows of passengers and freight aiming for the compliance with international standards .",VB/r/00000335.pp1.1,shake,rattle,"israel &apos;s reluctance to <b><font color=""blue"">rattle</font></b> its nuclear saber , even in dire circumstances , adds to the mystery .",ADVP/n/00000180.pp1.2,out there,near,"investors are talking of &quot; green shoots &quot; of recovery and of positive &quot; second derivatives of economic activity &quot; ( continuing economic contraction is the first , negative , derivative , but the slower rate suggests that the bottom is <b><font color=""blue"">near</font></b> ) .",JJ/d/00012009.pp2.2,disappointed,sorry,"please do not tell me , however , that after the cowardly support for the bombing of the country , you are not trying to tell the serbs and the other nations ; &quot; we &apos;re <b><font color=""blue"">sorry</font></b> , come and start accession negotiations .",NN/f/00006153.pp1.0,world,field,"the opportunities in this <b><font color=""blue"">field</font></b> for work cover a wide employment sector including education , research and health policy .",ctrl.VB/t/00000076.pp2.2,take,treat,"we should sit down , and you should <b><font color=""blue"">treat</font></b> me like a friend and tell me the truth .",-2,1,0,1,-1,0,-1,-2,0,1,0
