Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",tVaOW5cXTtZkBmyR9lTZfQ==,PersonX spends a day,vQbH/TWAeqAfXp7hzrGhLA==,PersonX buys PersonY's own shoes,mePdzI86W1tWeNm+ZujlSA==,PersonX renews PersonX's vows
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",cECkz5AmAXEIE+9DgfwM3w==,PersonX sees PersonY's niece,3k/kckCOgMVa2N0cjEZkyQ==,PersonX kills PersonX's wife,X5sHLm4/CSkr0WlfvHpV3w==,PersonX is bullied at school
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",rv0pFvTsLq/rxYEK4YzFeA==,PersonX wants to ride a horse,yABrTVEN38lDAT62zYjbdw==,PersonX eats crow,V5b6rJvqShI12tboMWGGIg==,PersonX gets sand
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NysIUm/EGQHf6fACy5cCvA==,PersonX posts a photo,mgkA3EUVoQfSwX4TW9oarQ==,PersonX does well on the test,LeLKNTEVjAPS8ZNWDqh8bQ==,PersonX decides to stop
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",CD2hl/37wN0r9ptBrC/eNA==,PersonX leaves the place,gRQmsGeYRskl75sSHi9MfQ==,PersonX opens PersonX's gift,qtFUZFBoI1qt+Q+IhhRZ2g==,PersonX stills loved
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Oz+3a9nGXfzVo+YoB3Gz6g==,PersonX asks PersonY if would be,ZG6oKYSlSDTQ6yL7QynLHA==,PersonX eats too much candy,OUGdE2LuhNeGB5pDvOb5QQ==,PersonX hangs up PersonX's boots
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",OVOSiLvjIk0un6zkv5ymyQ==,PersonX lays upon PersonY,FSg1aqkpEf8aMb2AqC0nbQ==,PersonX drinks lots of water,y7jY3jjq4hzmIX4S7Gttcw==,PersonX plans PersonX's next trip
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Gk0QRcMB/iVIs7Ro8bB0mQ==,PersonX opens PersonY's gifts,HDDn/f0yUyS57WNjVUYxWw==,PersonX sails along the coast,MMzbvYAM5tBHJlxJuySe3g==,PersonX goes straight to bed
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/Okz2trjjd0OXSZ93mKNDA==,PersonX leaves PersonX's post,kf4z+tAncPTpj+YuM8RbKA==,PersonX narrows PersonX's choices,xEGPxV712GGyi+p8FzUXKQ==,PersonX lets PersonY explain
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fgPxHGgjN9sv8SJOk08NEw==,PersonX begins playing,koG+hilDa03dJHi1EnrCcw==,PersonX becomes PersonY officer,B2KSrZbog0ZYMyNyRFsbHg==,PersonX feels very proud
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",xS4oC4EwR9EfxGSbxYAVew==,PersonX goes fishing together,q/Az+Ruc17prVxQ+8BvXQQ==,PersonX likes to sing,PM5IPDz1YGRDI756SK1sCg==,PersonX gets in PersonY's way
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",segAInohczi439WC3k0GXg==,PersonX finds gold,DsSUHD4CVCSmZhhE3N2yMw==,PersonX hangs PersonY's head,2a1q/3P7RgAtKd3bmV0PRA==,PersonX checks PersonX's pockets
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",tG7GTAqi75MvaR1lvKQL3A==,PersonX makes book,fwMx3g5lYC+HuCeSJ4y3Wg==,PersonX rides rides,TR4sOESAQaEvTed9c9npmQ==,PersonX rubs PersonY's nose
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",T4ctdsZtPbKDATnIsRNEUQ==,PersonX decides to keep it,J6cltJgsW76/M4efz+MXMw==,PersonX leaves PersonX's wallet,uFQ3v4KLE/fjJEQgFCjYJA==,PersonX sits on PersonX's hands
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",mIiHaGBigRxPmrLcfUOg0Q==,PersonX looks at PersonY's hands,TLVCAFj7DwbgUURR4EgQNQ==,PersonX feels unprepared,Adt3SNOy1dPrcKUiKr/j8g==,PersonX gets back together
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",pOGvuZx01Ol51dBLcDBaKA==,PersonX makes oatmeal,BPM8sxOQkfJR1ya2Vkdv2Q==,PersonX makes PersonY resistance,Bldl5NXQhLUxhwAPiUGoGA==,PersonX watches instructional videos
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",5ToR7Y5H7NKhVIZvMUXxvg==,PersonX invites PersonX's girlfriend,Xu/EirQs47bMqWQkTMm1zw==,PersonX makes PersonY so happy,ZjvH9SkUF6Pul7xhcL4CpQ==,PersonX decides to make cookies
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",gcgBU/BeLMSZUu/KYw3flg==,PersonX waits to return,uYFmKgjnfS2SfOy4sMVc/Q==,PersonX retakes the test,c3/MGCIrqZkpfedQLq8iCg==,PersonX is sick for a week
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",3+8h1eKAohhl0I+2SsyL8w==,PersonX ignores PersonX's mother,8Mz/dfRGPjhrjqOyYW8oCQ==,PersonX reads the directions,VSjUVgOperH/lNs48DkdTg==,PersonX has just graduated college
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",TJP77lCu9TBjYmAeH+tV2A==,PersonX walks for hours,ERrGOP2wsr0JZZIsL4SpCw==,PersonX brings PersonX's umbrella,TGxveNbCmzzzbBI13RxvUQ==,PersonX helps PersonY in every way
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Kpvw2Ou79C+nds0kEoF8GA==,PersonX buys a skateboard,GifR4/b9P10774dR37CMkQ==,PersonX gives PersonY's medicine,St61t8z1ClzSaQa85vrvTQ==,PersonX is n't expecting company
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",JyJVZDvKRRW6znGit9mHJQ==,PersonX is riding PersonY's bike,5w1HYcGKMBirZM098/UZaQ==,PersonX lives with PersonX's sister,xbzbU60p24tO8zcDwIc+qA==,PersonX always failed
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",TW5Jsy8CiNtaJdwEDZHDeQ==,PersonX adds butter,gKAIhrumu5qrS978ur5zcg==,PersonX turns PersonY's head to the side,GiQiyt19FvgFI4dWOCY1YQ==,PersonX carries coals to newcastle
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",mn6evsibrlFf4TUYXpIa3g==,PersonX acts PersonX's age,uAdRtrrmaq/GRX6hE4vw0Q==,PersonX eats it every day,bDGWkLi7AkHKiC8ilmRLWA==,PersonX moves toward PersonY
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",20Mfj9oO1nTCB1GnEUyGpg==,PersonX cooks dinner for PersonY's girlfriend,ys6pX5A+d5jhechRZQZsVg==,PersonX injures PersonY's leg,Zf0eGziErS/8U/izs8nNKQ==,PersonX dresses in PersonY's clothes
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",hpzMiJt1TZ6uyM6RbxWcFw==,PersonX calls to account,sugA/oEkoMQkft4yUb1AFg==,PersonX does n't want to waste it,fhnl3/Lu5Ej/lnS1tZS0Xw==,PersonX calls PersonY's mother
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",jHzxf1e9o7myWSmmoj5Lrg==,PersonX is cleaning out PersonX's garage,ll6aDTKsC+YLa39/AuhTqw==,PersonX beats the cancer,mFT9nPb3XpP69wG6JOyeBg==,PersonX comes back negative
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",m2DGVXVlBugJYaNcBzzZ7g==,PersonX sees PersonY's friends again,INaKz/HQysLEirvhO6gVcQ==,PersonX retains it beyond the time,D79Oyryveohug37edZGHww==,PersonX feels jealous
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",smSreRhz5bbUQ82RZ/081A==,PersonX starts PersonX's car,XOI3CCa2ShzPQDQl46y5+g==,PersonX finds PersonY evidence,VIa/ol7Qrpzh4dyXOqk7dw==,PersonX takes a hot bath
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",5ZW8bDtPEqPmU065v4NKQQ==,PersonX stops drinking,0BnlpVRvjxihzl53aTpIMw==,PersonX is at PersonY's friend 's house,lIL0Iqym/mjXQUwnG4Nxaw==,PersonX reduces PersonX's risk
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",9kEkdlcjdBkKO/tmwsZJiw==,PersonX returns the book,/+eb1nOmUypPyb1ht5keRg==,PersonX sets PersonX's shoulder to the wheel,P8Vwi6p6YNEqtz2rr4ckbQ==,PersonX refuses to pay
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",IXJCLBXyZ2KZn28HYdee7A==,PersonX finds parking,zlsy8WTD6XSX2yskGK1Cqg==,PersonX gets knocked out,RIoL3sp2kyUE3XHONRQTtg==,PersonX plays for hours
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",b86t6bZZq7pXjnfUT2QBfw==,PersonX preserves PersonX's identity,j57PgEHympuHp9hk3uGt3A==,PersonX lifts PersonY's hands,QkcfhOsuucEViOdaISvsPw==,PersonX waits at the bus stop
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7icXI+oyeOzphfSqjZ6LTQ==,PersonX promotes PersonX's welfare,zoGqdTE1uTJW8no0PXhkRg==,PersonX seeks PersonY interview,K/16mq2047YdqkXR9kdeBw==,PersonX gets cold
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",pGNxv8ritwnKaSlNjl7FGg==,PersonX breaks PersonY arm,HzvpT7XxmkxuFNusfqsP6w==,PersonX folds PersonY's arms across PersonY's chest,ROke8v/IXWvbwj6fjUH7Tg==,PersonX uses PersonY's judgment
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dWxg1p6u2ZeRa2IpQZfJAg==,PersonX returns to PersonY's land,m38KCHsuiyNCEft3D62SmA==,PersonX conveys PersonY idea,MMrTvIfbYVVaLj9hpSE+jQ==,PersonX walks in the park
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",icmR6LYMhxntBIW3H14RBA==,PersonX checks PersonX's account,Lux8AKl8g9/ld5m0fQfBDQ==,PersonX uses a leash,qOr2l+mqXGVFK9SiGmSzqg==,PersonX is eating pizza
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",494MrPESVWcn15Ppw92dGg==,PersonX is going to be okay,c4miAksU+zLf78eUJR2Zzg==,PersonX is walking around downtown,KGHTQEj0NI3YZhgYeSvYEA==,PersonX rides the bus
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",AYg29jvZd72zLK8j1NVnkQ==,PersonX finishes PersonX's hike,OQc3mj+mZ9SDtYdhin0uOw==,PersonX wins 1st place,hjpXtYnh5wkTPtzhOuV4MQ==,PersonX has a math test
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",PUzn/1Yy3hP7frf3MKpwBA==,PersonX maintains PersonY level,WJPIJ9awTcQczvzMcogzPw==,PersonX turns out pretty good,TQswaCRkFPuZehGVBIYo8w==,PersonX walks home alone
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Gs/qUjA5bNKSz5STiu3lFw==,PersonX is a picky eater,+70HputDLqrT0THtwDp2dQ==,PersonX gets a good night 's sleep,xhtKECihI7FAeflUBAiCsg==,PersonX names the baby
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/0J7w5MOXQl6F6uEZyavdg==,PersonX spills everywhere,Tt0ov6gNWuFvSeDLhpXStA==,PersonX puts all the ingredients together,XImNhSFQ0RlaKSdoZNKAAQ==,PersonX does a good job
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",hlS9dTeq5s5+ehBPByXazg==,PersonX is often late,QALjXLfKvBhnvK4HJAmxrg==,PersonX stops for lunch,4BqlBb7Jkbb0HbNHLnjb4Q==,PersonX speaks spanish
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",/t1BY1M9XBg+oxv0Wz4GpA==,PersonX becomes very famous,YAL08Mmv8d4bFnWGWNonpA==,PersonX shakes my head,WG43SXcxLT5e+2A534SMGA==,PersonX becomes distracted
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",0vZ5wQ32VX8lQ6idv4TjbQ==,PersonX goes back to PersonY,Cff2DW7xyBiCfOM4ViMR3Q==,PersonX makes PersonY feel better,xAUgW09XJCkjABsjXNODHg==,PersonX buys school supplies
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",eUyqP6QgYSGgCuHwAUFCLg==,PersonX leaves the room,2jI72i/OVgNrXdt+qweRbg==,PersonX is playing a game,9BgAGBBOk6LgdgQHQhpzGw==,PersonX rids PersonY's bike
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",GaUgbhFP2d1gqaKqLxFm3A==,PersonX rids PersonY's bikes,Er6FIXG/KrrTSu4Qx09R3A==,PersonX has anger issues,bQzDhEK+XElBlgjXEtk5MA==,PersonX starts coughing
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kRV/39UWwqS+pJGryEHNaA==,PersonX inherits from PersonY's father,qV55ua5OLdA1FLqfXyIxdw==,PersonX asks PersonY's help,7iBh4jAmnHNpSag2DxTD7Q==,PersonX becomes flat
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",mlW1lLiNIBdyjfa2cnhxeQ==,PersonX makes toast,TekEY+BLTmfEjRQPiCebMA==,PersonX pays a fine,HE+wXyIcj4XkiCCbBI1uzA==,PersonX has a mind of PersonX's own
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",9EELqP09jglMzYFC/DkpOQ==,PersonX effects PersonX's escape,iwjdXCNaWGIv7rWZSBwyNw==,PersonX makes PersonY smile,cXkVO572O3H4hO2Ja4Qdgg==,PersonX is covered in ice
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",0e+9Je/cSGCTYjB0IIn9mw==,PersonX sees a comedy,GOsm4g60cZzMuoUT+rGTJg==,PersonX shoots oneself in the foot,BbdfJsb9e8S6dAkmvRY8Bw==,PersonX starts to get dark
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",K0+oXsZxTwE6KEDUJg3yBA==,PersonX rubs PersonY the wrong way,4PWK2DUSDkwKeGZBqIM9Jg==,PersonX walks down the sidewalk,xzSx8zQ+tiPPaLXx6YenYw==,PersonX increases PersonX's understanding
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",CtIgX98ilJvgyqIiZyHWsg==,PersonX walks down the street,n/kMVQU2k33eVtEDd2DlOQ==,PersonX comes true,IbyzYqAcfkKZvgIKsZIyzA==,PersonX makes a cake
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",eWBaAhPyvILuNzr9RfxyEQ==,PersonX watches one with PersonY,2yJfZDOjCsaL4grCBHXELQ==,PersonX drives right,8Rn7IaNL/8ujfAQwnlF3uQ==,PersonX tells by PersonY idiot
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",AC1xVntJ452kykJLhsbj0g==,PersonX keeps PersonY's commandments,YGrgrIN2nWx3jfimjMYNCw==,PersonX is really cute,EFfV2+X2DqcNKANcT6Olog==,PersonX derives PersonY's powers from the consent
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",egLVQPnaDt9oe0OpVTRWTA==,PersonX leaves PersonY nothing,gkFw9eEWs2mbMvvuJbZaRg==,PersonX scraps PersonX's knees,IHldnXv34Ym5W2vxnYqSww==,PersonX awaits PersonY answer
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",QUQudpk4IUWvSVoZbH5zzw==,PersonX complies with PersonY's wishes,tG0GYSFoHJxFeZbThNKy1w==,PersonX is going home,ZZ8NTqMIAyYQYkxmWz131A==,PersonX obtains PersonY solution
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",S5g+ewX0hc9Ag+bdZ83gxA==,PersonX feels closer,r4xUHs86Mal20I2JmNAvOw==,PersonX left PersonY alone,zGlbdAakmEWQzDK26zCBAw==,PersonX checks PersonY's account
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+F+Q6eAOZAVNr+ofequu6A==,PersonX makes pizza,97zw03G6ibQrAqkuPyHFrQ==,PersonX is due the next day,XW8fLRVBkwSl1Y9VtAdpKg==,PersonX finally got up
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dlV4sixa/l8lr8t7isgIWw==,PersonX feels sick,GxOoXE+8QPjtMyJBwfilwA==,PersonX is lucky to be alive,0+SFGsK7ii2qzj3eBvVQpA==,PersonX helps the man
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fQHAFD7nc0y6sQbL4LKJmA==,PersonX arouses PersonY's interest,T53FvuHf+GzukcU7btDBag==,PersonX is well on PersonX's way,IJGaG61mRyLgeknlpnBS9g==,PersonX gets free
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",0l0qdbHe6zo8eTPbN3H2aQ==,PersonX falls off the back of a truck,wmAPWXbd++36wBoJVMHF4Q==,PersonX replaces PersonY's old one,78Sq/gjOcssUqkfC8UJ9yQ==,PersonX saves some money
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",aB5OIK48RTvJa7P455gTnw==,PersonX breaks my arm,SLriXDnvjTCEwzqTbQXQyQ==,PersonX wants to start a garden,XPA0bOko9mRxkyVHYNkAIA==,PersonX sticks PersonY's head out
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",jyiqXl6vfBW6ka9nk85l9w==,PersonX goes this year,rVNY1FLoz7iTLpnoaNzb8w==,PersonX decides to buy one,o1hH2/1hR2t+Iic3JvI8BA==,PersonX learns a lot
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Ar1Kg5fJYxfbS5mDn6PpaA==,PersonX spends lots of time,kEaulMxjnqqyLRRMzATZBA==,PersonX has so much fun,VTUII/8JyIMXBb1XUGlCCw==,PersonX brings PersonY something
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",m7m7QJgM3pyowYDI7FjgLg==,PersonX shakes PersonY by the hand,nlDBNyM0ZhA0ySkBv2lFhg==,PersonX gets the picture,w4bbBWvnn9EF+jBxnIx9ew==,PersonX tells a story
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Wq2LRyoUCHTW4x86wusAjQ==,PersonX loses PersonX's wife,wDIRpiNx0ITwYSAdMbpMVQ==,PersonX stays away,N2izlDFYl2L65PLygoMGgg==,PersonX tells PersonX's friends
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",DqUMT5amUj+0tvELlBTjIQ==,PersonX works PersonY's magic,OaXAavPOqcGCZl8CMY9O/w==,PersonX feels tired,ugJRC0RygfdfAeOuqLQHVA==,PersonX lies on the sidewalk
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ZVfiuJReg1XyuM2rI9OTsQ==,PersonX has two cats,4V6d5f1E126/rix/gYtmPA==,PersonX wears sunscreen,Aj9pNQ+bs3wXg+5T2oxfww==,PersonX opens PersonY's gift
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",csfgKRa2pkfFKXEJxLQrPw==,PersonX finishes shopping,ANBvNVThEmVOwXQayz7dhQ==,PersonX has a long day at work,OcH4QiHBMkyNe5RAxfFYZw==,PersonX makes an offer
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",iQct+fccEFQZzwk4SkDzkQ==,PersonX follows PersonY back,37soYWPbHIV18TbVdAqwFg==,PersonX manages to win,0QB3kZJx14eqtIcpIYYeSg==,PersonX murders PersonY's wife
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",oCq0tAItmmc9owsyobyf7Q==,PersonX makes no sense,DSDvs3EbJeQaYTJqkm647Q==,PersonX sets everything up,wYtdbJrI0wT7Bt6o3bLFxw==,PersonX wants a car
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",oT4KuWNRei2RSKuWnI/+ew==,PersonX makes a change,uNg5/TINCUnSK0JYY/mhDQ==,PersonX likes to read,mm5MavUnKab2aT7SOH2LLA==,PersonX gets up on the wrong side of the bed
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7CTX0xJHRHH9eeVleUvDQQ==,PersonX is starting to smell,jpqV9o3Mj923T033ooOqeQ==,PersonX wants to get a tattoo,M+BxTUtJiF1HJgeH3vqvTQ==,PersonX solves PersonX's problem
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",2sTG5xtoxdkb1Q7Blk3uaQ==,PersonX folds in PersonX's lap,1OuW658eOj2Z6/hjrMa5vg==,PersonX spends the whole time,av70hBl225NzNB/73R4rdQ==,PersonX does push ups
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",9/STDpjZbofOM9WKvkXuhA==,PersonX buys the supplies,fK3bkC3INavuHB1doC7ttQ==,PersonX crosses the aisle,d0hut5aYiL4l9PIGnHNVmQ==,PersonX takes part in the study
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dHoWuuDGSCo+eGMIo0uqUw==,PersonX wants to be a rapper,ixH76lLbMQz+62on42QFSQ==,PersonX has lost PersonX's phone,N37ZUypdlMDxVNSw2I1R7g==,PersonX catches two fish
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",1QwTYV9yb53qQTaES/G++g==,PersonX washes PersonX's sheets,Bp6iLRz4688QguIJWU3p6w==,PersonX rescues PersonX's dog,YI3jf9sK1TEO7IoEyybbjw==,PersonX is at the county fair
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",f6qxySNu/fCd+5HuPW8tug==,PersonX bides PersonX's time,DTt7QFT6fLx5caUbA0cdYw==,PersonX holds the cards,zdZwRsL6+GxZKPD5itx3Dg==,PersonX makes that mistake again
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",FK330SUAwcX0abd5wXhbEg==,PersonX moves to another city,LopsSDDbnQ+PHOcdI+ltaA==,PersonX ends PersonX's trip,m8dDtkG75SpR8ywkeplBYg==,PersonX gives PersonY space
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Ep4qSuq7RQImJM6oA/RZDA==,PersonX makes PersonY analysis,3oX9n1TyWdc3hmMGIscNqA==,PersonX gets ice cream,ieB3lYnNHrv9ZzhZCUjUbg==,PersonX calls PersonX's dog
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",UgNAKBNg2KsfzNVuV7DRYw==,PersonX is discovered in PersonY's bed at around,EA6sH3uK9u7Q/rkmQcfJmw==,PersonX gets home that night,6fj2dwLnbVDgAf0Vgw62xg==,PersonX does really well
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VfgfFznc7F1ie1MdV65Ivw==,PersonX drives an old car,zZ2KmXu3DlrCo/MHhWB7ZQ==,PersonX thinks anything of it,5z6Qgfs5TUATNfOpZaV0AQ==,PersonX takes a cold shower
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",m+XVC3UrdeL7E86v6e1I/w==,PersonX suggests PersonY play,FqvdyTlWZ5emC7b6A5g5xQ==,PersonX sees an action movie,TWFiKFZJBRVrHQhkk7z7DA==,PersonX wants more than anything
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",yCB8mhQ57UOjaAJBppv9DQ==,PersonX is still cold,Rtko2L7gcP+d49aAA54IMQ==,PersonX is late for school,d+Bz3bPYxTI0Y52rMCj5zg==,PersonX takes PersonY account
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Sg1siPqB1YBocVvydz5yyA==,PersonX takes a test,oigtqKwM0CFZvlASGWdbqQ==,PersonX hits the books,8rUdLOsCgd8db+7FJM0Eug==,PersonX celebrates PersonY's birthday
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kIM78q9JtmoRGMcl7ApjWg==,PersonX starves to death,gR+n5w9DHrtpfHsmXxYnWA==,PersonX affords to buy one,hanj2huB+mb5i8jjsPh5sw==,PersonX pays PersonY respects
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",1jnORBKZHN7bpuaKf1gUbA==,PersonX uses the card,2AI17MkAV3iuMuBFJg4TKg==,PersonX cuts a swath,BDRaWzqGevq1GJE1R+7wtg==,PersonX blows this pop stand
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ZnMbM2F8SGka3kvrpy0GGQ==,PersonX calls PersonX's father,os7JFLOu2txfqcGBTCOvDg==,PersonX lets PersonY have it,vqR8hR1jCdnc57+EtzSeew==,PersonX opens the oven
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",60FvMiklAMAUR8eT1cjXNA==,PersonX is taking a test,qb5XZJeKwOwT5ts/WPLgmA==,PersonX cools PersonX's heels,An4/v6fs5vFuf6MiAFsijQ==,PersonX attends the event
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",u2q4QyH8OGV3S03G9M3t2Q==,PersonX potty train,TdgFiWM8IsXClcdpk6emJA==,PersonX plies PersonY's trade,4W0tAzdbVnpdfKR1RgN/pQ==,PersonX finally found it
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",29zzOSe0pUekRqJHq4rZoQ==,PersonX makes PersonY gesture,rSR9eIletAdMAD+MxoH52Q==,PersonX enjoys PersonY's time together,XqpMPlI0ESzTTelpIGrACw==,PersonX replaces the old one
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",TwVmDPk3NMlIlhr1O670wg==,PersonX lasts all day,wbgz5Tu3oAo8ul1WyD+UMw==,PersonX makes PersonY point,rNr3p+b6wpW0NcRifKAvAg==,PersonX spits the dummy
