Title,Description,Keywords,img_url0,img_url1,img_url2,img_url3,img_url4,img_url5,img_url6,img_url7,img_url8,img_url9,img_url10,img_url11,img_url12,img_url13,img_url14,img_url15,img_url16,img_url17,img_url18,img_url19,Answer.browserInfo,Answer.city,Answer.country,Answer.ipAddress,Answer.radio0,Answer.radio1,Answer.radio10,Answer.radio11,Answer.radio12,Answer.radio13,Answer.radio14,Answer.radio15,Answer.radio16,Answer.radio17,Answer.radio18,Answer.radio19,Answer.radio2,Answer.radio3,Answer.radio4,Answer.radio5,Answer.radio6,Answer.radio7,Answer.radio8,Answer.radio9,Answer.region,Answer.userDisplayLanguage
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171123717521420288.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153913957982285825.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170232162111602690.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170111992835743744.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169460677390512128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169575994733232128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169752649128878080.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171217891277012992.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149727564695486464.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/129762120698052609.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169796070870757376.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171438070095298560.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/1168994005.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169729445870047232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168063666468552704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170744914555052032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169096093194395648.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168653305667534848.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169743235198099458.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154321020097015809.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171123717521420288.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153913957982285825.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170232162111602690.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170111992835743744.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169460677390512128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169575994733232128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169752649128878080.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171217891277012992.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149727564695486464.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/129762120698052609.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169796070870757376.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171438070095298560.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/1168994005.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169729445870047232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168063666468552704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170744914555052032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169096093194395648.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168653305667534848.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169743235198099458.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154321020097015809.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167804024127623168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167920812916097024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170797175574511617.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153341692697772032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/152771792602267649.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169231401407873024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170548321012817920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168749372681617408.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153618361392168960.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/131977358147190784.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168390320604717056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168739867256307713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170210211175469056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168778016271511552.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168961313056358400.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171180672784928768.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168610967880605696.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150958555875389440.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168764908689833984.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168088165465333761.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167804024127623168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167920812916097024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170797175574511617.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153341692697772032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/152771792602267649.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169231401407873024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170548321012817920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168749372681617408.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153618361392168960.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/131977358147190784.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168390320604717056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168739867256307713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170210211175469056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168778016271511552.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168961313056358400.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171180672784928768.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168610967880605696.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150958555875389440.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168764908689833984.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168088165465333761.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167804024127623168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167920812916097024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170797175574511617.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153341692697772032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/152771792602267649.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169231401407873024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170548321012817920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168749372681617408.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153618361392168960.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/131977358147190784.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168390320604717056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168739867256307713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170210211175469056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168778016271511552.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168961313056358400.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171180672784928768.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168610967880605696.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150958555875389440.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168764908689833984.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168088165465333761.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Shimla,India,,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,Himachal Pradesh,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/141572937722494976.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170290452740841472.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170156577519702018.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168258391129604096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170986588208234498.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170946123178065920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146900670237249536.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151657957178867713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168164366854799364.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171115961737412609.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170842384463183872.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170781704410247169.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167456255877726209.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169797567507472384.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171631199436021761.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169873267853762560.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171378384809639936.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168415341846872064.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/147787770088263680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146023179062751232.png,,,,,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,,
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/141572937722494976.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170290452740841472.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170156577519702018.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168258391129604096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170986588208234498.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170946123178065920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146900670237249536.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151657957178867713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168164366854799364.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171115961737412609.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170842384463183872.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170781704410247169.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167456255877726209.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169797567507472384.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171631199436021761.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169873267853762560.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171378384809639936.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168415341846872064.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/147787770088263680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146023179062751232.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,False,True,True,True,True,True,,False,False,True,True,False,,True,False,False,True,False,False,True,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/141572937722494976.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170290452740841472.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170156577519702018.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168258391129604096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170986588208234498.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170946123178065920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146900670237249536.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151657957178867713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168164366854799364.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171115961737412609.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170842384463183872.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170781704410247169.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167456255877726209.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169797567507472384.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171631199436021761.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169873267853762560.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171378384809639936.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168415341846872064.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/147787770088263680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146023179062751232.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,NotSure,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170133068869419008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166831625366278144.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170935328012648448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/152092900048646146.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169128208514547712.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170103505212801024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168646336890142720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167586846602309632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169703257604763648.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167932825159467008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169807587062198273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167547266310217729.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168071905818054656.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153618362835021824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171639705153187841.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169477145989615619.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149878602618519552.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171214364488110083.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167827845190651904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170979142374916096.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",Ahmedabad,India,,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,Gujarat,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170133068869419008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166831625366278144.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170935328012648448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/152092900048646146.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169128208514547712.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170103505212801024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168646336890142720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167586846602309632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169703257604763648.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167932825159467008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169807587062198273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167547266310217729.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168071905818054656.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153618362835021824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171639705153187841.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169477145989615619.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149878602618519552.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171214364488110083.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167827845190651904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170979142374916096.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170133068869419008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166831625366278144.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170935328012648448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/152092900048646146.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169128208514547712.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170103505212801024.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168646336890142720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167586846602309632.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169703257604763648.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167932825159467008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169807587062198273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167547266310217729.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168071905818054656.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153618362835021824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171639705153187841.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169477145989615619.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149878602618519552.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171214364488110083.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167827845190651904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170979142374916096.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170616356297916417.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170466809399623680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167954154491363329.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169964793770409984.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167104026075336704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154277408407699456.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167894385042788352.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167892611447791616.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167112827109253120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168230069901344768.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170223142902566912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/156164901591711744.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170896917994274816.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168790329250693120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153929678384660480.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168293087074979840.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139138834993659904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167695641278033923.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/107501570098343936.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168042562010091523.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,True,True,Beijing,en-US
