Title,Description,Keywords,orig,foil,url,correct,ending0,ending1,ending2,ending3,image_id,label,Answer.c0,Answer.uc
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they really like hats here,"['someone was drinking from the bottle', 'they really fall into hats here', 'they are playing tennis']",https://web-instruct.s3.amazonaws.com/sherlock-four/0014_Ist_das_Leben_nicht_schoen_00.09.03.237-00.09.04.447@0.jpg,1,they really like hats here,they are playing tennis,someone was drinking from the bottle,they really fall into hats here,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0014_Ist_das_Leben_nicht_schoen/0014_Ist_das_Leben_nicht_schoen_00.09.03.237-00.09.04.447@0.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they really like hats here,"['someone was drinking from the bottle', 'they really fall into hats here', 'they are playing tennis']",https://web-instruct.s3.amazonaws.com/sherlock-four/0014_Ist_das_Leben_nicht_schoen_00.09.03.237-00.09.04.447@0.jpg,1,they really like hats here,they are playing tennis,someone was drinking from the bottle,they really fall into hats here,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0014_Ist_das_Leben_nicht_schoen/0014_Ist_das_Leben_nicht_schoen_00.09.03.237-00.09.04.447@0.jpg,0,e0,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they really like hats here,"['someone was drinking from the bottle', 'they really fall into hats here', 'they are playing tennis']",https://web-instruct.s3.amazonaws.com/sherlock-four/0014_Ist_das_Leben_nicht_schoen_00.09.03.237-00.09.04.447@0.jpg,1,they really like hats here,they are playing tennis,someone was drinking from the bottle,they really fall into hats here,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_0014_Ist_das_Leben_nicht_schoen/0014_Ist_das_Leben_nicht_schoen_00.09.03.237-00.09.04.447@0.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the owner wants to know the time when they wake up,"['they show drivers rules of the road', 'it might storm soon', 'it will rain soon']",https://web-instruct.s3.amazonaws.com/sherlock-four/UFcmai6iKzA@15.jpg,1,it will rain soon,they show drivers rules of the road,the owner wants to know the time when they wake up,it might storm soon,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Lost_and_Delirious/UFcmai6iKzA@15.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the owner wants to know the time when they wake up,"['they show drivers rules of the road', 'it might storm soon', 'it will rain soon']",https://web-instruct.s3.amazonaws.com/sherlock-four/UFcmai6iKzA@15.jpg,1,it will rain soon,they show drivers rules of the road,the owner wants to know the time when they wake up,it might storm soon,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Lost_and_Delirious/UFcmai6iKzA@15.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the owner wants to know the time when they wake up,"['they show drivers rules of the road', 'it might storm soon', 'it will rain soon']",https://web-instruct.s3.amazonaws.com/sherlock-four/UFcmai6iKzA@15.jpg,1,it will rain soon,they show drivers rules of the road,the owner wants to know the time when they wake up,it might storm soon,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Lost_and_Delirious/UFcmai6iKzA@15.jpg,2,e3,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the owner wants to know the time when they wake up,"['they show drivers rules of the road', 'it might storm soon', 'it will rain soon']",https://web-instruct.s3.amazonaws.com/sherlock-four/UFcmai6iKzA@15.jpg,1,it will rain soon,they show drivers rules of the road,the owner wants to know the time when they wake up,it might storm soon,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Lost_and_Delirious/UFcmai6iKzA@15.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the owner wants to know the time when they wake up,"['they show drivers rules of the road', 'it might storm soon', 'it will rain soon']",https://web-instruct.s3.amazonaws.com/sherlock-four/UFcmai6iKzA@15.jpg,1,it will rain soon,they show drivers rules of the road,the owner wants to know the time when they wake up,it might storm soon,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Lost_and_Delirious/UFcmai6iKzA@15.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this person is sneaking up on the person with the phone,"['this person is calling the person with the phone', 'this person is talking to the person with the phone', 'people sit in it']",https://web-instruct.s3.amazonaws.com/sherlock-four/_y_We1FV_RQ@32.jpg,1,people sit in it,this person is calling the person with the phone,this person is talking to the person with the phone,this person is sneaking up on the person with the phone,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Happy_Death_Day/_y_We1FV_RQ@32.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this person is sneaking up on the person with the phone,"['this person is calling the person with the phone', 'this person is talking to the person with the phone', 'people sit in it']",https://web-instruct.s3.amazonaws.com/sherlock-four/_y_We1FV_RQ@32.jpg,1,people sit in it,this person is calling the person with the phone,this person is talking to the person with the phone,this person is sneaking up on the person with the phone,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Happy_Death_Day/_y_We1FV_RQ@32.jpg,3,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this person is sneaking up on the person with the phone,"['this person is calling the person with the phone', 'this person is talking to the person with the phone', 'people sit in it']",https://web-instruct.s3.amazonaws.com/sherlock-four/_y_We1FV_RQ@32.jpg,1,people sit in it,this person is calling the person with the phone,this person is talking to the person with the phone,this person is sneaking up on the person with the phone,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Happy_Death_Day/_y_We1FV_RQ@32.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this person is sneaking up on the person with the phone,"['this person is calling the person with the phone', 'this person is talking to the person with the phone', 'people sit in it']",https://web-instruct.s3.amazonaws.com/sherlock-four/_y_We1FV_RQ@32.jpg,1,people sit in it,this person is calling the person with the phone,this person is talking to the person with the phone,this person is sneaking up on the person with the phone,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Happy_Death_Day/_y_We1FV_RQ@32.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",this person is sneaking up on the person with the phone,"['this person is calling the person with the phone', 'this person is talking to the person with the phone', 'people sit in it']",https://web-instruct.s3.amazonaws.com/sherlock-four/_y_We1FV_RQ@32.jpg,1,people sit in it,this person is calling the person with the phone,this person is talking to the person with the phone,this person is sneaking up on the person with the phone,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_Happy_Death_Day/_y_We1FV_RQ@32.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the people are drinking alcohol,"['the people are smoking and alcohol', 'the people are exposed to alcohol', 'the people are selling alcohol']",https://web-instruct.s3.amazonaws.com/sherlock-four/2398495.jpg,1,the people are smoking and alcohol,the people are drinking alcohol,the people are selling alcohol,the people are exposed to alcohol,https://cs.stanford.edu/people/rak248/VG_100K_2/2398495.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the people are drinking alcohol,"['the people are smoking and alcohol', 'the people are exposed to alcohol', 'the people are selling alcohol']",https://web-instruct.s3.amazonaws.com/sherlock-four/2398495.jpg,1,the people are smoking and alcohol,the people are drinking alcohol,the people are selling alcohol,the people are exposed to alcohol,https://cs.stanford.edu/people/rak248/VG_100K_2/2398495.jpg,1,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the people are drinking alcohol,"['the people are smoking and alcohol', 'the people are exposed to alcohol', 'the people are selling alcohol']",https://web-instruct.s3.amazonaws.com/sherlock-four/2398495.jpg,1,the people are smoking and alcohol,the people are drinking alcohol,the people are selling alcohol,the people are exposed to alcohol,https://cs.stanford.edu/people/rak248/VG_100K_2/2398495.jpg,1,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the people are drinking alcohol,"['the people are smoking and alcohol', 'the people are exposed to alcohol', 'the people are selling alcohol']",https://web-instruct.s3.amazonaws.com/sherlock-four/2398495.jpg,1,the people are smoking and alcohol,the people are drinking alcohol,the people are selling alcohol,the people are exposed to alcohol,https://cs.stanford.edu/people/rak248/VG_100K_2/2398495.jpg,1,e1,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the people are drinking alcohol,"['the people are smoking and alcohol', 'the people are exposed to alcohol', 'the people are selling alcohol']",https://web-instruct.s3.amazonaws.com/sherlock-four/2398495.jpg,1,the people are smoking and alcohol,the people are drinking alcohol,the people are selling alcohol,the people are exposed to alcohol,https://cs.stanford.edu/people/rak248/VG_100K_2/2398495.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are exercising the horses,"['they are like the horses', 'This man is practicing his skateboarding tricks', 'they are called the horses']",https://web-instruct.s3.amazonaws.com/sherlock-four/Lb13v2-bBJQ@8.jpg,1,they are like the horses,they are called the horses,This man is practicing his skateboarding tricks,they are exercising the horses,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_True_Grit/Lb13v2-bBJQ@8.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are exercising the horses,"['they are like the horses', 'This man is practicing his skateboarding tricks', 'they are called the horses']",https://web-instruct.s3.amazonaws.com/sherlock-four/Lb13v2-bBJQ@8.jpg,1,they are like the horses,they are called the horses,This man is practicing his skateboarding tricks,they are exercising the horses,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_True_Grit/Lb13v2-bBJQ@8.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are exercising the horses,"['they are like the horses', 'This man is practicing his skateboarding tricks', 'they are called the horses']",https://web-instruct.s3.amazonaws.com/sherlock-four/Lb13v2-bBJQ@8.jpg,1,they are like the horses,they are called the horses,This man is practicing his skateboarding tricks,they are exercising the horses,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_True_Grit/Lb13v2-bBJQ@8.jpg,3,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are exercising the horses,"['they are like the horses', 'This man is practicing his skateboarding tricks', 'they are called the horses']",https://web-instruct.s3.amazonaws.com/sherlock-four/Lb13v2-bBJQ@8.jpg,1,they are like the horses,they are called the horses,This man is practicing his skateboarding tricks,they are exercising the horses,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_True_Grit/Lb13v2-bBJQ@8.jpg,3,e3,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are exercising the horses,"['they are like the horses', 'This man is practicing his skateboarding tricks', 'they are called the horses']",https://web-instruct.s3.amazonaws.com/sherlock-four/Lb13v2-bBJQ@8.jpg,1,they are like the horses,they are called the horses,This man is practicing his skateboarding tricks,they are exercising the horses,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_True_Grit/Lb13v2-bBJQ@8.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The bike transports items for the owner when needed.,"['The bike includes all items for the owner when needed.', ""he's listening to the lawyers' arguments"", 'The bike covers all items for the owner when needed.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2372882.jpg,0,The bike covers all items for the owner when needed.,The bike includes all items for the owner when needed.,The bike transports items for the owner when needed.,he's listening to the lawyers' arguments,https://cs.stanford.edu/people/rak248/VG_100K/2372882.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The bike transports items for the owner when needed.,"['The bike includes all items for the owner when needed.', ""he's listening to the lawyers' arguments"", 'The bike covers all items for the owner when needed.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2372882.jpg,0,The bike covers all items for the owner when needed.,The bike includes all items for the owner when needed.,The bike transports items for the owner when needed.,he's listening to the lawyers' arguments,https://cs.stanford.edu/people/rak248/VG_100K/2372882.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The bike transports items for the owner when needed.,"['The bike includes all items for the owner when needed.', ""he's listening to the lawyers' arguments"", 'The bike covers all items for the owner when needed.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2372882.jpg,0,The bike covers all items for the owner when needed.,The bike includes all items for the owner when needed.,The bike transports items for the owner when needed.,he's listening to the lawyers' arguments,https://cs.stanford.edu/people/rak248/VG_100K/2372882.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The bike transports items for the owner when needed.,"['The bike includes all items for the owner when needed.', ""he's listening to the lawyers' arguments"", 'The bike covers all items for the owner when needed.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2372882.jpg,0,The bike covers all items for the owner when needed.,The bike includes all items for the owner when needed.,The bike transports items for the owner when needed.,he's listening to the lawyers' arguments,https://cs.stanford.edu/people/rak248/VG_100K/2372882.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The bike transports items for the owner when needed.,"['The bike includes all items for the owner when needed.', ""he's listening to the lawyers' arguments"", 'The bike covers all items for the owner when needed.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2372882.jpg,0,The bike covers all items for the owner when needed.,The bike includes all items for the owner when needed.,The bike transports items for the owner when needed.,he's listening to the lawyers' arguments,https://cs.stanford.edu/people/rak248/VG_100K/2372882.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he is walking to work,"['he is excited to work', 'The person is about to race', 'he is pleased to work']",https://web-instruct.s3.amazonaws.com/sherlock-four/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,he is excited to work,he is walking to work,The person is about to race,he is pleased to work,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3036_IN_TIME/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he is walking to work,"['he is excited to work', 'The person is about to race', 'he is pleased to work']",https://web-instruct.s3.amazonaws.com/sherlock-four/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,he is excited to work,he is walking to work,The person is about to race,he is pleased to work,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3036_IN_TIME/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he is walking to work,"['he is excited to work', 'The person is about to race', 'he is pleased to work']",https://web-instruct.s3.amazonaws.com/sherlock-four/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,he is excited to work,he is walking to work,The person is about to race,he is pleased to work,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3036_IN_TIME/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he is walking to work,"['he is excited to work', 'The person is about to race', 'he is pleased to work']",https://web-instruct.s3.amazonaws.com/sherlock-four/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,he is excited to work,he is walking to work,The person is about to race,he is pleased to work,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3036_IN_TIME/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he is walking to work,"['he is excited to work', 'The person is about to race', 'he is pleased to work']",https://web-instruct.s3.amazonaws.com/sherlock-four/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,he is excited to work,he is walking to work,The person is about to race,he is pleased to work,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3036_IN_TIME/3036_IN_TIME_00.26.26.223-00.26.28.623@0.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The women are celebrating a future marriage,"['The women are planning a future marriage', 'the person sitting down is likely to smoke.', 'The women are hoping for a future marriage']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,The women are hoping for a future marriage,The women are planning a future marriage,The women are celebrating a future marriage,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The women are celebrating a future marriage,"['The women are planning a future marriage', 'the person sitting down is likely to smoke.', 'The women are hoping for a future marriage']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,The women are hoping for a future marriage,The women are planning a future marriage,The women are celebrating a future marriage,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The women are celebrating a future marriage,"['The women are planning a future marriage', 'the person sitting down is likely to smoke.', 'The women are hoping for a future marriage']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,The women are hoping for a future marriage,The women are planning a future marriage,The women are celebrating a future marriage,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,2,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The women are celebrating a future marriage,"['The women are planning a future marriage', 'the person sitting down is likely to smoke.', 'The women are hoping for a future marriage']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,The women are hoping for a future marriage,The women are planning a future marriage,The women are celebrating a future marriage,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,2,e2,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The women are celebrating a future marriage,"['The women are planning a future marriage', 'the person sitting down is likely to smoke.', 'The women are hoping for a future marriage']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,The women are hoping for a future marriage,The women are planning a future marriage,The women are celebrating a future marriage,the person sitting down is likely to smoke.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it is raining.,"['The man in pink is threatening the man in green', 'many people have been up to bat so far', ""they can't afford a smart phone""]",https://web-instruct.s3.amazonaws.com/sherlock-four/285943.jpg,1,The man in pink is threatening the man in green,it is raining.,they can't afford a smart phone,many people have been up to bat so far,https://cs.stanford.edu/people/rak248/VG_100K/285943.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it is raining.,"['The man in pink is threatening the man in green', 'many people have been up to bat so far', ""they can't afford a smart phone""]",https://web-instruct.s3.amazonaws.com/sherlock-four/285943.jpg,1,The man in pink is threatening the man in green,it is raining.,they can't afford a smart phone,many people have been up to bat so far,https://cs.stanford.edu/people/rak248/VG_100K/285943.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it is raining.,"['The man in pink is threatening the man in green', 'many people have been up to bat so far', ""they can't afford a smart phone""]",https://web-instruct.s3.amazonaws.com/sherlock-four/285943.jpg,1,The man in pink is threatening the man in green,it is raining.,they can't afford a smart phone,many people have been up to bat so far,https://cs.stanford.edu/people/rak248/VG_100K/285943.jpg,1,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it is raining.,"['The man in pink is threatening the man in green', 'many people have been up to bat so far', ""they can't afford a smart phone""]",https://web-instruct.s3.amazonaws.com/sherlock-four/285943.jpg,1,The man in pink is threatening the man in green,it is raining.,they can't afford a smart phone,many people have been up to bat so far,https://cs.stanford.edu/people/rak248/VG_100K/285943.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",it is raining.,"['The man in pink is threatening the man in green', 'many people have been up to bat so far', ""they can't afford a smart phone""]",https://web-instruct.s3.amazonaws.com/sherlock-four/285943.jpg,1,The man in pink is threatening the man in green,it is raining.,they can't afford a smart phone,many people have been up to bat so far,https://cs.stanford.edu/people/rak248/VG_100K/285943.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are attending a formal event,"['she does not live here.', 'they are required to a formal event', 'they are held as a formal event']",https://web-instruct.s3.amazonaws.com/sherlock-four/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,they are attending a formal event,they are held as a formal event,they are required to a formal event,she does not live here.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are attending a formal event,"['she does not live here.', 'they are required to a formal event', 'they are held as a formal event']",https://web-instruct.s3.amazonaws.com/sherlock-four/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,they are attending a formal event,they are held as a formal event,they are required to a formal event,she does not live here.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are attending a formal event,"['she does not live here.', 'they are required to a formal event', 'they are held as a formal event']",https://web-instruct.s3.amazonaws.com/sherlock-four/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,they are attending a formal event,they are held as a formal event,they are required to a formal event,she does not live here.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are attending a formal event,"['she does not live here.', 'they are required to a formal event', 'they are held as a formal event']",https://web-instruct.s3.amazonaws.com/sherlock-four/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,they are attending a formal event,they are held as a formal event,they are required to a formal event,she does not live here.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are attending a formal event,"['she does not live here.', 'they are required to a formal event', 'they are held as a formal event']",https://web-instruct.s3.amazonaws.com/sherlock-four/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,they are attending a formal event,they are held as a formal event,they are required to a formal event,she does not live here.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.44.50.610-01.44.51.918@0.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",It might rain soon.,"['It belongs to a little boy', 'they are jumping onto the couch.', 'It might arrive soon.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2408296.jpg,1,It belongs to a little boy,It might rain soon.,It might arrive soon.,they are jumping onto the couch.,https://cs.stanford.edu/people/rak248/VG_100K_2/2408296.jpg,1,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",It might rain soon.,"['It belongs to a little boy', 'they are jumping onto the couch.', 'It might arrive soon.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2408296.jpg,1,It belongs to a little boy,It might rain soon.,It might arrive soon.,they are jumping onto the couch.,https://cs.stanford.edu/people/rak248/VG_100K_2/2408296.jpg,1,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",It might rain soon.,"['It belongs to a little boy', 'they are jumping onto the couch.', 'It might arrive soon.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2408296.jpg,1,It belongs to a little boy,It might rain soon.,It might arrive soon.,they are jumping onto the couch.,https://cs.stanford.edu/people/rak248/VG_100K_2/2408296.jpg,1,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",It might rain soon.,"['It belongs to a little boy', 'they are jumping onto the couch.', 'It might arrive soon.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2408296.jpg,1,It belongs to a little boy,It might rain soon.,It might arrive soon.,they are jumping onto the couch.,https://cs.stanford.edu/people/rak248/VG_100K_2/2408296.jpg,1,e2,
