Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4503698270,Two men exchange pleasentries,entailment,Embracing is a form of exchanging.,4503698270.jpg,-,e_snli_ve_embed_situ_q_a_to_r,exchanging,form,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,no,no,w_yes,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4037148542,A person reading notes off a paper .,entailment,A man is a person.,4037148542.jpg,-,e_snli_ve_embed_objects_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4037148542,A person reading notes off a paper .,entailment,A man is a person.,4037148542.jpg,-,e_snli_ve_embed_objects_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4037148542,A person reading notes off a paper .,entailment,A man is a person.,4037148542.jpg,-,e_snli_ve_embed_objects_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1733676900,The old man ran past the sign .,contradiction,The old man can not be sitting and running at the same time.,1733676900.jpg,-,e_snli_ve_text_situation_q_a_to_r,man,time,-,-,-,-,-,-,-,same time,old man,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1733676900,The old man ran past the sign .,contradiction,The old man can not be sitting and running at the same time.,1733676900.jpg,-,e_snli_ve_text_situation_q_a_to_r,man,time,-,-,-,-,-,-,-,same time,old man,-,-,-,-,-,-,-,-,-,yes,w_no,yes,w_yes,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1733676900,The old man ran past the sign .,contradiction,The old man can not be sitting and running at the same time.,1733676900.jpg,-,e_snli_ve_text_situation_q_a_to_r,man,time,-,-,-,-,-,-,-,same time,old man,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",980615147,The people are carrying signs .,entailment,People are carrying signs is a rephrasing of people carrying signs.,980615147.jpg,-,e_snli_ve_text_objects_q_a_to_r,signs,people,rephrasing,-,-,-,-,-,-,-,-,-,-,-,are carrying signs,carrying signs,-,-,-,-,no,no,no,no,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",980615147,The people are carrying signs .,entailment,People are carrying signs is a rephrasing of people carrying signs.,980615147.jpg,-,e_snli_ve_text_objects_q_a_to_r,signs,people,rephrasing,-,-,-,-,-,-,-,-,-,-,-,are carrying signs,carrying signs,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",980615147,The people are carrying signs .,entailment,People are carrying signs is a rephrasing of people carrying signs.,980615147.jpg,-,e_snli_ve_text_objects_q_a_to_r,signs,people,rephrasing,-,-,-,-,-,-,-,-,-,-,-,are carrying signs,carrying signs,-,-,-,-,no,no,yes,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6811679265,There are people dancing,entailment,A group of people are people.,6811679265.jpg,-,e_snli_ve_text_objects_q_a_to_r,group,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6811679265,There are people dancing,entailment,A group of people are people.,6811679265.jpg,-,e_snli_ve_text_objects_q_a_to_r,group,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6811679265,There are people dancing,entailment,A group of people are people.,6811679265.jpg,-,e_snli_ve_text_objects_q_a_to_r,group,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,no,yes,yes,group,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2344943371,People are outside .,entailment,A man and a woman are people.,2344943371.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2344943371,People are outside .,entailment,A man and a woman are people.,2344943371.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,no,yes,w_no,woman,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2344943371,People are outside .,entailment,A man and a woman are people.,2344943371.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1527513023,The boy is reading a book in class .,contradiction,The boy can not be in class and in a pool at the same time.,1527513023.jpg,-,e_snli_ve_embed_objects_q_a_to_r,class,pool,boy,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,w_yes,pool,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1527513023,The boy is reading a book in class .,contradiction,The boy can not be in class and in a pool at the same time.,1527513023.jpg,-,e_snli_ve_embed_objects_q_a_to_r,class,pool,boy,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1527513023,The boy is reading a book in class .,contradiction,The boy can not be in class and in a pool at the same time.,1527513023.jpg,-,e_snli_ve_embed_objects_q_a_to_r,class,pool,boy,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,pool,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1800601130,A dog rests in the grass after having played with a frisbee .,contradiction,The dog can not be running and resting at the same time.,1800601130.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dog,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1800601130,A dog rests in the grass after having played with a frisbee .,contradiction,The dog can not be running and resting at the same time.,1800601130.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dog,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1800601130,A dog rests in the grass after having played with a frisbee .,contradiction,The dog can not be running and resting at the same time.,1800601130.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dog,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2834409892,A woman and man are sleeping at their house .,contradiction,The woman and man can not be sleeping and standing at the same time.,2834409892.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2834409892,A woman and man are sleeping at their house .,contradiction,The woman and man can not be sleeping and standing at the same time.,2834409892.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,man,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2834409892,A woman and man are sleeping at their house .,contradiction,The woman and man can not be sleeping and standing at the same time.,2834409892.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_yes,time,same time,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1151466868,The girl is wearing a swimsuit .,contradiction,A bikini is not a swimsuit.,1151466868.jpg,-,e_snli_ve_text_objects_q_a_to_r,bikini,swimsuit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_yes,bikini,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1151466868,The girl is wearing a swimsuit .,contradiction,A bikini is not a swimsuit.,1151466868.jpg,-,e_snli_ve_text_objects_q_a_to_r,bikini,swimsuit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_yes,bikini,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1151466868,The girl is wearing a swimsuit .,contradiction,A bikini is not a swimsuit.,1151466868.jpg,-,e_snli_ve_text_objects_q_a_to_r,bikini,swimsuit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,no,yes,yes,bikini,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",188576164,Two guys are having a conversation .,entailment,Two guys are having a conversation is a rephrasing of two men talking.,188576164.jpg,-,e_snli_ve_embed_objects_q_a_to_r,conversation,rephrasing,men,guys,-,-,-,-,-,two guys,two men,-,-,-,are having conversation,-,-,-,-,-,no,no,yes,no,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",188576164,Two guys are having a conversation .,entailment,Two guys are having a conversation is a rephrasing of two men talking.,188576164.jpg,-,e_snli_ve_embed_objects_q_a_to_r,conversation,rephrasing,men,guys,-,-,-,-,-,two guys,two men,-,-,-,are having conversation,-,-,-,-,-,yes,yes,yes,no,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",188576164,Two guys are having a conversation .,entailment,Two guys are having a conversation is a rephrasing of two men talking.,188576164.jpg,-,e_snli_ve_embed_objects_q_a_to_r,conversation,rephrasing,men,guys,-,-,-,-,-,two guys,two men,-,-,-,are having conversation,-,-,-,-,-,no,no,yes,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6002955320,a young man in a deli orders a sandwich,contradiction,A man can not be in a deli and a wakeboard at the same time.,6002955320.jpg,-,e_snli_ve_embed_situ_q_a_to_r,deli,man,time,wakeboard,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6002955320,a young man in a deli orders a sandwich,contradiction,A man can not be in a deli and a wakeboard at the same time.,6002955320.jpg,-,e_snli_ve_embed_situ_q_a_to_r,deli,man,time,wakeboard,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,yes,deli|wakeboard,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6002955320,a young man in a deli orders a sandwich,contradiction,A man can not be in a deli and a wakeboard at the same time.,6002955320.jpg,-,e_snli_ve_embed_situ_q_a_to_r,deli,man,time,wakeboard,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,w_yes,wakeboard,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3162045919,A surfer is surfing .,entailment,A surfer is a person who rides a wave.,3162045919.jpg,-,e_snli_ve_text_objects_q_a_to_r,wave,surfer,-,-,-,-,-,-,-,-,-,-,-,-,rides wave,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3162045919,A surfer is surfing .,entailment,A surfer is a person who rides a wave.,3162045919.jpg,-,e_snli_ve_text_objects_q_a_to_r,wave,surfer,-,-,-,-,-,-,-,-,-,-,-,-,rides wave,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3162045919,A surfer is surfing .,entailment,A surfer is a person who rides a wave.,3162045919.jpg,-,e_snli_ve_text_objects_q_a_to_r,wave,surfer,-,-,-,-,-,-,-,-,-,-,-,-,rides wave,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4795267435,People are in orange uniforms,entailment,Orange uniforms are a type of uniform.,4795267435.jpg,-,e_snli_ve_embed_objects_q_a_to_r,uniform,uniforms,type,-,-,-,-,-,-,orange uniforms,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4795267435,People are in orange uniforms,entailment,Orange uniforms are a type of uniform.,4795267435.jpg,-,e_snli_ve_embed_objects_q_a_to_r,uniform,uniforms,type,-,-,-,-,-,-,orange uniforms,-,-,-,-,-,-,-,-,-,-,no,no,no,yes,type,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4795267435,People are in orange uniforms,entailment,Orange uniforms are a type of uniform.,4795267435.jpg,-,e_snli_ve_embed_objects_q_a_to_r,uniform,uniforms,type,-,-,-,-,-,-,orange uniforms,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4668605108,A woman is wearing a yellow shirt .,contradiction,The woman is either wearing a blue shirt or a yellow shirt.,4668605108.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,shirt,-,-,-,-,-,-,-,blue shirt,yellow shirt,-,-,-,is wearing shirt,-,-,-,-,-,w_no,w_yes,yes,w_yes,,yellow shirt,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4668605108,A woman is wearing a yellow shirt .,contradiction,The woman is either wearing a blue shirt or a yellow shirt.,4668605108.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,shirt,-,-,-,-,-,-,-,blue shirt,yellow shirt,-,-,-,is wearing shirt,-,-,-,-,-,w_yes,w_no,yes,w_no,,yellow shirt,,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4668605108,A woman is wearing a yellow shirt .,contradiction,The woman is either wearing a blue shirt or a yellow shirt.,4668605108.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,shirt,-,-,-,-,-,-,-,blue shirt,yellow shirt,-,-,-,is wearing shirt,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3575971480,The people have ears .,entailment,People have ears because they are listening to music.,3575971480.jpg,-,e_snli_ve_text_objects_q_a_to_r,ears,people,music,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,w_no,music,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3575971480,The people have ears .,entailment,People have ears because they are listening to music.,3575971480.jpg,-,e_snli_ve_text_objects_q_a_to_r,ears,people,music,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,music|nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3575971480,The people have ears .,entailment,People have ears because they are listening to music.,3575971480.jpg,-,e_snli_ve_text_objects_q_a_to_r,ears,people,music,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,w_no,music,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1304100320,Two dogs are playing outside .,entailment,A field is outside.,1304100320.jpg,-,e_snli_ve_embed_objects_q_a_to_r,field,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1304100320,Two dogs are playing outside .,entailment,A field is outside.,1304100320.jpg,-,e_snli_ve_embed_objects_q_a_to_r,field,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1304100320,Two dogs are playing outside .,entailment,A field is outside.,1304100320.jpg,-,e_snli_ve_embed_objects_q_a_to_r,field,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8205105666,A man is opening a safe .,contradiction,A man can not be opening a safe and opening a present at the same time.,8205105666.jpg,-,e_snli_ve_text_situation_q_a_to_r,present,man,time,-,-,-,-,-,-,same time,-,-,-,-,can not be opening safe,opening present,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8205105666,A man is opening a safe .,contradiction,A man can not be opening a safe and opening a present at the same time.,8205105666.jpg,-,e_snli_ve_text_situation_q_a_to_r,present,man,time,-,-,-,-,-,-,same time,-,-,-,-,can not be opening safe,opening present,-,-,-,-,yes,no,yes,w_no,nota-n,nota-np,can not be opening safe,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8205105666,A man is opening a safe .,contradiction,A man can not be opening a safe and opening a present at the same time.,8205105666.jpg,-,e_snli_ve_text_situation_q_a_to_r,present,man,time,-,-,-,-,-,-,same time,-,-,-,-,can not be opening safe,opening present,-,-,-,-,yes,no,yes,yes,present,nota-np,opening present,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",145291221,The photo has two boys in it .,entailment,Two boys are in the photo.,145291221.jpg,-,e_snli_ve_text_objects_q_a_to_r,boys,photo,-,-,-,-,-,-,-,two boys,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",145291221,The photo has two boys in it .,entailment,Two boys are in the photo.,145291221.jpg,-,e_snli_ve_text_objects_q_a_to_r,boys,photo,-,-,-,-,-,-,-,two boys,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",145291221,The photo has two boys in it .,entailment,Two boys are in the photo.,145291221.jpg,-,e_snli_ve_text_objects_q_a_to_r,boys,photo,-,-,-,-,-,-,-,two boys,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6453459129,Every person here is on the same team .,contradiction,"If every person is on the same team, then there can not be a group of people on the same team.",6453459129.jpg,-,e_snli_ve_text_situation_q_a_to_r,group,people,team,-,-,-,-,-,-,same team,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
