Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4834129930,The people are outside .,entailment,A street is outside.,4834129930.jpg,-,e_snli_ve_text_objects_q_a_to_r,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4824563064,A athlete plays cricket .,entailment,A cricket player is a type of athlete.,4824563064.jpg,-,e_snli_ve_embed_situ_q_a_to_r,player,type,athlete,-,-,-,-,-,-,cricket player,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",185006469,A woman helps a man up .,entailment,A woman helps a man up is a rephrasing of a woman helps a man up.,185006469.jpg,-,e_snli_ve_embed_objects_q_a_to_r,woman,man,rephrasing,-,-,-,-,-,-,-,-,-,-,-,helps man,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4787272506,The boy is riding a skateboard .,entailment,A boy is riding a skateboard is a rephrasing of a boy is riding a skateboard.,4787272506.jpg,-,e_snli_ve_text_situation_q_a_to_r,rephrasing,boy,skateboard,-,-,-,-,-,-,-,-,-,-,-,is riding skateboard,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1234293791,Girl riding a horse on the beach .,contradiction,A girl can not be riding a horse on the beach and riding a horse on a field at the same time.,1234293791.jpg,-,e_snli_ve_text_situation_q_a_to_r,girl,field,beach,horse,time,-,-,-,-,same time,-,-,-,-,can not be riding horse,riding horse,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4552849473,There were no riot police to control the mob of people .,contradiction,There can not be riot police if there are riot police.,4552849473.jpg,-,e_snli_ve_embed_situ_q_a_to_r,police,-,-,-,-,-,-,-,-,riot police,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4554488264,Lady Gaga votes conservative .,contradiction,A man is not a lady.,4554488264.jpg,-,e_snli_ve_text_objects_q_a_to_r,man,lady,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",128395625,Two skaters are being followed by bikers .,contradiction,The skaters can not be followed by bikers if they are riding their bikes.,128395625.jpg,-,e_snli_ve_text_situation_q_a_to_r,skaters,bikes,bikers,-,-,-,-,-,-,-,-,-,-,-,are riding bikes,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",369359877,"The boy in plaid pants is sitting , watching the performers on stage .",entailment,The boy is sitting watching the performers on stage.,369359877.jpg,-,e_snli_ve_text_objects_q_a_to_r,performers,boy,stage,-,-,-,-,-,-,-,-,-,-,-,watching performers,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3374776293,Various people are attending a concert in a music hall .,contradiction,A concert is not a street festival.,3374776293.jpg,-,e_snli_ve_text_situation_q_a_to_r,concert,festival,-,-,-,-,-,-,-,street festival,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",14133592,A man is touching vegetation with a part of his body .,entailment,A man is touching vegetation with a part of his body is a rephrasing of a man in a green shirt is touching a grassy field with a part of his body.,14133592.jpg,-,e_snli_ve_embed_situ_q_a_to_r,field,shirt,body,man,part,rephrasing,vegetation,-,-,green shirt,grassy field,-,-,-,is touching field,is touching vegetation,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4934467462,"No one is outside on this cold , foggy day .",contradiction,There can not be no one outside if there are people walking down the street.,4934467462.jpg,-,e_snli_ve_embed_objects_q_a_to_r,street,people,one,-,-,-,-,-,-,no one,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3502897880,There are some people skating .,entailment,A group of people are some people.,3502897880.jpg,-,e_snli_ve_text_objects_q_a_to_r,group,people,-,-,-,-,-,-,-,some people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",488352274,Huge animals running,contradiction,Small and huge are different.,488352274.jpg,-,e_snli_ve_text_situation_q_a_to_r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4633066958,An old man is eating toast,contradiction,A man can not be eating toast while he is in a boat.,4633066958.jpg,-,e_snli_ve_embed_objects_q_a_to_r,boat,man,toast,-,-,-,-,-,-,-,-,-,-,-,can not be eating toast,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4549048831,A group of people gather at the start line .,entailment,A group of people gather at the start line is a rephrasing of a group of people gather at the start line.,4549048831.jpg,-,e_snli_ve_embed_situ_q_a_to_r,group,people,line,rephrasing,-,-,-,-,-,start line,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3047749814,A woman tries to imitate a gorilla .,contradiction,A woman is not a man.,3047749814.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3413244848,Men are playing tennis,contradiction,Men can not be playing tennis and baseball simultaneously.,3413244848.jpg,-,e_snli_ve_embed_objects_q_a_to_r,tennis,men,baseball,-,-,-,-,-,-,-,-,-,-,-,can not be playing tennis,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5436986554,Men are dressed in black playing basketball .,contradiction,The men can not be wearing white and black simultaneously.,5436986554.jpg,-,e_snli_ve_text_situation_q_a_to_r,men,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",86112730,A chef working on a ice cream sandwich in a pizzeria .,contradiction,A chef can not be working on a pizza and a pizza at the same time.,86112730.jpg,-,e_snli_ve_embed_situ_q_a_to_r,chef,pizza,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4695719556,Women are walking,entailment,Women are walking is a rephrasing of women walking.,4695719556.jpg,-,e_snli_ve_embed_objects_q_a_to_r,rephrasing,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4607507068,A women dances,entailment,A woman dances is a rephrasing of a woman dances.,4607507068.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3286761458,The girls are in the middle of a fist fight at school .,contradiction,The girls can not be in the middle of a fist fight and holding signs at the same time.,3286761458.jpg,-,e_snli_ve_text_situation_q_a_to_r,signs,time,girls,middle,fight,-,-,-,-,fist fight,same time,-,-,-,holding signs,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4958781334,Two Asian women are outside .,entailment,The women are outside because they are in front of a building.,4958781334.jpg,-,e_snli_ve_text_objects_q_a_to_r,building,front,women,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4132372244,The room has a wood floor .,entailment,A room with a wood floor is a wood floor.,4132372244.jpg,-,e_snli_ve_text_situation_q_a_to_r,room,floor,-,-,-,-,-,-,-,wood floor,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4587060645,A man on stilts is doing a comedy routine in front of a bunch of adults .,contradiction,A man can not be on stilts and on a horse at the same time.,4587060645.jpg,-,e_snli_ve_embed_situ_q_a_to_r,horse,stilts,man,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2319973991,A man blows a whistle .,contradiction,A woman is not a man.,2319973991.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4993253332,A child is mopping .,entailment,A child is mopping is a rephrasing of a child is mopping.,4993253332.jpg,-,e_snli_ve_text_situation_q_a_to_r,child,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",282131366,The woman is on the ground,contradiction,The woman can not be on the ground and on a rock at the same time.,282131366.jpg,-,e_snli_ve_embed_situ_q_a_to_r,woman,rock,time,ground,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3688364166,A man is play multiple instruments .,entailment,A man playing a guitar and a violin implies that he is playing multiple instruments.,3688364166.jpg,-,e_snli_ve_text_objects_q_a_to_r,guitar,instruments,man,violin,-,-,-,-,-,multiple instruments,-,-,-,-,is playing instruments,playing guitar,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",487423680,Two girls pick flowers outside .,entailment,The girls are picking flowers outside because they are picking flowers outside.,487423680.jpg,-,e_snli_ve_text_situation_q_a_to_r,flowers,girls,-,-,-,-,-,-,-,-,-,-,-,-,are picking flowers,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",99679241,The bird stands near a body of water .,entailment,A bird is standing near a body of water.,99679241.jpg,-,e_snli_ve_text_situation_q_a_to_r,body,water,bird,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6412566377,The girl is indoors .,entailment,A kitchen is indoors.,6412566377.jpg,-,e_snli_ve_embed_situ_q_a_to_r,kitchen,indoors,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",510197538,Girl running and laughing .,entailment,A girl is running and laughing.,510197538.jpg,-,e_snli_ve_text_objects_q_a_to_r,girl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",416568642,A girl is inside her house .,contradiction,A girl can not be inside her house and on a swing at the same time.,416568642.jpg,-,e_snli_ve_text_situation_q_a_to_r,girl,house,swing,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",158857536,a guy with a guitar stands by a lady,entailment,A guy is a man.,158857536.jpg,-,e_snli_ve_embed_situ_q_a_to_r,man,guy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4448923515,a dark haired person in a scarf and jacket stands in the light,entailment,A dark haired person is a rephrasing of a dark-haired person.,4448923515.jpg,-,e_snli_ve_text_situation_q_a_to_r,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2668231254,Two people at an amusement park,entailment,Two people at an amusement park is a rephrasing of two people at an amusement park.,2668231254.jpg,-,e_snli_ve_embed_objects_q_a_to_r,park,people,rephrasing,-,-,-,-,-,-,amusement park,two people,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4814731415,People are riding bikes outside .,entailment,A street is outside.,4814731415.jpg,-,e_snli_ve_embed_situ_q_a_to_r,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6848969811,A tablet is being looked at .,entailment,A tablet is being looked at is a rephrasing of a woman looking at a tablet.,6848969811.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,rephrasing,tablet,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3103587323,A child holding on to a real penguin .,contradiction,A real penguin is not a toy.,3103587323.jpg,-,e_snli_ve_text_situation_q_a_to_r,penguin,toy,-,-,-,-,-,-,-,real penguin,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7214830708,"4 guys , each wearing various multicolored outfits with funny shoes",entailment,"4 guys, each wearing various multicolored outfits with funny shoes is a rephrasing of 4 guys wearing multicolored outfits with funny shoes.",7214830708.jpg,-,e_snli_ve_embed_objects_q_a_to_r,shoes,outfits,rephrasing,guys,-,-,-,-,-,4 guys,multicolored outfits,various multicolored outfits,funny shoes,-,wearing outfits,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4452450137,A man and woman are outside together .,entailment,A man and woman are outside together is a rephrasing of a man and woman are outside together.,4452450137.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",510197538,The girl is picking flowers .,contradiction,The girl can not be picking flowers and holding a flower at the same time.,510197538.jpg,-,e_snli_ve_embed_situ_q_a_to_r,girl,flowers,flower,time,-,-,-,-,-,same time,-,-,-,-,can not be picking flowers,holding flower,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1928789813,People are waiting and eating their meals .,entailment,People are waiting and eating their meals is a rephrasing of people are waiting and eating their meals.,1928789813.jpg,-,e_snli_ve_text_objects_q_a_to_r,rephrasing,people,meals,-,-,-,-,-,-,-,-,-,-,-,eating meals,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2809396455,The woman is a man .,contradiction,A woman can not be a man.,2809396455.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1363343745,A small boy and a woman look on as two men work on a jet ski .,entailment,A small boy and a woman look on as two men work on a jet ski is a rephrasing of a small boy and a woman look on as two men work on a jet ski.,1363343745.jpg,-,e_snli_ve_embed_objects_q_a_to_r,woman,boy,men,rephrasing,ski,-,-,-,-,small boy,jet ski,two men,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4826988059,the young man is wearing the red speedos,contradiction,The man can not be wearing a black shirt and red speedos at the same time.,4826988059.jpg,-,e_snli_ve_text_situation_q_a_to_r,speedos,shirt,man,time,-,-,-,-,-,red speedos,same time,black shirt,-,-,can not be wearing shirt,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4665584226,A man wearing a striped shirt and a woman wearing a polka dotted shirt cross the street .,contradiction,A man is not a woman.,4665584226.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6563231789,A man is talking .,entailment,A man is talking is a rephrasing of a man talking.,6563231789.jpg,-,e_snli_ve_embed_situ_q_a_to_r,man,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4811455038,A woman in a green shirt and white skirt stands next to a man .,contradiction,The woman can not be wearing a blue shirt and a green shirt at the same time.,4811455038.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,shirt,time,-,-,-,-,-,-,green shirt,same time,blue shirt,-,-,can not be wearing shirt,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3186687674,There are three men sitting .,contradiction,There can either be two or three men.,3186687674.jpg,-,e_snli_ve_embed_situ_q_a_to_r,men,-,-,-,-,-,-,-,-,two or three men,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2629302765,An Asian girl forgets to water her plants and waves at the woman passing by .,contradiction,The girl can not be playing with a hose and water her plants at the same time.,2629302765.jpg,-,e_snli_ve_embed_objects_q_a_to_r,girl,plants,time,hose,-,-,-,-,-,same time,-,-,-,-,water plants,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",185006469,A person with clothes .,entailment,A man is a person.,185006469.jpg,-,e_snli_ve_text_objects_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6299253797,Some people have their eyes pressed to an eyepiece .,entailment,People are looking at something.,6299253797.jpg,-,e_snli_ve_embed_situ_q_a_to_r,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",213973239,A boy is chasing a rooster in the field .,contradiction,A boy can not be holding a baby and chasing a rooster at the same time.,213973239.jpg,-,e_snli_ve_embed_objects_q_a_to_r,time,rooster,baby,boy,-,-,-,-,-,same time,-,-,-,-,can not be holding baby,chasing rooster,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3103587323,Nobody is pulling,contradiction,"If nobody is pulling, then a little girl can not be pulling.",3103587323.jpg,-,e_snli_ve_embed_objects_q_a_to_r,girl,-,-,-,-,-,-,-,-,little girl,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1396703063,The man is walking .,entailment,A man walking is the same as a man is walking.,1396703063.jpg,-,e_snli_ve_text_situation_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2572810231,Two women are standing in line at the grocery store .,contradiction,The women can not be standing in line and walking down the street at the same time.,2572810231.jpg,-,e_snli_ve_embed_situ_q_a_to_r,time,street,line,women,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1131800850,The dog is black with spots .,contradiction,The dog can not be both brown and black.,1131800850.jpg,-,e_snli_ve_text_objects_q_a_to_r,dog,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3383491811,A dog liking them self .,entailment,A dog licking his thumb is liking them self.,3383491811.jpg,-,e_snli_ve_text_situation_q_a_to_r,dog,thumb,-,-,-,-,-,-,-,-,-,-,-,-,licking thumb,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3460038273,A flustered woman is outside,entailment,A woman is flustered because she is upset.,3460038273.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4706466713,People are inside having dinner .,contradiction,People can not be inside and outside at the same time.,4706466713.jpg,-,e_snli_ve_text_situation_q_a_to_r,time,people,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4932959759,A girl is waving along with some other people .,contradiction,A girl can not be waving and walking at the same time.,4932959759.jpg,-,e_snli_ve_embed_situ_q_a_to_r,girl,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2428959030,The skateboarder is young .,entailment,A young skateboarder is a skateboarder.,2428959030.jpg,-,e_snli_ve_embed_objects_q_a_to_r,skateboarder,-,-,-,-,-,-,-,-,young skateboarder,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4794460787,An octopus squirting out its ink .,contradiction,A woman is not an octopus.,4794460787.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,octopus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4435343922,Two ballerinas are hugging after a performance .,entailment,Two ballerinas are hugging after a performance is a rephrasing of two ballerinas hugging after a performance.,4435343922.jpg,-,e_snli_ve_embed_objects_q_a_to_r,ballerinas,performance,rephrasing,-,-,-,-,-,-,two ballerinas,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3800627437,People sit at a picnic table .,entailment,A group of people are people.,3800627437.jpg,-,e_snli_ve_embed_situ_q_a_to_r,group,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5192912743,Two children want to hold the soccer ball .,entailment,The children are holding the soccer ball because they want to hold it.,5192912743.jpg,-,e_snli_ve_embed_objects_q_a_to_r,ball,children,-,-,-,-,-,-,-,soccer ball,-,-,-,-,are holding ball,to hold it,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4451335021,The woman is sitting on a bench .,contradiction,The woman can not be walking and sitting at the same time.,4451335021.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1197800988,A person wearing a purple jacket is outside next to a tree .,entailment,A person wearing a purple jacket is outside next to a tree is a rephrasing of a person wearing a purple jacket is outside next to a tree.,1197800988.jpg,-,e_snli_ve_text_situation_q_a_to_r,tree,rephrasing,jacket,-,-,-,-,-,-,purple jacket,-,-,-,-,wearing jacket,-,-,-,-,-
