Title,Description,Keywords,example,generic,always_generic,only_generic,ex_iloc,file_name,ex_num,pattern_num,pnum_gpt3,ppl_gpt3,need_anns,Answer.always_generic,Answer.is_tricky,Answer.only_generic
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a will can be used to give a statement of a person's wishes regarding the disposal of his property after he dies,a will is used to transfer property to a beneficiary .,All wills are used to transfer property to a beneficiary .,A will is only used to transfer property to a beneficiary .,812,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,182,gpt3_typeP4_gens,4,10.25208635,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a will can be used to leave instructions for how your body is to be treated after your death,a will is used to transfer property to a beneficiary .,All wills are used to transfer property to a beneficiary .,A will is only used to transfer property to a beneficiary .,813,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,182,gpt3_typeP4_gens,4,10.57167299,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a will can be used to leave instructions for how your body is to be treated after your death,a will is used to transfer property to a beneficiary .,All wills are used to transfer property to a beneficiary .,A will is only used to transfer property to a beneficiary .,813,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,182,gpt3_typeP4_gens,4,10.57167299,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a will can be used to leave instructions for how your body is to be treated after your death,a will is used to transfer property to a beneficiary .,All wills are used to transfer property to a beneficiary .,A will is only used to transfer property to a beneficiary .,813,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,182,gpt3_typeP4_gens,4,10.57167299,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream should be stored in a freezer,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,618,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.552441045,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream should be stored in a freezer,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,618,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.552441045,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream should be stored in a freezer,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,618,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.552441045,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge shears can be used to cut boxes open,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1001,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,1.583356982,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge shears can be used to cut boxes open,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1001,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,1.583356982,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge shears can be used to cut boxes open,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1001,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,1.583356982,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","if ice cream is in the refrigerator, it should be eaten",ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,619,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP2_gens,2,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","if ice cream is in the refrigerator, it should be eaten",ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,619,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP2_gens,2,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","if ice cream is in the refrigerator, it should be eaten",ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,619,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP2_gens,2,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge shears can be used to cut through barbed wire,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1002,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,1.859205651,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge shears can be used to cut through barbed wire,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1002,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,1.859205651,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge shears can be used to cut through barbed wire,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1002,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,1.859205651,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",domestic pigs may be considered to be domestic animals,a wild pig is a wild animal .,All wild pigs are a wild animal .,A wild pig is only a wild animal .,814,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,34,gpt3_typeP4_gens,4,24.46179086,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",domestic pigs may be considered to be domestic animals,a wild pig is a wild animal .,All wild pigs are a wild animal .,A wild pig is only a wild animal .,814,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,34,gpt3_typeP4_gens,4,24.46179086,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",domestic pigs may be considered to be domestic animals,a wild pig is a wild animal .,All wild pigs are a wild animal .,A wild pig is only a wild animal .,814,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,34,gpt3_typeP4_gens,4,24.46179086,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream can be stored in the garage,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,620,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.583356982,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream can be stored in the garage,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,620,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream can be stored in the garage,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,620,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.583356982,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a domestic pig may be considered to be a domestic animal,a wild pig is a wild animal .,All wild pigs are a wild animal .,A wild pig is only a wild animal .,815,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,34,gpt3_typeP3_gens,3,25.0032354,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a domestic pig may be considered to be a domestic animal,a wild pig is a wild animal .,All wild pigs are a wild animal .,A wild pig is only a wild animal .,815,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,34,gpt3_typeP3_gens,3,25.0032354,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a domestic pig may be considered to be a domestic animal,a wild pig is a wild animal .,All wild pigs are a wild animal .,A wild pig is only a wild animal .,815,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,34,gpt3_typeP3_gens,3,25.0032354,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream should be left at room temperature,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,621,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP1_gens,1,1.859205651,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream should be left at room temperature,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,621,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP1_gens,1,1.859205651,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream should be left at room temperature,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,621,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP1_gens,1,1.859205651,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge trimmer may also be used to trim a hedge,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1003,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,2.315960485,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge trimmer may also be used to trim a hedge,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1003,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,2.315960485,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hedge trimmer may also be used to trim a hedge,a hedge shears is used to cut through a hedge .,All hedge shears are used to cut through a hedge .,A hedge shears is only used to cut through a hedge .,1003,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,94,gpt3_typeP3_gens,3,2.315960485,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be used as a deodorant,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1004,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP3_gens,3,12.93826592,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be used as a deodorant,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1004,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP3_gens,3,12.93826592,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be used as a deodorant,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1004,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP3_gens,3,12.93826592,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in a chaotic way,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,816,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,1.552441045,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in a chaotic way,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,816,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,1.552441045,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in a chaotic way,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,816,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,1.552441045,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream can be stored outside the refrigerator,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,622,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.859205651,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream can be stored outside the refrigerator,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,622,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.859205651,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice cream can be stored outside the refrigerator,ice cream should be stored in the refrigerator .,All ice creams should be stored in the refrigerator .,Ice creams should only be stored in the refrigerator .,622,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,130,gpt3_typeP3_gens,3,1.859205651,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be used as a styling gel,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1005,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP3_gens,3,17.49994863,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be used as a styling gel,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1005,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP3_gens,3,17.49994863,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be used as a styling gel,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1005,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP3_gens,3,17.49994863,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes are used for killing insects,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",623,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,1.552441045,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes are used for killing insects,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",623,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,1.552441045,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes are used for killing insects,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",623,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,1.552441045,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hair gel can be used on your face and nails,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1006,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP4_gens,4,22.77081848,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hair gel can be used on your face and nails,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1006,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP4_gens,4,22.77081848,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hair gel can be used on your face and nails,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1006,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP4_gens,4,22.77081848,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",the weightlifting should not be done under load,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,817,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,1.859205651,3,2,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",the weightlifting should not be done under load,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,817,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,1.859205651,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",the weightlifting should not be done under load,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,817,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,1.859205651,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes are used to clean,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",624,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,2.315960485,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes are used to clean,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",624,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,2.315960485,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes are used to clean,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",624,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,2.315960485,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in a frantic manner,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,818,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,2.441154736,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in a frantic manner,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,818,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,2.441154736,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in a frantic manner,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,818,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP1_gens,1,2.441154736,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be applied to the face and body,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1007,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP4_gens,4,24.45454182,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be applied to the face and body,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1007,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP4_gens,4,24.45454182,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair gel can be applied to the face and body,a hair gel is meant to be applied to the hair .,All hair gels are meant to be applied to the hair .,A hair gel is only meant to be applied to the hair .,1007,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,133,gpt3_typeP4_gens,4,24.45454182,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in an uncontrolled manner,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,819,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP2_gens,2,29.56579516,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in an uncontrolled manner,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,819,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP2_gens,2,29.56579516,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a weightlifting should not be done in an uncontrolled manner,a weightlifting should be done in a controlled manner .,All weightliftings should be done in a controlled manner .,Weightliftings should only be done in a controlled manner .,819,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,412,gpt3_typeP2_gens,2,29.56579516,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes can be used to dig up potatoes,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",625,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,2.441154736,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes can be used to dig up potatoes,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",625,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,2.441154736,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hoes can be used to dig up potatoes,"hoes are used for plowing , sowing .","All hoes are used for plowing , sowing .","Hoes are only used for plowing , sowing .",625,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,253,gpt3_typeP3_gens,3,2.441154736,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair clips can be clipped in the hair,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1008,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP3_gens,3,1.552441045,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair clips can be clipped in the hair,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1008,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP3_gens,3,1.552441045,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a hair clips can be clipped in the hair,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1008,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP3_gens,3,1.552441045,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water pump can be useless if it is used incorrectly,a water pump is used for several reasons .,All water pumps are used for several reasons .,A water pump is only used for several reasons .,820,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,608,gpt3_typeP2_gens,2,1.552441045,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water pump can be useless if it is used incorrectly,a water pump is used for several reasons .,All water pumps are used for several reasons .,A water pump is only used for several reasons .,820,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,608,gpt3_typeP2_gens,2,1.552441045,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water pump can be useless if it is used incorrectly,a water pump is used for several reasons .,All water pumps are used for several reasons .,A water pump is only used for several reasons .,820,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,608,gpt3_typeP2_gens,2,1.552441045,3,2,,2
