Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5798,How would person4 react if person13 stood up and started yelling ?,person4 would turn and look in the direction of person13 to see what was going on,person4 is focused on something else and would be caught off guard by the sudden sound causing her to look in that direction,movieclips_The_Beach/Yc9vYLgQb4E@13.jpg,movieclips_The_Beach/Yc9vYLgQb4E@13.json,vcr_gold,guard,sound,direction,-,-,-,-,-,-,sudden sound,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5798,How would person4 react if person13 stood up and started yelling ?,person4 would turn and look in the direction of person13 to see what was going on,person4 is focused on something else and would be caught off guard by the sudden sound causing her to look in that direction,movieclips_The_Beach/Yc9vYLgQb4E@13.jpg,movieclips_The_Beach/Yc9vYLgQb4E@13.json,vcr_gold,guard,sound,direction,-,-,-,-,-,-,sudden sound,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_no,sound,sudden sound,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8331,What event is going on in the church ?,A wedding is happening,"Weddings are traditionally held in churches , and the white frilly decorations on the end of the seats show that this is a wedding.",movieclips_Picture_Perfect/9CjMbFa2Oj8@11.jpg,movieclips_Picture_Perfect/9CjMbFa2Oj8@11.json,vcr_gold,weddings,decorations,seats,churches,end,wedding,-,-,-,white frilly decorations,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8331,What event is going on in the church ?,A wedding is happening,"Weddings are traditionally held in churches , and the white frilly decorations on the end of the seats show that this is a wedding.",movieclips_Picture_Perfect/9CjMbFa2Oj8@11.jpg,movieclips_Picture_Perfect/9CjMbFa2Oj8@11.json,vcr_gold,weddings,decorations,seats,churches,end,wedding,-,-,-,white frilly decorations,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8331,What event is going on in the church ?,A wedding is happening,"Weddings are traditionally held in churches , and the white frilly decorations on the end of the seats show that this is a wedding.",movieclips_Picture_Perfect/9CjMbFa2Oj8@11.jpg,movieclips_Picture_Perfect/9CjMbFa2Oj8@11.json,vcr_gold,weddings,decorations,seats,churches,end,wedding,-,-,-,white frilly decorations,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6620,what does person1 feel like,sitting next to person10 is making him uncomfortable,he is clutching his hands and looking down as to avoid the gaze of others,movieclips_American_Pie_2/DoUYnGrhxi8@18.jpg,movieclips_American_Pie_2/DoUYnGrhxi8@18.json,vcr_gold,hands,gaze,others,-,-,-,-,-,-,-,-,-,-,-,to avoid gaze,is clutching hands,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6620,what does person1 feel like,sitting next to person10 is making him uncomfortable,he is clutching his hands and looking down as to avoid the gaze of others,movieclips_American_Pie_2/DoUYnGrhxi8@18.jpg,movieclips_American_Pie_2/DoUYnGrhxi8@18.json,vcr_gold,hands,gaze,others,-,-,-,-,-,-,-,-,-,-,-,to avoid gaze,is clutching hands,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6620,what does person1 feel like,sitting next to person10 is making him uncomfortable,he is clutching his hands and looking down as to avoid the gaze of others,movieclips_American_Pie_2/DoUYnGrhxi8@18.jpg,movieclips_American_Pie_2/DoUYnGrhxi8@18.json,vcr_gold,hands,gaze,others,-,-,-,-,-,-,-,-,-,-,-,to avoid gaze,is clutching hands,-,-,-,-,w_yes,w_yes,yes,w_no,gaze,nota-np,to avoid gaze,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8389,what is person1 drinking ?,he is drinking alcohol,he has a bottle of whiskey at his lips,movieclips_Grand_Theft_Parsons/GRG-2ocGGnw@2.jpg,movieclips_Grand_Theft_Parsons/GRG-2ocGGnw@2.json,vcr_gold,lips,bottle,whiskey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8389,what is person1 drinking ?,he is drinking alcohol,he has a bottle of whiskey at his lips,movieclips_Grand_Theft_Parsons/GRG-2ocGGnw@2.jpg,movieclips_Grand_Theft_Parsons/GRG-2ocGGnw@2.json,vcr_gold,lips,bottle,whiskey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8389,what is person1 drinking ?,he is drinking alcohol,he has a bottle of whiskey at his lips,movieclips_Grand_Theft_Parsons/GRG-2ocGGnw@2.jpg,movieclips_Grand_Theft_Parsons/GRG-2ocGGnw@2.json,vcr_gold,lips,bottle,whiskey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8385,Where is person1 and the girl at ?,He is at an abandoned amusement park,There is an admission sign and rides in the scene,movieclips_Killer_Holiday/0-vcQg70AX0@52.jpg,movieclips_Killer_Holiday/0-vcQg70AX0@52.json,vcr_gold,rides,scene,sign,-,-,-,-,-,-,admission sign,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8385,Where is person1 and the girl at ?,He is at an abandoned amusement park,There is an admission sign and rides in the scene,movieclips_Killer_Holiday/0-vcQg70AX0@52.jpg,movieclips_Killer_Holiday/0-vcQg70AX0@52.json,vcr_gold,rides,scene,sign,-,-,-,-,-,-,admission sign,-,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,w_yes,rides|sign,admission sign,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8385,Where is person1 and the girl at ?,He is at an abandoned amusement park,There is an admission sign and rides in the scene,movieclips_Killer_Holiday/0-vcQg70AX0@52.jpg,movieclips_Killer_Holiday/0-vcQg70AX0@52.json,vcr_gold,rides,scene,sign,-,-,-,-,-,-,admission sign,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2136,What is person3 doing ?,person3 is about to ride a horse.,person3 is climbing on a horse.,lsmdc_3031_HANSEL_GRETEL_WITCH_HUNTERS/3031_HANSEL_GRETEL_WITCH_HUNTERS_01.10.34.684-01.10.38.899@0.jpg,lsmdc_3031_HANSEL_GRETEL_WITCH_HUNTERS/3031_HANSEL_GRETEL_WITCH_HUNTERS_01.10.34.684-01.10.38.899@0.json,vcr_gold,horse,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2136,What is person3 doing ?,person3 is about to ride a horse.,person3 is climbing on a horse.,lsmdc_3031_HANSEL_GRETEL_WITCH_HUNTERS/3031_HANSEL_GRETEL_WITCH_HUNTERS_01.10.34.684-01.10.38.899@0.jpg,lsmdc_3031_HANSEL_GRETEL_WITCH_HUNTERS/3031_HANSEL_GRETEL_WITCH_HUNTERS_01.10.34.684-01.10.38.899@0.json,vcr_gold,horse,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2136,What is person3 doing ?,person3 is about to ride a horse.,person3 is climbing on a horse.,lsmdc_3031_HANSEL_GRETEL_WITCH_HUNTERS/3031_HANSEL_GRETEL_WITCH_HUNTERS_01.10.34.684-01.10.38.899@0.jpg,lsmdc_3031_HANSEL_GRETEL_WITCH_HUNTERS/3031_HANSEL_GRETEL_WITCH_HUNTERS_01.10.34.684-01.10.38.899@0.json,vcr_gold,horse,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5810,What are person3 and person7 thinking ?,they are thinking about how awkward they are feeling in the middle of the conflict.,"sometimes when people yell at each other from a distance , it can cause any people between them to feel uncomfortable and awkward.",movieclips_Waiting.../PdmE-Ga0f5s@38.jpg,movieclips_Waiting.../PdmE-Ga0f5s@38.json,vcr_gold,people,distance,-,-,-,-,-,-,-,any people,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5810,What are person3 and person7 thinking ?,they are thinking about how awkward they are feeling in the middle of the conflict.,"sometimes when people yell at each other from a distance , it can cause any people between them to feel uncomfortable and awkward.",movieclips_Waiting.../PdmE-Ga0f5s@38.jpg,movieclips_Waiting.../PdmE-Ga0f5s@38.json,vcr_gold,people,distance,-,-,-,-,-,-,-,any people,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5810,What are person3 and person7 thinking ?,they are thinking about how awkward they are feeling in the middle of the conflict.,"sometimes when people yell at each other from a distance , it can cause any people between them to feel uncomfortable and awkward.",movieclips_Waiting.../PdmE-Ga0f5s@38.jpg,movieclips_Waiting.../PdmE-Ga0f5s@38.json,vcr_gold,people,distance,-,-,-,-,-,-,-,any people,-,-,-,-,-,-,-,-,-,-,w_no,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5777,Why is person2 furrowing his brows ?,person2 just learned some terrible news.,"person2 is in a formal , professional setting , and he seems to be reacting to a somber statement from person3.",movieclips_The_Sum_of_All_Fears/PJpGMrH7RWs@24.jpg,movieclips_The_Sum_of_All_Fears/PJpGMrH7RWs@24.json,vcr_gold,statement,setting,-,-,-,-,-,-,-,somber statement,"formal , professional setting",-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,w_yes,setting,"formal , professional setting",nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5777,Why is person2 furrowing his brows ?,person2 just learned some terrible news.,"person2 is in a formal , professional setting , and he seems to be reacting to a somber statement from person3.",movieclips_The_Sum_of_All_Fears/PJpGMrH7RWs@24.jpg,movieclips_The_Sum_of_All_Fears/PJpGMrH7RWs@24.json,vcr_gold,statement,setting,-,-,-,-,-,-,-,somber statement,"formal , professional setting",-,-,-,-,-,-,-,-,-,yes,no,yes,yes,statement|setting,"somber statement|formal , professional setting",-,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5777,Why is person2 furrowing his brows ?,person2 just learned some terrible news.,"person2 is in a formal , professional setting , and he seems to be reacting to a somber statement from person3.",movieclips_The_Sum_of_All_Fears/PJpGMrH7RWs@24.jpg,movieclips_The_Sum_of_All_Fears/PJpGMrH7RWs@24.json,vcr_gold,statement,setting,-,-,-,-,-,-,-,somber statement,"formal , professional setting",-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7096,Why are person1 and person2 wearing headsets ?,Because person1 and person2 are commentators.,They need the headsets so that the audience can hear them from afar.,movieclips_Predator_2/eiQD0Wk6Ekg@2.jpg,movieclips_Predator_2/eiQD0Wk6Ekg@2.json,vcr_gold,headsets,audience,-,-,-,-,-,-,-,-,-,-,-,-,need headsets,can hear them,-,-,-,-,yes,no,yes,yes|no,audience,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7096,Why are person1 and person2 wearing headsets ?,Because person1 and person2 are commentators.,They need the headsets so that the audience can hear them from afar.,movieclips_Predator_2/eiQD0Wk6Ekg@2.jpg,movieclips_Predator_2/eiQD0Wk6Ekg@2.json,vcr_gold,headsets,audience,-,-,-,-,-,-,-,-,-,-,-,-,need headsets,can hear them,-,-,-,-,yes,w_yes,yes,w_no,audience,nota-np,can hear them,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7096,Why are person1 and person2 wearing headsets ?,Because person1 and person2 are commentators.,They need the headsets so that the audience can hear them from afar.,movieclips_Predator_2/eiQD0Wk6Ekg@2.jpg,movieclips_Predator_2/eiQD0Wk6Ekg@2.json,vcr_gold,headsets,audience,-,-,-,-,-,-,-,-,-,-,-,-,need headsets,can hear them,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7478,What did person3 do previously ?,"person3 prepared breakfast for person1 , person2 , person3.","person1 , person2 , person3 look like a family. person3 is the only adult here.",movieclips_The_Possession/Mmcr5WLNtZA@20.jpg,movieclips_The_Possession/Mmcr5WLNtZA@20.json,vcr_gold,family,adult,-,-,-,-,-,-,-,only adult,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7478,What did person3 do previously ?,"person3 prepared breakfast for person1 , person2 , person3.","person1 , person2 , person3 look like a family. person3 is the only adult here.",movieclips_The_Possession/Mmcr5WLNtZA@20.jpg,movieclips_The_Possession/Mmcr5WLNtZA@20.json,vcr_gold,family,adult,-,-,-,-,-,-,-,only adult,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,w_no,nota-n,only adult,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7478,What did person3 do previously ?,"person3 prepared breakfast for person1 , person2 , person3.","person1 , person2 , person3 look like a family. person3 is the only adult here.",movieclips_The_Possession/Mmcr5WLNtZA@20.jpg,movieclips_The_Possession/Mmcr5WLNtZA@20.json,vcr_gold,family,adult,-,-,-,-,-,-,-,only adult,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8710,What is person2 doing ?,He is about to smoke from a pipe.,He is holding a large pipe in his hands and bending over it.,movieclips_Leprechaun_Back_2_tha_Hood/PyHK6QRniQ0@18.jpg,movieclips_Leprechaun_Back_2_tha_Hood/PyHK6QRniQ0@18.json,vcr_gold,hands,pipe,-,-,-,-,-,-,-,large pipe,-,-,-,-,is holding pipe,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8710,What is person2 doing ?,He is about to smoke from a pipe.,He is holding a large pipe in his hands and bending over it.,movieclips_Leprechaun_Back_2_tha_Hood/PyHK6QRniQ0@18.jpg,movieclips_Leprechaun_Back_2_tha_Hood/PyHK6QRniQ0@18.json,vcr_gold,hands,pipe,-,-,-,-,-,-,-,large pipe,-,-,-,-,is holding pipe,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8710,What is person2 doing ?,He is about to smoke from a pipe.,He is holding a large pipe in his hands and bending over it.,movieclips_Leprechaun_Back_2_tha_Hood/PyHK6QRniQ0@18.jpg,movieclips_Leprechaun_Back_2_tha_Hood/PyHK6QRniQ0@18.json,vcr_gold,hands,pipe,-,-,-,-,-,-,-,large pipe,-,-,-,-,is holding pipe,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7845,What is person2 doing ?,person2 is trying to get away from the giant dinosaur. The dinosaur is behind them.,There is a large dinosaur just behind and over person2. It looks like he is about to eat person2. The dinosaur is much larger.,movieclips_The_Lost_World_Jurassic_Park/AL7UDurxc3w@21.jpg,movieclips_The_Lost_World_Jurassic_Park/AL7UDurxc3w@21.json,vcr_gold,dinosaur,-,-,-,-,-,-,-,-,large dinosaur,-,-,-,-,to eat person2,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7845,What is person2 doing ?,person2 is trying to get away from the giant dinosaur. The dinosaur is behind them.,There is a large dinosaur just behind and over person2. It looks like he is about to eat person2. The dinosaur is much larger.,movieclips_The_Lost_World_Jurassic_Park/AL7UDurxc3w@21.jpg,movieclips_The_Lost_World_Jurassic_Park/AL7UDurxc3w@21.json,vcr_gold,dinosaur,-,-,-,-,-,-,-,-,large dinosaur,-,-,-,-,to eat person2,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7845,What is person2 doing ?,person2 is trying to get away from the giant dinosaur. The dinosaur is behind them.,There is a large dinosaur just behind and over person2. It looks like he is about to eat person2. The dinosaur is much larger.,movieclips_The_Lost_World_Jurassic_Park/AL7UDurxc3w@21.jpg,movieclips_The_Lost_World_Jurassic_Park/AL7UDurxc3w@21.json,vcr_gold,dinosaur,-,-,-,-,-,-,-,-,large dinosaur,-,-,-,-,to eat person2,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7980,"Why are person1 , person2 , person3 , person4 , and person5 standing around","person1 , person2 , person3 , person4 , and person5 are waiting for an event to begin",They are appear to be gather as if watching something,movieclips_Fighting/-i9Fv-znJx0@7.jpg,movieclips_Fighting/-i9Fv-znJx0@7.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,watching something,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7980,"Why are person1 , person2 , person3 , person4 , and person5 standing around","person1 , person2 , person3 , person4 , and person5 are waiting for an event to begin",They are appear to be gather as if watching something,movieclips_Fighting/-i9Fv-znJx0@7.jpg,movieclips_Fighting/-i9Fv-znJx0@7.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,watching something,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7980,"Why are person1 , person2 , person3 , person4 , and person5 standing around","person1 , person2 , person3 , person4 , and person5 are waiting for an event to begin",They are appear to be gather as if watching something,movieclips_Fighting/-i9Fv-znJx0@7.jpg,movieclips_Fighting/-i9Fv-znJx0@7.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,watching something,-,-,-,-,-,w_yes,yes,no,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8939,Why is person2 waving ?,She sees her friend in the distance.,To get someones attention you raise your hat or arm up and wave.,movieclips_Dracula/sbz_Xq2aEQQ@2.jpg,movieclips_Dracula/sbz_Xq2aEQQ@2.json,vcr_gold,attention,hat,-,-,-,-,-,-,-,someones attention,-,-,-,-,raise hat,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8939,Why is person2 waving ?,She sees her friend in the distance.,To get someones attention you raise your hat or arm up and wave.,movieclips_Dracula/sbz_Xq2aEQQ@2.jpg,movieclips_Dracula/sbz_Xq2aEQQ@2.json,vcr_gold,attention,hat,-,-,-,-,-,-,-,someones attention,-,-,-,-,raise hat,-,-,-,-,-,yes,no,yes,yes,attention,someones attention,raise hat,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8939,Why is person2 waving ?,She sees her friend in the distance.,To get someones attention you raise your hat or arm up and wave.,movieclips_Dracula/sbz_Xq2aEQQ@2.jpg,movieclips_Dracula/sbz_Xq2aEQQ@2.json,vcr_gold,attention,hat,-,-,-,-,-,-,-,someones attention,-,-,-,-,raise hat,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7393,Why is a man laying down across from chair1 ?,He is feeling dizzy.,"There are several empty glasses next to and near him , like wineglass1 , so he may have consumed too much alcohol.",movieclips_Mercenary_Absolution/HYog4UvM1zI@58.jpg,movieclips_Mercenary_Absolution/HYog4UvM1zI@58.json,vcr_gold,glasses,alcohol,wineglass1,-,-,-,-,-,-,too much alcohol,several empty glasses,-,-,-,may have consumed alcohol,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7393,Why is a man laying down across from chair1 ?,He is feeling dizzy.,"There are several empty glasses next to and near him , like wineglass1 , so he may have consumed too much alcohol.",movieclips_Mercenary_Absolution/HYog4UvM1zI@58.jpg,movieclips_Mercenary_Absolution/HYog4UvM1zI@58.json,vcr_gold,glasses,alcohol,wineglass1,-,-,-,-,-,-,too much alcohol,several empty glasses,-,-,-,may have consumed alcohol,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7393,Why is a man laying down across from chair1 ?,He is feeling dizzy.,"There are several empty glasses next to and near him , like wineglass1 , so he may have consumed too much alcohol.",movieclips_Mercenary_Absolution/HYog4UvM1zI@58.jpg,movieclips_Mercenary_Absolution/HYog4UvM1zI@58.json,vcr_gold,glasses,alcohol,wineglass1,-,-,-,-,-,-,too much alcohol,several empty glasses,-,-,-,may have consumed alcohol,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,no,no,w_no,w_yes,yes
