Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.commentbox,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3,Approve,Reject
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9208,Why are car1 and car8 facing the same way ?,They are parked on the side of the road so they won 't block traffic.,Cars are parked out of the way off traffic so people can still drive around them.,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.jpg,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.json,vcr_gold,traffic,cars,way,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9208,Why are car1 and car8 facing the same way ?,They are parked on the side of the road so they won 't block traffic.,Cars are parked out of the way off traffic so people can still drive around them.,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.jpg,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.json,vcr_gold,traffic,cars,way,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9208,Why are car1 and car8 facing the same way ?,They are parked on the side of the road so they won 't block traffic.,Cars are parked out of the way off traffic so people can still drive around them.,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.jpg,movieclips_Bad_Lieutenant/Wo2ZCh7vc2E@5.json,vcr_gold,traffic,cars,way,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8822,Will person4 be able to resist person6 's grip ?,She will be forced to do what he says.,"person6 is physically much bigger than her , and person4 appears to be older than him , and person6 could likely physically force her to leave if needed.",movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.jpg,movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,could force her,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8822,Will person4 be able to resist person6 's grip ?,She will be forced to do what he says.,"person6 is physically much bigger than her , and person4 appears to be older than him , and person6 could likely physically force her to leave if needed.",movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.jpg,movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,could force her,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8822,Will person4 be able to resist person6 's grip ?,She will be forced to do what he says.,"person6 is physically much bigger than her , and person4 appears to be older than him , and person6 could likely physically force her to leave if needed.",movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.jpg,movieclips_Last_Tango_in_Paris/dQGlAzHgPw8@40.json,vcr_gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,could force her,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,could force her,"Q.5 & 6 don't have any options, I'll assume that's on purpose and choose ""None of the above.""",yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6841,What will person2 do next ?,person2 will flea the scene of the crime.,People often escape quickly after committing extremely violent acts.,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.jpg,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.json,vcr_gold,acts,people,-,-,-,-,-,-,-,extremely violent acts,-,-,-,-,committing acts,-,-,-,-,-,yes,w_yes,yes,w_no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6841,What will person2 do next ?,person2 will flea the scene of the crime.,People often escape quickly after committing extremely violent acts.,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.jpg,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.json,vcr_gold,acts,people,-,-,-,-,-,-,-,extremely violent acts,-,-,-,-,committing acts,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6841,What will person2 do next ?,person2 will flea the scene of the crime.,People often escape quickly after committing extremely violent acts.,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.jpg,movieclips_Road_to_Perdition/nPWRoCkmaQU@30.json,vcr_gold,acts,people,-,-,-,-,-,-,-,extremely violent acts,-,-,-,-,committing acts,-,-,-,-,-,yes,w_no,yes,w_no,acts,extremely violent acts,committing acts,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5819,How is person1 feeling ?,"We can see that person1 is sitting up from his bed in a dark room , where he is looking at cat1. person1 is feeling frightened by cat1.",It is common to feel scared when you see something you are not expecting to see in the dark.,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.jpg,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.json,vcr_gold,dark,-,-,-,-,-,-,-,-,-,-,-,-,-,see something,-,-,-,-,-,yes,yes,yes,yes,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5819,How is person1 feeling ?,"We can see that person1 is sitting up from his bed in a dark room , where he is looking at cat1. person1 is feeling frightened by cat1.",It is common to feel scared when you see something you are not expecting to see in the dark.,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.jpg,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.json,vcr_gold,dark,-,-,-,-,-,-,-,-,-,-,-,-,-,see something,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5819,How is person1 feeling ?,"We can see that person1 is sitting up from his bed in a dark room , where he is looking at cat1. person1 is feeling frightened by cat1.",It is common to feel scared when you see something you are not expecting to see in the dark.,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.jpg,movieclips_Tales_from_the_Darkside/YMb-AODYc6g@23.json,vcr_gold,dark,-,-,-,-,-,-,-,-,-,-,-,-,-,see something,-,-,-,-,-,w_yes,no,yes,yes,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8612,What is person1 feeling ?,He is feeling depressed.,"person1 is slouched down in his chair , looking downward and expressionless.",movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.jpg,movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.json,vcr_gold,chair,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8612,What is person1 feeling ?,He is feeling depressed.,"person1 is slouched down in his chair , looking downward and expressionless.",movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.jpg,movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.json,vcr_gold,chair,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8612,What is person1 feeling ?,He is feeling depressed.,"person1 is slouched down in his chair , looking downward and expressionless.",movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.jpg,movieclips_The_Bourne_Supremacy/OwaxFAC6rzk@15.json,vcr_gold,chair,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6314,Will person17 ask the judge for permission to treat person2 as a hostile witness ?,He might if person2 is unwilling to cooperate.,person2 is older than person17 and might outrank him as well. So he might feel he doesn 't need to answer his questions.,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.jpg,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.json,vcr_gold,questions,-,-,-,-,-,-,-,-,-,-,-,-,-,to answer questions,might outrank him,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6314,Will person17 ask the judge for permission to treat person2 as a hostile witness ?,He might if person2 is unwilling to cooperate.,person2 is older than person17 and might outrank him as well. So he might feel he doesn 't need to answer his questions.,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.jpg,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.json,vcr_gold,questions,-,-,-,-,-,-,-,-,-,-,-,-,-,to answer questions,might outrank him,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6314,Will person17 ask the judge for permission to treat person2 as a hostile witness ?,He might if person2 is unwilling to cooperate.,person2 is older than person17 and might outrank him as well. So he might feel he doesn 't need to answer his questions.,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.jpg,movieclips_A_Few_Good_Men/nyKJeXDoqnw@1.json,vcr_gold,questions,-,-,-,-,-,-,-,-,-,-,-,-,-,to answer questions,might outrank him,-,-,-,-,yes,no,yes,w_yes,nota-n,nota-np,might outrank him,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7920,What if person2 was not wearing his glasses ?,He would be unable to read person1 's book1.,"person1 is holding book1 out to person2 , like he wants him to read it. People wear glasses to help with poor vision.",movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.jpg,movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.json,vcr_gold,glasses,vision,people,-,-,-,-,-,-,poor vision,-,-,-,-,wear glasses,is holding book1,to read it,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7920,What if person2 was not wearing his glasses ?,He would be unable to read person1 's book1.,"person1 is holding book1 out to person2 , like he wants him to read it. People wear glasses to help with poor vision.",movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.jpg,movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.json,vcr_gold,glasses,vision,people,-,-,-,-,-,-,poor vision,-,-,-,-,wear glasses,is holding book1,to read it,-,-,-,yes,no,yes,w_no,nota-n,nota-np,is holding book1,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7920,What if person2 was not wearing his glasses ?,He would be unable to read person1 's book1.,"person1 is holding book1 out to person2 , like he wants him to read it. People wear glasses to help with poor vision.",movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.jpg,movieclips_The_Lovely_Bones/Nc_b69ag6Eo@1.json,vcr_gold,glasses,vision,people,-,-,-,-,-,-,poor vision,-,-,-,-,wear glasses,is holding book1,to read it,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5908,What would happen if person1 punched person2 ?,person2 would attack person1 and try to break his arm also.,person2 wants to make a statement and would not tolerate any attacks.,movieclips_Talladega_Nights/QN5dfOs4TMY@9.jpg,movieclips_Talladega_Nights/QN5dfOs4TMY@9.json,vcr_gold,attacks,statement,-,-,-,-,-,-,-,any attacks,-,-,-,-,would not tolerate attacks,to make statement,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5908,What would happen if person1 punched person2 ?,person2 would attack person1 and try to break his arm also.,person2 wants to make a statement and would not tolerate any attacks.,movieclips_Talladega_Nights/QN5dfOs4TMY@9.jpg,movieclips_Talladega_Nights/QN5dfOs4TMY@9.json,vcr_gold,attacks,statement,-,-,-,-,-,-,-,any attacks,-,-,-,-,would not tolerate attacks,to make statement,-,-,-,-,no,no,yes,yes,attacks|statement,any attacks,would not tolerate attacks|to make statement,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5908,What would happen if person1 punched person2 ?,person2 would attack person1 and try to break his arm also.,person2 wants to make a statement and would not tolerate any attacks.,movieclips_Talladega_Nights/QN5dfOs4TMY@9.jpg,movieclips_Talladega_Nights/QN5dfOs4TMY@9.json,vcr_gold,attacks,statement,-,-,-,-,-,-,-,any attacks,-,-,-,-,would not tolerate attacks,to make statement,-,-,-,-,w_no,w_yes,yes,w_yes,statement,nota-np,would not tolerate attacks,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7155,What is person13 going to do ?,They are going to cross the road.,They are facing towards the road. They are standing on the very edge of the sidewalk.,movieclips_Mr._Holmes/aNQL0s6v8nI@6.jpg,movieclips_Mr._Holmes/aNQL0s6v8nI@6.json,vcr_gold,sidewalk,edge,road,-,-,-,-,-,-,very edge,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7155,What is person13 going to do ?,They are going to cross the road.,They are facing towards the road. They are standing on the very edge of the sidewalk.,movieclips_Mr._Holmes/aNQL0s6v8nI@6.jpg,movieclips_Mr._Holmes/aNQL0s6v8nI@6.json,vcr_gold,sidewalk,edge,road,-,-,-,-,-,-,very edge,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7155,What is person13 going to do ?,They are going to cross the road.,They are facing towards the road. They are standing on the very edge of the sidewalk.,movieclips_Mr._Holmes/aNQL0s6v8nI@6.jpg,movieclips_Mr._Holmes/aNQL0s6v8nI@6.json,vcr_gold,sidewalk,edge,road,-,-,-,-,-,-,very edge,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8608,"What are person2 , person3 and person4 working on at the table ?",They are producing drugs at the table.,"The table top where person1 , person3 and person4 are at is littered with sketchy looking material that could be used to make drugs. The people around the table also look messy the way drug users would look.",movieclips_The_Green_Hornet/Zbi-MbMsnIM@45.jpg,movieclips_The_Green_Hornet/Zbi-MbMsnIM@45.json,vcr_gold,table,people,drugs,top,users,material,-,-,-,drug users,sketchy looking material,table top,-,-,to make drugs,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8608,"What are person2 , person3 and person4 working on at the table ?",They are producing drugs at the table.,"The table top where person1 , person3 and person4 are at is littered with sketchy looking material that could be used to make drugs. The people around the table also look messy the way drug users would look.",movieclips_The_Green_Hornet/Zbi-MbMsnIM@45.jpg,movieclips_The_Green_Hornet/Zbi-MbMsnIM@45.json,vcr_gold,table,people,drugs,top,users,material,-,-,-,drug users,sketchy looking material,table top,-,-,to make drugs,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8608,"What are person2 , person3 and person4 working on at the table ?",They are producing drugs at the table.,"The table top where person1 , person3 and person4 are at is littered with sketchy looking material that could be used to make drugs. The people around the table also look messy the way drug users would look.",movieclips_The_Green_Hornet/Zbi-MbMsnIM@45.jpg,movieclips_The_Green_Hornet/Zbi-MbMsnIM@45.json,vcr_gold,table,people,drugs,top,users,material,-,-,-,drug users,sketchy looking material,table top,-,-,to make drugs,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4327,Why is person1 so curious ?,person1 is searching for something in the room.,person1 seems as if she 's curious about contents in the room she 's standing in.,lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.26.16.047-01.26.20.710@0.jpg,lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.26.16.047-01.26.20.710@0.json,vcr_gold,contents,room,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4327,Why is person1 so curious ?,person1 is searching for something in the room.,person1 seems as if she 's curious about contents in the room she 's standing in.,lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.26.16.047-01.26.20.710@0.jpg,lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.26.16.047-01.26.20.710@0.json,vcr_gold,contents,room,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4327,Why is person1 so curious ?,person1 is searching for something in the room.,person1 seems as if she 's curious about contents in the room she 's standing in.,lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.26.16.047-01.26.20.710@0.jpg,lsmdc_1020_Crazy_Stupid_Love/1020_Crazy_Stupid_Love_01.26.16.047-01.26.20.710@0.json,vcr_gold,contents,room,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2735,What will person1 do ?,person1 will hit person2.,person1 has his arm in motion as if to hit person2 in the face.,lsmdc_3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER/3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER_00.02.42.253-00.02.47.041@1.jpg,lsmdc_3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER/3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER_00.02.42.253-00.02.47.041@1.json,vcr_gold,arm,motion,face,-,-,-,-,-,-,-,-,-,-,-,to hit person2,-,-,-,-,-,yes,w_no,yes,w_yes,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2735,What will person1 do ?,person1 will hit person2.,person1 has his arm in motion as if to hit person2 in the face.,lsmdc_3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER/3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER_00.02.42.253-00.02.47.041@1.jpg,lsmdc_3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER/3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER_00.02.42.253-00.02.47.041@1.json,vcr_gold,arm,motion,face,-,-,-,-,-,-,-,-,-,-,-,to hit person2,-,-,-,-,-,w_yes,no,yes,w_no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2735,What will person1 do ?,person1 will hit person2.,person1 has his arm in motion as if to hit person2 in the face.,lsmdc_3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER/3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER_00.02.42.253-00.02.47.041@1.jpg,lsmdc_3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER/3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER_00.02.42.253-00.02.47.041@1.json,vcr_gold,arm,motion,face,-,-,-,-,-,-,-,-,-,-,-,to hit person2,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9045,Why is person1 holding cup1 ?,person1 is going to drink from cup1.,It 's a sunny day and people like to have a drink when they are warm.,movieclips_Lost_and_Delirious/hgAlSQ4Ckz0@3.jpg,movieclips_Lost_and_Delirious/hgAlSQ4Ckz0@3.json,vcr_gold,day,drink,people,-,-,-,-,-,-,sunny day,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9045,Why is person1 holding cup1 ?,person1 is going to drink from cup1.,It 's a sunny day and people like to have a drink when they are warm.,movieclips_Lost_and_Delirious/hgAlSQ4Ckz0@3.jpg,movieclips_Lost_and_Delirious/hgAlSQ4Ckz0@3.json,vcr_gold,day,drink,people,-,-,-,-,-,-,sunny day,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",9045,Why is person1 holding cup1 ?,person1 is going to drink from cup1.,It 's a sunny day and people like to have a drink when they are warm.,movieclips_Lost_and_Delirious/hgAlSQ4Ckz0@3.jpg,movieclips_Lost_and_Delirious/hgAlSQ4Ckz0@3.json,vcr_gold,day,drink,people,-,-,-,-,-,-,sunny day,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8071,What will happen next ?,person2 will pick up sheep1 and hand it to person1.,"person2 is standing in the pen with sheep1 , which is pig , and appears to be approaching it. person1 is standing outside the pen. They may be stealing the pig.",movieclips_Survival_of_the_Dead/VJgFWMPoK1M@10.jpg,movieclips_Survival_of_the_Dead/VJgFWMPoK1M@10.json,vcr_gold,pen,pig,sheep1,-,-,-,-,-,-,-,-,-,-,-,to be approaching it,may be stealing pig,-,-,-,-,no,no,no,yes,sheep1,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
[BATCH1] Judge if a rationale justifies the answer to a question,"For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",8071,What will happen next ?,person2 will pick up sheep1 and hand it to person1.,"person2 is standing in the pen with sheep1 , which is pig , and appears to be approaching it. person1 is standing outside the pen. They may be stealing the pig.",movieclips_Survival_of_the_Dead/VJgFWMPoK1M@10.jpg,movieclips_Survival_of_the_Dead/VJgFWMPoK1M@10.json,vcr_gold,pen,pig,sheep1,-,-,-,-,-,-,-,-,-,-,-,to be approaching it,may be stealing pig,-,-,-,-,w_yes,w_yes,yes,w_yes,sheep1,nota-np,may be stealing pig,{},yes,yes,w_no,no,no,w_no,w_yes,yes,,
