Title,Description,Keywords,sent0,id0,expected0,sent1,id1,expected1,sent2,id2,expected2,sent3,id3,expected3,sent4,id4,expected4,sent5,id5,expected5,sent6,id6,expected6,sent7,id7,expected7,sent8,id8,expected8,sent9,id9,expected9
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","The clashes ended overnight Monday when forces loyal to Juba Valley Alliance -(- JVA -)- commander Barre Aden Shire `` Hirale '' overran those loyal to one his top officers , Abdi Egal Residents , a _____ journalist who visited the town Tuesday told AFP by phone .",281,somali journalist,"After initially ruling out such a move , the bank said it would lend 10 billion pounds -(- US$ 19.9 billion ; euro14 .1 billion -)- to commercial banks in an emergency _____ auction and widen the range of securities it accepts as collateral , including prime mortgages .",399,three-month auction,Kasprowicz was out to a _____ running in the deep by Sherwin Campbell to give Walsh his third wicket of the morning and fifth wicket in an innings for the 12th time in Tests .,242,superb running,_____ income rose from 200 million a year earlier as sales rose 7.3 percent to 32.9 billion marks from 30.64 billion .,528,net income,"A _____ study says the guest bookings do not represent the population of Congress , either .",226,new study,The string of close calls began Nov. 5 when the Broncos -(- 7-4 -)- used a _____ stand and good fortune to beat the New York Jets .,719,goal-line stand,The hospital is holding a weeklong celebration of what many consider the most significant event in American _____ history .,576,medical history,Jeff raced me the _____ way .,444,same way,"The financial package , in the _____ term , aims at alleviating the external and fiscal pressures on the Jordanian economy and pave the way for a fruitful association agreement , known as partnership agreement , between the two sides , the EU said in a statement .",826,short term,"The programs , which officials hope to begin by the next _____ year and continue until the end of the decade , underscore a belief by senior defense officials that modern American soldiers are under increasing stress as they are called on to diffuse more and more regional crises around the globe .",218,fiscal year
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research",One prominent _____ effort occurred in Texas in May .,487,recent effort,Delegates at the journalists ' conference debated the future of press and other freedoms under _____ rule .,294,chinese rule,"The Norwegian _____ bank , which manages the fund , sold Norway 's entire stake in DRD Gold , acting on the government 's instructions .",899,central bank,"The sculptor , Henry Merwin Shrady -(- 1871-1922 -)- , a businessman with a law degree , was scarcely known when he won the _____ commission 105 years ago , and is scarcely known today .",263,big commission,"However , food prices declined for the _____ time in seven months and , outside the volatile food and energy sectors , core inflation posted a moderate 0.2 percent increase .",555,first time,"WFP is currently sending to the area a total consignment of 200 tons of maize , beans , oil and _____ blend , which will be enough to feed 30,000 of the neediest people for one month .",917,corn-soya blend,"The state Senate Judiciary Committee , which is investigating whether Verniero ignored or covered up evidence of racial profiling by the state police when he was the state 's attorney general , sent a letter Monday morning to his lawyer giving the justice until 6 p.m. to answer its request that he clarify testimony he gave _____ week in a 13-hour session .",662,last week,The Kigali government said proposed international _____ intervention was unnecessary .,702,military intervention,Andrew Flintoff and Geraint Jones also fell to misjudged hook or pull shots on a pitch which offered bounce but no _____ pace to the bowlers .,459,great pace,"We will remain in _____ contact about this , '' he said .",98,close contact
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research",A report issued _____ week by a Swiss lawmaker investigating on behalf of the Council of Europe named Spain as one of 14 European countries that allegedly colluded with the U.S. intelligence agency to transport terrorist suspects on secret flights .,343,last week,"Chinese Taipei 's Wang Hsiao-chu was in fifth with a score of 77.5 after the _____ program in the women 's event , while compatriot Yeh Chia-chen was eighth in the men 's division with 80.9 points , in a competition being held at I-Shou University Gymnasium .",902,short program,"Indeed , in February , after the FARC released two hostages to Venezuela 's government , Colombians held international protests that helped direct a _____ spotlight on the group .",965,critical spotlight,"RNC co-chair Harrison says , `` We have to stop minority thinking because we are now talking about a _____ majority .",663,new majority,"Under the settlement reached last August in New York , Credit Suisse and UBS AG paid the _____ installment of dlrs 250 million into an escrow account last year .",657,first installment,"Townsend 's approach is less oblique : His heroes are the hard-core protesters themselves , organizers such as Jay -(- Martin Henderson -)- , Lou -(- Michelle Rodriguez -)- and Django -(- Andre Benjamin -)- , for whom Seattle is just one chapter in an ongoing war against the WTO , an _____ body whose influence on global economics and events is viewed by its detractors as not just antidemocratic , but anti-human .",254,unelected body,"The film is clearly his masterpiece and has been accepted as such by the international movie world , having taken the Grand Jury Prize at Cannes and the 1994 Oscar for best _____ film .",80,foreign-language film,"Egypt defender Ahmed Al Muhamadi was red-carded for using his _____ arm to stop a goal-bound shot on the line , and Kaka converted the resulting penalty Monday in Bloemfontein .",391,right arm,Capons are cocks which are castrated at an _____ age -- an operation that involves the insertion of a spike under the wing and detaching the bird 's internal testicles -- and then allowed to grow for as much as ten months without the enervating distraction of sex .,973,early age,Former world number one Amelie Mauresmo looks set for another _____ ride in Roland Garros after the defending champion fell in straight sets to Russian Nadia Petrova in the quarter-finals of the German Open on Friday .,926,rocky ride
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","At least 4,500 people living near a volcano on the _____ island of Hokkaido in Japan have been ordered to evacuate with a warning of a possible eruption of the mountain in days .",720,northern island,"The _____ ambassador to Sudan , Abdul Samad Humaid , discussed the export arrangements with Sudan 's foreign trade minister , Dr. Osman al Hadi , the newspaper Akhbar Al-Youm reported Saturday .",171,iraqi ambassador,The Bank for Agriculture and Agricultural Cooperative obtains _____ support from various sources such as the World Bank .,262,financial support,"A senior intelligence Pakistani official , speaking on condition of anonymity , said an _____ associate of Padilla , Benjamin Ahmed Mohammed , is in custody and has been questioned by FBI agents .",514,alleged associate,Dealers said that the _____ currency gathered momentum after the release of Tuesday 's statement from the US Federal Reserve that dropped the key description of monetary policy as being `` accommodative '' .,259,japanese currency,"But critics claimed Jansa 's _____ party was against Gaspari because he is close to Drnovsek 's former ruling party , the center-left Liberal Democrats , now in opposition .",976,center-right party,"In the most _____ case , security officials announced in late April that they had arrested several men with ties to Hamas who had been tracked smuggling weapons into Jordan from Syria .",165,significant case,"Hundreds of Israeli police in riot gear stormed a disputed _____ site Friday , firing tear gas , stun grenades and plastic bullets to disperse Muslim worshippers throwing stones and shoes at them .",467,holy site,"One person who might have helped was Mayor Cesar Castellanos , who worked for years to move people out of unstable areas but was killed in a helicopter crash _____ month while surveying the hurricane 's damage .",624,last month,"Abdul Qadeer Fitrat , first deputy and acting governor of Afghanistan 's _____ bank had mixed feelings about the results of the conference .",463,central bank
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","Periodically , he would assure the loyal Anna that he had overcome a decade 's passion : `` But now it is all over ! This was the last time ! '' By the _____ letter , he was back at the tables .",943,next letter,"Canada squeezed past Finland 3-2 here Tuesday in the final of the World Cup of Hockey , sending a hockey-mad nation into raptures and extending its reign as _____ champion on international ice .",274,undisputed champion,Fighting between Protestant loyalist factions has left four people dead in the province since late December _____ year .,240,last year,"Fifty-eight percent believe the _____ market has improved business opportunities within the EU , with 13 percent disagreeing .",191,single market,"Under a _____ agreement which will run out this July , more US law enforcement agencies gained access to the PNR data of people traveling to the United States from Europe .",201,hard-fought agreement,"If you 're actually going to show what you print to somebody else , then please pry $ 200 out of your wallet and go buy an _____ printer .",133,ink-jet printer,Ford Motor Co. received _____ criticism after the Firestone recall was announced in August because it acknowledged ordering its own recall of the same tires in 16 other countries after receiving reports of problems .,844,harsh criticism,Big banks denied Miller 's a loan to expand because it was not part of some _____ chain .,289,big chain,"Brown , who is visiting China and India to build stronger economic ties with the two emerging superpowers , also urged reform of the World Bank to better tackle climate change and of the International Monetary Fund to provide an _____ warning of financial turbulence .",485,early warning,"On Wednesday , a pocket of dry air aloft encouraged evaporation of _____ water .",675,melt water
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","Milan rallied in the last two minutes of the _____ half , Clarence Seedorf slammed in a pass from Marek Jankulovski in the 88th minute and then Christian Brocchi poked in an elegant goal to take Milan equal .",395,second half,Earlier _____ radio said a soldier had disappeared Sunday after hitch-hiking near Tel Aviv .,565,israeli radio,He did put on a _____ display of speed and power in Saturday 's scrimmage at North Campus Stadium .,515,good display,The _____ presence of Gram does n't help matters .,111,constant presence,Choosing a new car with good fuel economy and a decent price does n't mean you have to drive a boring econobox that feels like a _____ can .,272,sardine can,"Legally , publishing details of Mitnaul 's condition without his permission was an invasion of privacy because it `` included information in a way that would be highly offensive to the ordinary person , '' said Richard Hammar , general counsel for the Missouri-based Assemblies of God and publisher of Church Law &amp; Tax Report , a national _____ newsletter .",794,bimonthly newsletter,The joint envoy of African Union -(- AU -)- and the United Nations -(- UN -)- for peace in Darfur Djibril Basole told the press that mediators are meeting with representatives of the Sudanese government and leaders of the Justice and Equality Movement -(- JEM -)- until the _____ meeting between both parties that would be held this evening .,264,joint meeting,A particularly bitter debate _____ week preceded the devastating Sadr City attacks .,140,last week,"TCU 's visions of a momentous upset never materialized in the face of the _____ pursuit of Nebraska 's `` Blackshirt '' defense , which limited the Frogs to 186 total yards .",383,endless pursuit,"Communications begin touting their planned marriage to analysts , saying the _____ company will see earnings per share and sales grow at least 10 percent a year .",932,new company
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","The specter of an all-New York November 2008 was raised when Bloomberg , a titular Republican since his first 2001 mayoral run , announced _____ week that he was quitting the Republican Party to become an independent .",375,last week,The team was greeted at Kabul International Airport by a mob of enthusiastic fans who presented them with garlands and escorted the players on a _____ parade through the city .,302,small parade,"The 1996 law gave the EPA more authority over common agricultural chemicals used on crops , and for the first time required the EPA to consider the risks of _____ damage to children from exposure to pesticides , and if necessary , ban their use .",743,neurological damage,"By the second half of last season he was the _____ quarterback and this year threw for 3,610 yards , third best total in team history .",967,starting quarterback,Fujimori is the first _____ president in Latin America to be brought to trial for human rights violations .,14,democratic president,"An _____ expert on computer education said that computer is likely to increase the education gap between male and female students , Israel Radio reported today .",803,israeli expert,The approval for the _____ flag came by majority after 110 out of 165 parliament members approved the flag change .,95,new flag,"After his assignment in Asia , Grimes was an assistant to the _____ editor in New York but left in 1966 to become special projects editor and a foreign correspondent for the old Philadelphia Bulletin .",786,foreign editor,"_____ earnestness will be a tough sell in a country which has been at war with itself since the 1960s , and which sees its problems as terribly complex , its conflicts all but insolvable .",45,such earnestness,Abuse of _____ time and overtime had been racing through the department ; it could no longer be managed effectively by a unionized uniformed leader who related more closely to labor .,573,sick time
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","Kerry 's _____ grandmother was also Jewish , and changed her religion to Catholicism before marrying Kerry 's grandfather .",534,paternal grandmother,"At the moment , China 's trajectory is anathema to what Adam Smith taught us about the nature of _____ development .",353,economic development,"The comet will remain visible at least through the end of April , but after the 14th of the month , the reappearance of the crescent moon in the _____ sky will make it more difficult to see .",190,western sky,"The strong Fed action seemed to convince investors , at least for now , that the central bank will do whatever it can to keep the United States out of a _____ recession .",879,steep recession,The off-spinner dismissed overnight batsman Salman Butt and prolific scorer Mohammad Yousuf as Pakistan struggled to reach 154-5 in their first innings at lunch on the _____ day in reply to India 's mammoth 616-5 declared .,836,third day,"He said detectives were inspecting the _____ tire to see whether it had been tampered with , a reference to unconfirmed rumors that Cosby 's assailant may have planned the attack .",827,flat tire,"As the California counterculture got involved in high-tech wizardry , the `` humanized '' Mac was their obvious choice , and soon the computers became synonymous with grassroots activism , _____ art , astrology programs , community building and self-publishing .",354,psychedelic art,"On Monday , Sir Kenneth Scott , number two in Bosnia 's OSCE mission admitted the agency had `` no _____ figure '' for Saturday 's turnout .",952,precise figure,Violence has escalated in the half-island territory since Indonesia _ in a surprise policy reversal _ announced in January that it would put East Timor on the road to independence if voters reject _____ autonomy .,813,wide-ranging autonomy,"At a public hearing of the House Select Committee on Intelligence , the CIA director , John M. Deutch , said Wednesday that the United States had weakened Saddam militarily by attacking Iraq 's air defenses and by expanding its `` _____ zone '' over southern Iraq .",861,no-flight zone
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","In 1991 he took over hosting Meet the Press , a 60-year-old show that stands as TV 's _____ program .",522,longest-running program,Geohagan said Laimendez was a Hispanic US soldier with a _____ problem .,815,mental problem,"NTL , the British cable company , reported a $ 12.8 billion loss on Wednesday for the _____ quarter and said that there was no guarantee that it would be able to renegotiate its debts before running out of cash .",807,fourth quarter,"They were taken by buses to Camp Virginia , a US military base in the desert , where they will undergo training before crossing the _____ border into Iraq , Lieutenant Colonel Shigeru Yamasaki , head of the Task Planning and Liaison Unit , said .",102,northern border,"Britain last bid for the Olympics in 1993 , when the northern English city of Manchester made a _____ run against Sydney for the 2000 Games .",265,feeble run,The 6.435 million-dollar event traditionally features the _____ field outside the Grand Slams .,457,top field,"The Stock Exchange of Thailand -(- SET -)- composite index lost 1.97 points to 353.80 , while the _____ chip SET 50 index closed down 0.16 points to 22.71 .",877,blue chip,"But the _____ squad will be without veteran scrum half Fabien Galthie , who is suffering from a sprained knee , while hooker Raphael Ibanez , still recovering from injury , has been relegated to the bench .",659,french squad,"The Astros would host Division Series games Oct. 9 , 10 and 14 -(- if necessary -)- or Oct. 12 and 13 -(- if necessary -)- , depending on their _____ record .",599,regular-season record,Dole told reporters the _____ thing last week on the campaign trail .,56,same thing
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research",Mexico City : Mexico 's central bank releases the results of its _____ auction of government securities .,945,weekly auction,"Bosnian Prime Minister Haris Silajdzic bluntly disagreed with the interpretation of a _____ proposal for Bosnia offered by visiting US Assistant Secretary of State Richard Holbrooke , arguing that the plan was more than simply a basis for negotiations .",755,five-nation proposal,"Cox , going with a _____ switch , brought in Brad Clontz to pitch and Ryan Klesko to play first base for Fred McGriff .",641,double switch,"On Friday , the _____ day of the 19th annual Border Governors Conference in the Gulf of Mexico port of Tampico , officials announced they would form a commission of scholars from the 10 U.S. and Mexican states along the border to study drug smuggling from a public health perspective .",733,last day,"Bobsled : Who would have thought the bobbers would have gotten their three medals this way ? A gold instead of a bronze for the women , and Jill Bakken instead of Jean Racine ? And both men 's medals coming in the four-man , with Brian Shimer finally making the podium on his _____ try ? If nothing else , they 'll never have to hear about 1956 again .",726,fifth try,"Pakistani President Pervez Musharraf said his country must hold `` free , fair and transparent '' elections next month as part of a _____ plan to stabilize Pakistan .",74,three-part plan,"This is a far cry from countries like India and China , where selective abortions or female infanticide strongly tip the _____ balance .",329,demographic balance,"Overall , GM reported Wednesday that it lost $ 3.1 billion in the _____ quarter , including a raft of one-time charges related to the restructuring in North America , where it continued to lose money last quarter .",299,second quarter,The Lebanese government lists Fatah al-Islam as a _____ network aimed at destabilizing Lebanon .,24,terrorist network,"Health care for children is a _____ issue in Texas , with 39.1 percent of low-income children uninsured .",88,particular issue
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","Back in the U.S. Open semifinals for a second _____ year , Lindsay Davenport seems poised and primed for her run at a first Grand Slam championship .",991,straight year,"New York 's main contract , light _____ crude for delivery in May , slid 21 cents to 63.70 dollars per barrel in pit trading .",874,sweet crude,"The SSE-30 index , based on 30 blue chips that are selected from more than 200 A shares for domestic investors on the Shanghai Stock Exchange , closed at 3,748.91 , up 35.30 points from the _____ session .",106,previous session,The KSE is the second largest stock exchange in the _____ world in terms of capitalization after Saudi Arabia 's NCFEI index .,298,arab world,"He was fired Monday after increased pressure because of Beitar 's _____ exit from the UEFA Cup , 2-1 on aggregate to Romania 's Dinamo Bucharest .",19,early exit,"In a video provided by the military , Schilling used his hands to scoop down _____ chicken , fried fish , an omelet , rice , a sandwich and chunks of mango Friday morning at an army base in Jolo town , on Jolo island .",91,fried chicken,"All of the 11 except Mohammad 's nephew were to be brought before an _____ court later Monday , he said .",378,anti-terrorism court,He hit .275 with six homers and 26 RBIs in 56 games as Texas ' backup catcher _____ year .,602,last year,The North staged a _____ test in May 2009 .,589,second test,"The _____ syndicate , which challenged Team New Zealand for the America 's Cup two years ago , edged Victory by 10 seconds in the morning and beat the British by 16 seconds in the afternoon .",948,italian syndicate
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research",It 's a _____ transition .,984,tough transition,"Last year , she made her feature directing debut with `` Bruno , '' a charming comedy-drama about a _____ boy who pursues his own desires despite the derision of those around him .",668,young boy,"By the end of last year there were 878 privately-run enterprises , each with one to five million yuan of _____ capital , a year-on-year rise of 162.8 percent .",701,registered capital,"Despite mounting _____ instability in the capital , Phnom Penh , 230 kilometers -(- 145 miles -)- to the southwest , more than 27,000 came in the first six months of this year .",752,political instability,"Today is Monday , June 5 , or the _____ day of the fifth month of the Year of the Dragon according to the lunar calendar .",913,fourth day,"On Thursday , parliament had delayed the _____ vote to Friday because of political wrangling .",502,final vote,"Share prices skyrocketed on the Taiwan Stock Exchange on Monday , with the weighted index , the market 's _____ barometer , surging 198.28 points to finish at 7,690.54 .",306,key barometer,"Philippine bowling team needs _____ blood to keep up with the competition , local media reported on Sunday .",42,fresh blood,Yang offered to step down in November _____ year after he rejected Microsoft 's bid to buy Yahoo and failed to forge a partnership with Google .,266,last year,"And give credit to Western political leaders and mainstream journalists who , for the most part , have been scrupulous to draw the distinction between terrorists who abusively invoke Islam and the _____ faith .",219,islamic faith
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","He backed off that threat after drawing angry protests across the Muslim world , a call from the secretary of defense and impassioned pleas to call it off from religious and political leaders and his _____ daughter .",676,own daughter,These are not the extremists who have been staging protests and threatening to topple the _____ government if land is ceded .,21,israeli government,"Under a federal law enacted last year , companies and executives filing _____ information aimed at deceiving regulatory agenices are subject to fines and imprisonment .",408,false information,"Hamas initially said the dead were members of the Islamic _____ group , but later said they might belong to another armed faction .",810,militant group,Critics say that Iran has since reneged on commitments to win _____ trust _ such as a promise to suspend enrichment _ as IAEA inspectors have discovered new evidence of past experiments that could be used to develop weapons .,414,international trust,"The _____ thing that seemed to help , Isaacson discovered , was riding horses .",220,only thing,"The Texas circle includes three Cabinet officials -- Spellings , the education secretary ; Attorney General Alberto R. Gonzalez ; and Alphonso R. Jackson , the secretary of housing and _____ development -- as well as some of the best-known names in Washington : Karl Rove , the chief political strategist , Bartlett and Hughes .",153,urban development,Parliament is expected to make a final break between the _____ nation 's nobility and the affairs of state .,404,scandinavian nation,TCI _____ week said it plans to raise cable rates for 11 million customers by about 6.8 percent June 1 to help recoup programming and other costs .,481,last week,"But instead of starting out as a nice , innocuous bit of romantic interest , the 11-time _____ artist opted for a screen debut that the toughest gangsta raptress might have thought twice about doing .",656,grammy-winning artist
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","Now the New New Federalism is being espoused by Republicans like the junior Bushes , digging their teeth deep into _____ policy .",287,domestic policy,"Not only was the lead vampire , Barnabas Collins , treated with guarded sympathy -(- given the _____ level of behavior on those shows what 's a little thing like vampirism ? -)- , but as portrayed by Jonathan Frid he became something of a tragic romantic figure as well .",382,general level,"In neighbouring Narathiwat province , a 36-year-old Muslim man who worked as a janitor in a _____ school was shot by two suspected militants as he drove to work .",497,local school,He praised Gore for his work on making the _____ government smaller and more effective .,185,federal government,"Organizers of the race said Thursday that more than 150,000 fans were expected at Monza Sept. 14 through 16 , eager to cheer on the _____ driver , his Brazilian teammate Rubens Barrichello and the red Italian cars .",217,german driver,"DCI Group earned $ 3 million -(- euro1 .94 million -)- _____ year lobbying for ExxonMobil , General Motors and other clients , the report said .",496,last year,But here the nominally Socialist-led national government has begun a _____ effort to make this country bilingual .,700,sweeping effort,"Gates told reporters here that plans still call for an assessment of the US `` surge '' strategy in September , but he was looking beyond that to the type of military presence the United States will have in Iraq over the _____ term .",692,long term,"Of the injured , a 6-year-old girl remained in critical condition and a 13-year-old girl was in _____ condition at Penn State Children 's Hospital , spokeswoman Buehler Stranges said .",619,serious condition,These profits are used to either supplement inadequate defense personnel spending or to provide for _____ investment .,585,military investment
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","The report showed inflation measures up in the _____ quarter , with the personal consumption expenditure price index rising 3.2 percent from the fourth quarter 's 1.0 percent and the core PCE index up 2.0 percent against 1.2 percent in the previous three months .",652,first quarter,Malaysian police sent to Manila to investigate the case later said the 13-year-old girl was actually a homeless _____ citizen who had been associating with illegal Filipino migrants .,416,malaysian citizen,"They were saying that the Kikuyus support Kibaki , '' says shopowner Danson Kariuki , recounting the night that Kibaki was declared winner of the December 27 polls by the _____ commission .",788,electoral commission,"They expanded its jurisdiction -- which encompassed police-involved shootings , off-duty officer fights and coercion through threat of violence -- to include complaints formerly handled by the department 's internal affairs investigators , including use of excessive force and _____ abuse by an officer that involves racial or other-bias elements .",545,verbal abuse,"His entrepreneurial beginnings were modest ; the young Murdoch began with a single newspaper , the Adelaide News , located in a _____ city in south Australia .",357,small city,They say Botchvaroff told officers his own car had been impounded and that he had no _____ way to get to his arraignment .,840,other way,"In retrospect , Gaye 's _____ quest for and struggle with sexual and spiritual identity become quite understandable .",288,lifelong quest,"European countries have stepped up pressure on Iran to end its _____ crackdown on street protests , feeling less constrained to speak out than President Barack Obama -- who has made engagement with the Islamic Republic a keystone of U.S. foreign policy .",744,bloody crackdown,"In the early years of Poland 's communist regime , war orphan Walentynowicz was held up in newspapers as a _____ example of a productive worker .",72,sterling example,"The 30-year bond slumped as other managers and traders sold securities before _____ week , when the Treasury plans to sell a record $ 44.5 billion in debt .",314,next week
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","Luxury goods from Gucci handbags to Montblanc pens saw sales grow about 18 percent _____ year , to $ 30 billion , according to Tactical Retail Monitor , a newsletter that tracks retail spending and consumer trends for retailers , manufacturers and shopping centers nationwide .",472,last year,He pushed his _____ theme for the final weeks during a campaing stop in Pennsylvania on Thursday .,983,likely theme,Polls closed in Zimbabwe 's run-off election Friday with President Robert Mugabe certain of victory as the _____ candidate in a contest that the opposition urged world leaders to reject . Counting began immediately after polling stations closed their doors on the stroke of 7:00 pm -(- 1700 GMT -)- at the end of a 12-hour process denounced as a sham by the United States and the European Union .,213,sole candidate,Israel fears militants hostile to the Jewish state could use the airport _ located less than a mile from the _____ border _ to smuggle in weapons or flee .,443,egyptian border,"Fifteen young East Timorese go on trial this week on charges of killing a soldier at a Christmas Eve ceremony for the territory 's Nobel _____ bishop , an official said Tuesday .",638,prize-winning bishop,"The prosperous and peaceful outer district on the eastern shore of Lake Zurich has several art collections including the E.G. Buehrle museum , containing fine 19th and 20th century _____ art .",614,european art,The _____ move to stem the attacks included a rocket attack launched from an Apache helicopter Sunday night on a house in the Gaza City 's Nasr neighborhood .,295,israeli move,"Steve Fossett , 63-year-old father of four , did not return as scheduled after he left on a sing engine Bellanca in the morning from the _____ end of the Smith Valley in the western Nevada , the Federal Aviation Administration -(- FAA -)- said .",551,south end,"CBI sources said that the report is currently with CBI Director Joginder Singh who , in turn , is expected to hand it over to the _____ minister today .",986,prime minister,Murkowski argues that _____ power should count toward that mandate -- something Bingaman opposes .,76,nuclear power
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research",He took out a _____ licence three years later .,995,full licence,Rashid joined Microsoft in 1991 from Carnegie Mellon University and has been largely responsible for building the research group up to its _____ size .,251,current size,Pyongyang responded by breaking off contact with Seoul and has n't responded to an _____ offer in June to restart talks .,731,american offer,Tell them you want to be on their _____ list .,334,do-not-call list,"That season , Thorpe sprained a knee and wrenched an ankle , but against Harvard , with his _____ leg wrapped in tape with a plaster cast from his toes to above his knee , he drop-kicked four field goals , including the winner in the final minutes , for an 18-15 victory .",890,bad leg,"Yet these more high-profile cases have been put aside for a relatively _____ case : the 1982 killing of 143 residents of the Shiite village of Dujail , allegedly as revenge for an attempt on Saddam 's life .",331,obscure case,July 22-24 _ _____ fighting around Tetovo .,798,fierce fighting,"The report said it was also vital to engineer buildings to minimize energy demands in the _____ place , including using masonry to store heat or ensuring a good use of natural light in homes and offices .",495,first place,"As Strawberry moved toward _____ base , he stepped mechanically , awkwardly , limping heavily .",347,first base,"No matter what you 're shooting , the key to a _____ video is good storytelling .",256,good video
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research",Villaraigosa said such discussions are better left between Fox and members of the _____ government .,173,federal government,"Singapore 's manufacturing output rose by 5.1 percent in December _____ year over a year ago , according to the figures released by the Economic Development Board -(- EDB -)- on Thursday .",411,last year,"The case of a 20-year-old woman who was sentenced to be lashed after pressing charges against seven men who raped her and a _____ companion has provoked a rare and angry public debate in Saudi Arabia , leading to renewed calls for reform of the Saudi judicial system .",223,male companion,"LAGOS -- An _____ team left Ghana for Liberia on Wednesday to monitor ceasefire in the warring west African country , according to a report reaching here from Ghana 's capital Accra .",464,international team,Secretary-General Kofi Annan agrees to one-day delay in arrival of U.N. team to probe Israel 's _____ assault on the Jenin refugee camp .,109,military assault,"Maccarone , a protege of former Economy Minister Domingo Cavallo , had clashed with the _____ government of President Eduardo Duhalde since the peso 's devaluation on Jan. 6 , local reports said .",504,new government,"Iraq 's Christians , who form a _____ minority , have been the target of sectarian cleansing , killings and kidnappings at the hands of both Sunni and Shiite Islamists , as well as criminal gangs .",112,tiny minority,"Watching the students at St. Peter 's , as they clutched Kleenexes and held onto each other for dear life , I could n't help wondering if they felt the _____ way .",725,same way,"The Democrats had proposed spending about $ 75 million more than the governor 's _____ proposal for child care , but now their target is about $ 200 million below his .",583,original proposal,"In Dallas , Darrin Shannon scored two goals and Nikolai Khabibulin bounced back from a bad outing against Dallas last Saturday with his _____ shutout of the season as the Phoenix Coyotes snapped the Stars ' four-game home winning streak , 5-0 .",417,third shutout
Sentence Fill-In-The-Blank Task,Read a sentence with a missing word and try to fill in the blank,"language, English, research","Tevez , just 20 , struck early in the first half of a final Argentina dominated and in which they kept their _____ record of not having conceded a goal in the tournament .",648,impressive record,"Rarely , if ever , has humanity made an attempt like this one : to exercise deliberate , _____ foresight on a risk whose full impact is unclear and will not be felt for decades .",387,collective foresight,"Their Toyota Land Cruiser and a Land Rover Discovery , which had diplomatic plates , were discovered on March 5 riddled with bullet holes and _____ shrapnel .",866,grenade shrapnel,"It 's a familiar pattern : Bush sticks by his most trusted aides no matter how evident it is -- even to the Republican congressional chorus -- that they are guilty of incompetence , _____ judgment , malfeasance or all three .",871,bad judgment,"In the _____ backfield , second-year safety Sanders looks primed to break through if the team keeps Wilson at corner .",380,defensive backfield,"The extension affected a _____ range of soldiers : engineers from Utah , helicopter crews from Illinois , doctors from Massachusetts , transportation specialists from South Dakota .",806,wide range,Security forces have been placed on high alert across the mainly _____ country as a precaution against an explosion of Islamist anger at the first executions to be carried out under Indonesia 's anti-terror law .,466,muslim country,"This was the _____ exception in her 45-year reign ; the other was on Feb. 24 , 1991 at the end of the Gulf War .",209,second exception,"The Sri Lankan government and Tamil rebels have signed a permanent cease-fire as a crucial step toward end their 18-year civil war , Norway 's _____ minister announced Friday .",997,foreign minister,"Taiwan 's strong _____ competitiveness comes from the health of its 23 million people , said Shri D. R. Kaarthikeyan , India 's former inspector-general , who is visiting Taiwan from Nov. 12-15 .",25,national competitiveness
