Title,Description,Keywords,situation-0-id,situation-0,situation-0-prompt
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",95,"Iraqi pro-government paramilitaries take position during a protest against the newly appointed Prime Minister Mohammed Allawi in Tahrir Square, Baghdad, Iraq, Monday, Feb. 3, 2020. (AP Photo/Khalid Mohammed) Iraqi pro-government paramilitaries chant slogans during a protest against the newly appointed Prime Minister Mohammed Allawi in Tahrir Square, Baghdad, Iraq, Monday, Feb. 3, 2020. (AP Photo/Khalid Mohammed) Iraqi protesters shout slogans during a demonstration against the newly appointed Prime Minister Mohammed Allawi in Tahrir Square in Baghdad's Green Zone on February 03 , 2019. ","Anti-government protesters chant slogans while holding the national flags during a demonstration against the newly appointed Prime Minister Mohammed Allawi in Tahrir Square, Baghdad, Iraq, Monday, Feb. 3, 2020. (AP Photo/Khalid Mohammed)"
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",96,"The detailed motion of the stars in this constellation over hundreds and thousands of years is shown in ""This Exploding Star Could Destroy Life On Earth."" And there are a lot more interesting things to see in these animations. To make use of these animations you need free Redshift 3 software, and you need to read a tutorial like one I did on ""Sky-Map: Star Tracking, Part 2 - Scripting and Photography."" ",Dramatic events are afoot in the constellation of Centaurus: A stellar fight to the death.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",97,"Some Trump supporters seemed to justify the president’s error, claiming it was an honest mistake and not a “deliberate slight.” Others were even more generous, suggesting that maybe President Trump did mean to congratulate the state of Kansas. President Donald J. Trump takes part in a video teleconference call with troops from Mar-a-Lago on Feb. 2, 2019 in Palm Beach, Florida. | Win McNamee/Getty Images Here is a sampling of the reaction from pro-Trump media personalities: Presidential, gracious apology & honestly believed KC won SB52 @realDonaldTrump taking heat for honest mistake . ","Well, it didn’t take long for pro-Trump media to rally to the president’s defense after he mistakenly congratulated the state of Kansas for the Kansas City Chiefs’ victory in Super Bowl LIV."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",98,"Here’s where to get free food on Valentine’s Day: Burger King: Take your loved one to any participating location for a complimentary Whopper with the purchase of a Whopper and fries. This is available while supplies last. Chili’s Grill & Bar: This Valentine’s Day, take your sweetheart out for a night of dancing with the latest tracks from today's hottest artists and DJ routines at Chili's Too restaurant in Hyderabad, followed by scrumptious deals at The North End Pub restaurant in Panjagutta. For more details, call 9580330755. ","Whether you’re looking to mend a broken heart or a cheap date, multiple restaurants are giving out free food for Valentine’s Day."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",99,"I am eagerly awaiting for these announcements as well. FLASH study will provide additional evidence that SGX301 can achieve the same efficacy with higher patient comfort compared to steroids when used for topically treating CTCL, and DOM-INNATE study may be a catalyst to grab the attention of FDA in order to promote SGX942 application approval for treating OMS patients undergoing CHT in the US market. Both are top revenue generators for Soligenix. In addition, PH 3 results from late phase trials of SGX943 (SGX301) and SGX098 (SGX301) are expected after this pair of early stage clinical events. ","Soligenix is a small biotech company that will announce results from two separate PH 3 clinical trials: FLASH study SGX301 in patients with cutaneous T cell lymphoma (CTCL) will be announced in 2 months, and top-line results of DOM-INNATE study of SGX942 for the treatment of oral mucositis in patients with concomitant chemoradiotherapy for Head and Neck cancer are expected 4 months after that."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",100,"The weather tech company will use Uber's real-time ride data to more accurately estimate ETAs, even when a rider is traveling in bad weather. This new technology comes as the transportation network company faces increasing criticism for its policies surrounding passengers' access to Uber rides during inclement weather. In a particularly high-profile instance in 2014, an NYC woman named Sarah fainted while walking outside of her apartment building and waiting for an Uber car that was stuck in traffic. Her driver allegedly canceled the ride after he couldn't reach her, and she later died from hypothermia. ",Uber is partnering with weather technology company ClimaCell to enable more accurate estimated time of arrival (ETA) predictions for drivers and riders.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",101,"The girl, also 17, was taken to the hospital and is expected to survive her injuries. She had dated Terrell Stokes for two years before he shot her in the stomach inside their home on Hedgeman Road around 8:30 p.m., according to a Shaker Heights police report. He then fled in his father's vehicle with their 7-month-old son as police flooded the area and began a search. A short time later Stokes dropped off his son at an apartment on Bellflower Road, police said. ","SHAKER HEIGHTS, Ohio -- A 17-year-old boy faces multiple criminal charges after he shot his girlfriend in the stomach Friday in Shaker Heights, according to police and court records."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",102,"""It was a pair of Reebok basketball shoes with a cool ankle strap,"" she says. ""They looked comfortable, were affordable and I actually needed them for basketball."" She bought the white-and-orange high-tops at the now-defunct McKay's Department Store on Yonge St. in downtown Toronto in the early '90s, but Kayrooz never played hoops professionally. Instead, she made her mark as a successful shoe designer for athletic brands such as Puma and Nike. ",Artist Gillian Kayrooz vividly remembers the first sneakers that stole her heart as a 17-year-old.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",103,"Toshikoshi soba soup is traditionally eaten on the eve of New Year’s Eve to signify a good start for the coming year. Served alongside it is pickled mitsuba, an aromatic herb that supposedly wards off bad luck, and beansprouts—symbolising youth. Although Japan is a foodie nation renowned for its fussy aesthetics when it comes to food presentation, this simple soup has only three main ingredients: noodles (from soba or buckwheat), water and flavour-packed toppings such as benishoga or daikon radish pickle. ","A simple soup that’s as rich in symbolism as it is in flavour and comfort, with soy-soaked cabbage and a salty-sour pickle for good luck This soup is based on the Japanese toshikoshi soba soup, or ‘year-crossing noodle’, a piping-hot noodle soup packed with symbolism."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",104,"Eating red or processed meat twice a week raises the risk of heart disease and also of an early death of any cause, a study has suggested. The report by Harvard University scientists was published in the Journal of the American Medical Association (JAMA). They said that even small amounts could be harmful to health. The US researchers pooled data from two large studies on diet and health involving 121,342 men and women. Red meat included beef, lamb, pork and veal while processed meat included bacon, salami, sausages and hot dogs. ","Eating red or processed meat twice a week raises the risk of heart disease and also of an early death of any cause, a study has suggested."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",105,"“CBS This Morning” Anchor Norah O’Donnell sat down with the heart association’s president, Nancy Brown, to discuss why pregnancy is a time when women need to be especially aware of their heart health. O’Donnell spoke with Dr. Judy Rhee, director of maternal-fetal medicine at Cedars-Sinai Medical Center in Los Angeles, about how doctors monitor pregnant women for heart disease and what symptoms they should look out for. ",“CBS This Morning’s” Morning Rounds is honoring the American Heart Association’s “Go Red for Women” day by highlighting how heart disease is a major risk for pregnant women.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",106,"1. Kim's Garden, 300 W. Seneca Turnpike, Syracuse Violations: Critical - Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment to prevent contamination. Observed employee preparing fried rice with gloves on and not changing gloves between tasks of frying eggs and touching sauces. Employee instructed to change gloves and wash hands after task completed; observed 3 large containers of chicken broth cooling in kitchen without proper air flow; using small bowl on top of counter with small fan next to it is inadequate cooling for product in this amount (product was still 60-62 degrees F). ",Here are the restaurant inspections by the Onondaga County Health Department from January 12 to 18.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",107,"When I asked Maria Teresa Pace, a Rome-based cookbook author and former chef at Rome’s celebrated restaurant Osteria del Circo, about the importance of lentils in Italian cooking, she answered that they were “the backbone of many dishes.” For instance, said Pace: “You make a soffritto with olive oil and onions; then you add celery and carrots; finally you add lentils to give the dish body.” In Rome one also finds black lentils (lenticchie nere) used in a number of dishes including soups and salads. ","In Rome, lentils are often tossed with butter or olive oil, parsley and black pepper, mixed into a soffritto, or made into in a delicious, steamy braise"
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",108,"‘I noticed it was a bit redder than usual,’ Kristina told Metro.co.uk. ‘ I thought I might have just been in the sun too long and put some cream on it, but then I went to my doctor when we got back home to Sweden and they sent me for a biopsy straight away. The birthmark had grown from 1cm to 6cm (Picture: MDW) ‘After that, I got another biopsy as the doctors couldn’t decide what kind of cancer it was – melanoma or non-melanoma – so they did another one. ",Mum Kristina had to have two skin grafts to cover the cancerous birthmark (Picture: MDW) Technical saleswoman Kristina Findalen was holidaying in Italy with her children and dad when she noticed some changes to her birthmark.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",109,"There are loads of reasons to visit New York City and riding the train is one of them. Whether you’re a commuter or a tourist, there are tons of amazing museums and other cultural institutions that you can easily get to by taking the train. Here are just a few examples: Brooklyn Museum The Brooklyn Museum is one of the best art museums in New York City, offering world-class exhibits on everything from Native American culture to modern art. It’s also home to some fantastic collections including works by Frida Kahlo, Georgia O’Keeffe, Ansel Adams and more. ",Share your experience of a cultural institution that’s just a short walk from the trains.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",110,"The opposite of a bull market is a bear market, which refers to a prolonged period of falling prices. Bulls vs Bears In the stock market, there are two opposing forces that are at play. Bulls and bears refer to these opposing forces. The bulls in the stock market refers to investors who believe that the shares will rise in value while bears on the other hand believe that prices will fall. If you follow this analogy, then you can probably guess who wins in the end – and indeed they do! The bulls win out against their counterparts – bears. ",A bull market or a bull run refers to a stock market that is characterised by a sustained rise in share prices with most counters trending upwards.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",111,"But after two days of mind-numbing tennis, he found enough energy to summon a miracle. Djokovic overcame a sluggish start to his Australian Open final against Dominic Thiem on Sunday and survived three match points in the fifth set to win 5-7, 6-4, 7-6 (5), 3-6, 13-11. It was Djokovic's third title at Melbourne Park and 16th Grand Slam trophy overall. He also ended his 14th major final without defeat and avoided becoming the first man since 1923 to lose in four straight finals at the same major tournament. ","Serbia's Novak Djokovic gestures during his men's singles final against Austria's Dominic Thiem at the Australian Open tennis championship in Melbourne, Australia, Sunday, Feb. 2, 2020. (AP Photo/Andy Brownbill) MELBOURNE – Novak Djokovic was looking weary and worn down."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",112,"Students at Deerfield Beach High School were greeted by the music star as he arrived to give a motivational speech. The rapper who grew up in Atlanta, Georgia, shared his inspirational words with students at the school on Wednesday (December 4). “We have an epidemic of kids not valuing education. This is my gift to you,” Luda told the crowd. “I’m just here to inspire you guys and let you know that there are no limits for us as human beings and how far we can go if we really apply ourselves and be focused on what we want out of life. ",Students from at a South Florida high school got an extra special surprise the week courtesy of rapper Ludacris.
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",113,"The IT giant’s net profit slumped to £114.3m in the year to March 31, from £175.6m a year earlier, while sales dipped 2% to £2.3bn. Shares were sold off after the figures came out and at one point fell as much as 10% - with investors taking a cautious view of its future prospects amid competition from giants such as IBM and HPE, which have been snapping up smaller firms. Micro Focus lost chairman Kevin Loosemore today but said it was on track for long-term growth in spite of an uncertain market environment . ","Micro Focus lost its chairman today as it posted a huge drop in profit in a “challenging” latest financial year, triggering traders to offload the struggling firm’s stock."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",114,"The report, released by Pew Research Center on Thursday, showed a third of US adults between the ages of 18 and 24 have used online dating apps or websites. That number jumps to 44 percent for people aged 25 to 34. It also showed a quarter of those 35-44 have tried their luck at finding love online. As for gender, 32 percent of men have used an app or website compared with 26 percent of women. ","Online dating apps are no longer taboo, as a new report shows 31 percent of US adults have used the technology with the hopes of finding love."
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",115,"The study of 1,000 women also found that 39% of British women were unhappy with their boobs. However, if you want to change your breast size for the better then there are some things you can do. To view this video please enable JavaScript, and consider upgrading to a web browser that supports HTML5 video Dietitian Aisling Pigott told Metro.co.uk: ‘There is no “magic” way to get bigger breasts other than being born with them! The most effective ways to make them look bigger is by having a smaller waist – so watch your portion sizes and don’t forget exercise! ",British woman are the most unhappy with the size of their boobs (Picture: Ella Byworth for Metro.co.uk)
OOF Hits!!,"This is the OOF hits, you need to pass the qual in order to do the hits.","ai, critique, editing, errors",116,"Two friends who graduated from the University of Florida in 2009, with degrees in accounting and business administration, were living in New York City. They were both single at the time and wanted to get married but didn't know how to find a spouse. So they asked themselves, ""How do you find someone to marry?"" ""We realized that no one has an answer,"" said Harry Glaser, a member of Single People Meetup.com. ""We don't know where we would have met our wives if it wasn't for being members of SPP."" ","A question between two friends turned into an organization with around 10,000 members across the nation."
