Title,Description,Keywords,control,id0,text0,annotations0,id1,text1,annotations1,id2,text2,annotations2,id3,text3,annotations3,id4,text4,annotations4,id5,text5,annotations5,id6,text6,annotations6,id7,text7,annotations7,id8,text8,annotations8,id9,text9,annotations9,id10,text10,annotations10,id11,text11,annotations11,id12,text12,annotations12,id13,text13,annotations13,id14,text14,annotations14,id15,text15,annotations15,id16,text16,annotations16,id17,text17,annotations17,id18,text18,annotations18,id19,text19,annotations19
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_1559,valued,,JebBushSent_1179,package,,JebBushSent_4482,llamaron,,JebBushSent_1642,third,,JebBushSent_3226,spreading,,JebBushSent_1390,smichelini@msn.com,,JebBushSent_2303,daily,,JebBushSent_2187,vices,,JebBushSent_4256,diminishment,,JebBushSent_3943,/,,JebBushSent_2170,travails,,JebBushSent_2437,Military,,JebBushSent_1307,loss,,JebBushSent_3319,US,,JebBushSent_5237,heat,,JebBushSent_4223,Norton,,JebBushSent_1389,via,,JebBushSent_3910,Its,,WordControl,piss,Informal,JebBushSent_2362,reduce,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_5794,Enhancements,,JebBushSent_3187,Tuesday,,JebBushSent_304,@,,JebBushSent_5132,MY,,JebBushSent_3611,Panama,,JebBushSent_4272,recreation,,JebBushSent_4303,hired,,JebBushSent_2369,Sir,,JebBushSent_4227,Hastert,,JebBushSent_5052,Tort,,JebBushSent_5743,estimates,,JebBushSent_5035,Murdock,,JebBushSent_2131,disillusion,,JebBushSent_1501,Do,,JebBushSent_414,CPI,,JebBushSent_1106,Corp.,,JebBushSent_98,ALJ,,JebBushSent_1068,weekend,,WordControl,nonetheless,Formal,JebBushSent_3028,owns,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",6,JebBushSent_388,house,,JebBushSent_1153,Since,,JebBushSent_1984,man,,JebBushSent_3059,transportation,,JebBushSent_537,Mullane,,JebBushSent_2413,percapita,,WordControl,fulfilled,Formal,JebBushSent_1309,beloved,,JebBushSent_2840,imposed,,JebBushSent_4166,compliment,,JebBushSent_781,expense,,JebBushSent_6189,falsification,,JebBushSent_3613,underage,,JebBushSent_1412,involve,,JebBushSent_2202,trick,,JebBushSent_4136,meets,,JebBushSent_37,grader,,JebBushSent_3045,term,,JebBushSent_1277,farming,,JebBushSent_172,unintended,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_5745,minimum,,JebBushSent_5383,Brown,,JebBushSent_2334,researched,,WordControl,mega,Informal,JebBushSent_2359,inflate,,JebBushSent_6191,applies,,JebBushSent_5413,news/gossip,,JebBushSent_2698,nor,,JebBushSent_1275,maternal,,JebBushSent_861,old,,JebBushSent_3654,dificil,,JebBushSent_4962,hospitalization,,JebBushSent_3006,Costain,,JebBushSent_2696,assistive,,JebBushSent_5398,anniversary,,JebBushSent_5429,sides,,JebBushSent_669,identifying,,JebBushSent_1305,Many,,JebBushSent_803,likely,,JebBushSent_5021,notice,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",0,WordControl,credentials,Formal,JebBushSent_4638,727-528-0891,,JebBushSent_5782,yes....I,,JebBushSent_1688,Health,,JebBushSent_2097,possess,,JebBushSent_3402,reacted,,JebBushSent_3769,mucho,,JebBushSent_959,freedom,,JebBushSent_2432,veterans=smart,,JebBushSent_4171,JUSTICE,,JebBushSent_342,Legislation,,JebBushSent_1393,&gt;,,JebBushSent_1706,increase,,JebBushSent_1184,principal,,JebBushSent_2901,Degree,,JebBushSent_837,recommended,,JebBushSent_2958,physically,,JebBushSent_2081,Bingo,,JebBushSent_2422,military,,JebBushSent_3939,generate,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",7,JebBushSent_3416,WILL,,JebBushSent_6033,08,,JebBushSent_5793,Transportation,,JebBushSent_3022,de,,JebBushSent_1774,enabled,,JebBushSent_921,across,,JebBushSent_3151,implementation,,WordControl,barf,Informal,JebBushSent_1595,Emilie,,JebBushSent_6101,MEDIGAP,,JebBushSent_4464,determine,,JebBushSent_3909,judges,,JebBushSent_2708,Weird,,JebBushSent_5577,SIGN,,JebBushSent_6053,"19,000",,JebBushSent_5211,monday,,JebBushSent_6034,5:03,,JebBushSent_4799,mandate,,JebBushSent_2629,seat,,JebBushSent_4588,Hospice,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",2,JebBushSent_5042,Hayes,,JebBushSent_1998,stated,,WordControl,shitting,Informal,JebBushSent_5775,Evans,,JebBushSent_5622,approve,,JebBushSent_2611,JEB,,JebBushSent_3015,young,,JebBushSent_483,durable,,JebBushSent_1405,approach,,JebBushSent_3097,WC,,JebBushSent_5261,emphasis,,JebBushSent_1110,letter,,JebBushSent_4365,bold,,JebBushSent_1623,various,,JebBushSent_5364,builders,,JebBushSent_6102,OPEN,,JebBushSent_4236,FTAA/TRADE,,JebBushSent_472,still,,JebBushSent_4825,Augusta,,JebBushSent_1167,Tahiti,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",13,JebBushSent_4813,emerging,,JebBushSent_856,representation,,JebBushSent_2617,Churchill,,JebBushSent_3832,solving,,JebBushSent_4759,specialized,,JebBushSent_2317,created,,JebBushSent_2160,Professionals,,JebBushSent_2683,set,,JebBushSent_5513,sexual,,JebBushSent_876,Local,,JebBushSent_5029,http://g.msn.com/8HMAENUS/2746??PS=,,JebBushSent_5673,flee,,JebBushSent_1605,generation,,WordControl,intrigued,Formal,JebBushSent_1607,mess,,JebBushSent_2490,luck,,JebBushSent_3230,ultimate,,JebBushSent_1149,remedy,,JebBushSent_4930,hug,,JebBushSent_1653,purported,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",7,JebBushSent_1588,learned,,JebBushSent_3144,consistently,,JebBushSent_1835,resort,,JebBushSent_5692,Nov.,,JebBushSent_727,religion,,JebBushSent_6140,vetoed,,JebBushSent_5102,alive,,WordControl,dumped,Informal,JebBushSent_5523,camp,,JebBushSent_1130,unable,,JebBushSent_4909,unencumbered,,JebBushSent_2343,yet,,JebBushSent_5115,citizenship,,JebBushSent_4411,foliage,,JebBushSent_5957,Trabajadores,,JebBushSent_4571,aside---Chairman,,JebBushSent_3064,"250,000",,JebBushSent_5425,Network,,JebBushSent_4671,sleek,,JebBushSent_5369,Regents,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_5802,firefighter,,JebBushSent_5872,football,,JebBushSent_2536,Pasco(,,JebBushSent_5409,criticize,,JebBushSent_1244,defense,,JebBushSent_571,Streets,,JebBushSent_4278,www.newsherald.com,,JebBushSent_3224,averaging,,JebBushSent_5178,sooner,,JebBushSent_5325,airways,,JebBushSent_5891,northern,,WordControl,idk,Informal,JebBushSent_6160,Web,,JebBushSent_4556,Reserved,,JebBushSent_4213,functions,,JebBushSent_4554,Copyright,,JebBushSent_1329,District,,JebBushSent_733,religious,,JebBushSent_1996,deficit,,JebBushSent_629,coral,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",8,JebBushSent_2012,funds,,JebBushSent_764,1,,JebBushSent_5956,Coalicion,,JebBushSent_3915,older,,JebBushSent_4402,block,,JebBushSent_1064,busy,,JebBushSent_2893,Tulane,,JebBushSent_5643,Loretta,,WordControl,intimidation,Formal,JebBushSent_101,used,,JebBushSent_4110,documentary,,JebBushSent_1947,cat,,JebBushSent_2500,Dixon,,JebBushSent_5711,cleaner,,JebBushSent_1862,lack,,JebBushSent_5773,observed,,JebBushSent_3217,calculating,,JebBushSent_1960,Wimberly,,JebBushSent_3303,Teresa,,JebBushSent_2666,reported,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_5811,frankly,,JebBushSent_5554,Barker,,JebBushSent_4178,walls,,JebBushSent_1326,Family,,JebBushSent_4167,FAST,,JebBushSent_2142,single,,JebBushSent_3114,boy,,JebBushSent_1939,MORASS.,,JebBushSent_5541,Barry,,JebBushSent_2486,FREE,,JebBushSent_1099,months,,JebBushSent_2111,mental,,JebBushSent_2375,gala,,JebBushSent_6146,850-922-6398,,JebBushSent_5742,extermely,,JebBushSent_5426,NPND,,JebBushSent_1193,Spaceport,,JebBushSent_4068,Pregnancy,,WordControl,whatup,Informal,JebBushSent_4895,inert,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",19,JebBushSent_5993,Craig,,JebBushSent_2868,offshore,,JebBushSent_4949,ARNP,,JebBushSent_292,contact,,JebBushSent_5148,ORLANDO,,JebBushSent_2361,rates,,JebBushSent_3941,HAVE,,JebBushSent_4688,Paws,,JebBushSent_3183,850)545-5808,,JebBushSent_4592,whistleblower,,JebBushSent_422,news,,JebBushSent_3072,run,,JebBushSent_1782,Trojan,,JebBushSent_4861,Porch,,JebBushSent_5376,proviso,,JebBushSent_4918,NCS,,JebBushSent_3066,atty,,JebBushSent_1886,Questions,,JebBushSent_303,Candidate,,WordControl,zillion,Informal
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",17,JebBushSent_2272,sprawl,,JebBushSent_6037,Level,,JebBushSent_2811,e.g.,,JebBushSent_3460,personnel,,JebBushSent_4762,Hemisphere,,JebBushSent_4386,Saunders,,JebBushSent_5243,apprehensive,,JebBushSent_1455,thinks,,JebBushSent_4087,del,,JebBushSent_814,prepared,,JebBushSent_5467,entire,,JebBushSent_5850,Ellis,,JebBushSent_3954,eligible,,JebBushSent_2800,estaba,,JebBushSent_6064,target,,JebBushSent_1854,while,,JebBushSent_1863,advertising,,WordControl,idk,Informal,JebBushSent_1907,discussing,,JebBushSent_3851,approved,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_5056,late,,JebBushSent_3854,merely,,JebBushSent_4197,Anderson,,WordControl,shitting,Informal,JebBushSent_5570,Warren,,JebBushSent_4584,corruption,,JebBushSent_3558,bank,,JebBushSent_6171,marionettes,,JebBushSent_2189,instability,,JebBushSent_4307,Counsel,,JebBushSent_3949,turns,,JebBushSent_1994,goal,,JebBushSent_3154,permit,,JebBushSent_5810,persuasion,,JebBushSent_526,did,,JebBushSent_4919,Pearson,,JebBushSent_4397,Specific,,JebBushSent_3568,improved,,JebBushSent_5204,"consumers,providers",,JebBushSent_2684,charges,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",14,JebBushSent_1221,fix,,JebBushSent_5158,remorse,,JebBushSent_5498,Calls,,JebBushSent_4724,relations,,JebBushSent_2298,pollution,,JebBushSent_5071,completely,,JebBushSent_3580,awaiting,,JebBushSent_5034,Rupert,,JebBushSent_3476,Republicans,,JebBushSent_142,minimal,,JebBushSent_2100,detained,,JebBushSent_6089,stored,,JebBushSent_5686,accomplished,,JebBushSent_67,law,,WordControl,ass,Informal,JebBushSent_974,Rape,,JebBushSent_3062,suite,,JebBushSent_1343,said,,JebBushSent_5041,Gene,,JebBushSent_1834,libraries,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",8,JebBushSent_2377,shine,,JebBushSent_1433,10-20-Life,,JebBushSent_2736,bigger,,JebBushSent_843,Vergera,,JebBushSent_3326,grandmother...I,,JebBushSent_4339,GAL,,JebBushSent_1887,requests,,JebBushSent_2233,Whitley,,WordControl,reeeeeaaaalllllly,Informal,JebBushSent_3962,humble,,JebBushSent_3102,automated,,JebBushSent_136,FYI,,JebBushSent_5905,population,,JebBushSent_1462,hoped,,JebBushSent_4099,notices,,JebBushSent_2784,clients,,JebBushSent_1525,too,,JebBushSent_4403,authorized,,JebBushSent_4347,bother,,JebBushSent_1010,death,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",17,JebBushSent_1597,concerned,,JebBushSent_5146,PINE,,JebBushSent_4604,TV,,JebBushSent_4681,sponsor,,JebBushSent_4536,Armando,,JebBushSent_4611,completion,,JebBushSent_4137,required,,JebBushSent_1672,realities,,JebBushSent_3042,moved,,JebBushSent_2244,Mabry,,JebBushSent_1997,conference,,JebBushSent_4034,motion,,JebBushSent_5864,opening,,JebBushSent_2368,P.,,JebBushSent_968,whatever,,JebBushSent_3386,malpractice,,JebBushSent_362,up,,WordControl,booze,Informal,JebBushSent_2601,care/education,,JebBushSent_58,am,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",12,JebBushSent_1741,risk,,JebBushSent_4631,300,,JebBushSent_5050,overnight,,JebBushSent_6065,remains,,JebBushSent_675,through,,JebBushSent_2513,FDLE.,,JebBushSent_1264,current,,JebBushSent_1686,addictions,,JebBushSent_4816,Nora,,JebBushSent_1936,hypothetical,,JebBushSent_5100,limited,,JebBushSent_264,deeply,,WordControl,l8r,Informal,JebBushSent_2753,Judge,,JebBushSent_5599,unearthed,,JebBushSent_1903,early,,JebBushSent_4352,versus,,JebBushSent_4089,estado,,JebBushSent_4181,improvements,,JebBushSent_3037,shown,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_4074,programa,,JebBushSent_1257,Treaty,,JebBushSent_5339,Meale,,JebBushSent_992,share,,JebBushSent_6137,Steering,,JebBushSent_4569,WI,,JebBushSent_2,are,,JebBushSent_3146,reduces,,JebBushSent_2717,avoid,,JebBushSent_788,Further,,WordControl,severly,Formal,JebBushSent_5897,route,,JebBushSent_4970,restored,,JebBushSent_5428,Individuals,,JebBushSent_3480,elected,,JebBushSent_6046,ex,,JebBushSent_2498,researchers,,JebBushSent_592,progress,,JebBushSent_4531,Assistance,,JebBushSent_749,intiatives,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",19,JebBushSent_1875,Representatives,,JebBushSent_3101,unfriendly,,JebBushSent_1768,Me,,JebBushSent_1234,staus,,JebBushSent_3685,plants,,JebBushSent_5600,Blackburn,,JebBushSent_1417,fit,,JebBushSent_5649,Enterprise,,JebBushSent_1730,HBIF,,JebBushSent_5946,comunicacion,,JebBushSent_4960,incentives,,JebBushSent_2878,recognized,,JebBushSent_180,consideration,,JebBushSent_3833,commission,,JebBushSent_3429,payment,,JebBushSent_4076,nivel,,JebBushSent_2146,marriage,,JebBushSent_3278,Regional,,JebBushSent_2452,sending,,WordControl,busted,Informal
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_2984,High,,JebBushSent_4559,WLRN,,JebBushSent_3268,Expressway,,JebBushSent_4499,http://www.gulf1.com,,JebBushSent_2087,until,,JebBushSent_506,bidding,,JebBushSent_3034,BOARD,,JebBushSent_3671,llegara,,JebBushSent_3819,entitled,,JebBushSent_3966,1992,,WordControl,geek,Informal,JebBushSent_1018,yours,,JebBushSent_667,Autoimmune,,JebBushSent_5086,1994,,JebBushSent_5323,attys,,JebBushSent_2919,classrooms,,JebBushSent_1199,determining,,JebBushSent_2503,Can,,JebBushSent_5320,akin,,JebBushSent_2515,Smith,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",15,JebBushSent_4837,Lake,,JebBushSent_5783,forgot,,JebBushSent_734,tax,,JebBushSent_1469,upon,,JebBushSent_5974,decidimos,,JebBushSent_4589,Patients,,JebBushSent_2416,Freytes,,JebBushSent_2491,session,,JebBushSent_6001,Atlanta,,JebBushSent_3823,FCATs,,JebBushSent_2468,opens,,JebBushSent_4003,excellence,,JebBushSent_3203,try,,JebBushSent_4412,millions,,JebBushSent_2063,Insurance,,WordControl,suffice,Formal,JebBushSent_487,clinical,,JebBushSent_2407,fastest,,JebBushSent_2150,untrained,,JebBushSent_6197,wil,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",8,JebBushSent_2255,attached,,JebBushSent_1418,skills,,JebBushSent_2069,Myriam,,JebBushSent_2013,comprised,,JebBushSent_78,watch,,JebBushSent_195,November,,JebBushSent_4379,garnered,,JebBushSent_2458,serious,,WordControl,irreconcilable,Formal,JebBushSent_272,any,,JebBushSent_1838,dissolute,,JebBushSent_411,median,,JebBushSent_430,opinion,,JebBushSent_2177,evolved,,JebBushSent_3373,alum,,JebBushSent_183,my,,JebBushSent_1990,feels,,JebBushSent_638,thereby,,JebBushSent_2888,AL.,,JebBushSent_177,again,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",12,JebBushSent_4092,prosecuting,,JebBushSent_3847,Bolles,,JebBushSent_5970,calendario,,JebBushSent_2415,counties,,JebBushSent_1212,literature,,JebBushSent_3987,earn,,JebBushSent_3109,ignored,,JebBushSent_3766,marchando,,JebBushSent_2336,intent,,JebBushSent_2139,career,,JebBushSent_360,issues,,JebBushSent_5196,experimental,,WordControl,jk,Informal,JebBushSent_3681,Ichetucknee,,JebBushSent_3794,El,,JebBushSent_2752,open,,JebBushSent_3069,agreement,,JebBushSent_4093,identifiable,,JebBushSent_41,head,,JebBushSent_2222,big,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_1786,October,,JebBushSent_294,directly,,JebBushSent_3194,alot,,JebBushSent_3647,todo,,JebBushSent_591,boost,,JebBushSent_3526,releasing,,JebBushSent_3113,Finally,,JebBushSent_6130,endeavors,,JebBushSent_1600,obliged,,JebBushSent_1300,regional,,JebBushSent_276,future,,JebBushSent_2438,Retiree/Disabled,,JebBushSent_3825,hand,,JebBushSent_3324,HAWAII,,JebBushSent_5728,space,,JebBushSent_2420,brings,,JebBushSent_296,Candi,,JebBushSent_1325,sponsored,,WordControl,busted,Informal,JebBushSent_3774,favor,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_3095,Chiles,,JebBushSent_1727,10,,JebBushSent_3011,Death,,JebBushSent_1166,1920,,JebBushSent_2053,dissable,,WordControl,sucky,Informal,JebBushSent_4685,animal,,JebBushSent_934,fax:954-786-2437,,JebBushSent_6138,"200,000",,JebBushSent_2704,class,,JebBushSent_6085,outlandish,,JebBushSent_200,following,,JebBushSent_1973,Ribar,,JebBushSent_6167,numbered,,JebBushSent_4523,helpful,,JebBushSent_1571,daughter,,JebBushSent_3387,premium,,JebBushSent_5690,contradict,,JebBushSent_242,calling,,JebBushSent_5616,feedback,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",7,JebBushSent_619,Joe,,JebBushSent_3116,recovery,,JebBushSent_171,should,,JebBushSent_4878,comfortable,,JebBushSent_3400,duly,,JebBushSent_4079,organizacion,,JebBushSent_3204,assure,,WordControl,intrigued,Formal,JebBushSent_6091,expires,,JebBushSent_1093,Belfort,,JebBushSent_496,one,,JebBushSent_1159,population....this,,JebBushSent_6119,Share,,JebBushSent_973,Imprisonment,,JebBushSent_1763,System,,JebBushSent_700,editorial,,JebBushSent_4052,Hall,,JebBushSent_4796,Order,,JebBushSent_2973,Jackson,,JebBushSent_32,Just,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",2,JebBushSent_3928,http://www.sfwmd.gov/newsr/3_newsrel.html#bb_fund,,JebBushSent_616,he,,WordControl,elimination,Formal,JebBushSent_3709,riot,,JebBushSent_5210,imput,,JebBushSent_2293,natural,,JebBushSent_4409,shining,,JebBushSent_2518,taxes,,JebBushSent_2768,fear,,JebBushSent_2044,Marston,,JebBushSent_5832,Collins,,JebBushSent_5914,enrollments,,JebBushSent_59,also,,JebBushSent_5590,BILL.,,JebBushSent_5537,cried,,JebBushSent_2673,transferring,,JebBushSent_4334,Voices,,JebBushSent_4941,waged,,JebBushSent_3783,consideracion,,JebBushSent_662,populations,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",16,JebBushSent_3922,throw,,JebBushSent_2449,details,,JebBushSent_2067,functional,,JebBushSent_1387,Should,,JebBushSent_182,give,,JebBushSent_3724,1.88,,JebBushSent_396,even,,JebBushSent_3342,DISFUNCTION,,JebBushSent_5082,party,,JebBushSent_5871,backseat,,JebBushSent_4636,Maureen,,JebBushSent_5678,essentially,,JebBushSent_4838,quit,,JebBushSent_265,impressed,,JebBushSent_4711,301,,JebBushSent_4606,Fuchs,,WordControl,fulfilled,Formal,JebBushSent_1097,32216,,JebBushSent_1882,annotated,,JebBushSent_5532,homelands,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",2,JebBushSent_656,surrounding,,JebBushSent_179,your,,WordControl,contempt,Formal,JebBushSent_714,demographics,,JebBushSent_1955,F.,,JebBushSent_4959,answering,,JebBushSent_2750,Judicial,,JebBushSent_3735,data,,JebBushSent_2258,without,,JebBushSent_386,example,,JebBushSent_2989,English,,JebBushSent_3119,---,,JebBushSent_722,thought,,JebBushSent_5904,championing,,JebBushSent_3984,Jonnie,,JebBushSent_5137,DOG,,JebBushSent_1888,answered,,JebBushSent_3759,manual,,JebBushSent_4033,retaliated,,JebBushSent_4255,severance,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",1,JebBushSent_1827,P.S.,,WordControl,ass,Informal,JebBushSent_4801,Cheers,,JebBushSent_4565,intrigue,,JebBushSent_1872,schedule,,JebBushSent_5789,press,,JebBushSent_3177,possibility,,JebBushSent_5547,Medicine,,JebBushSent_5591,2121,,JebBushSent_3877,knows,,JebBushSent_2054,republican,,JebBushSent_5218,jurisdictional,,JebBushSent_5076,condo,,JebBushSent_655,adults,,JebBushSent_5744,sizes,,JebBushSent_5522,born,,JebBushSent_2675,Intervention,,JebBushSent_4009,Association,,JebBushSent_4537,Bucela,,JebBushSent_2113,civil,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",1,JebBushSent_4794,accommodations,,WordControl,unauthorized,Formal,JebBushSent_3141,Government,,JebBushSent_590,Economic,,JebBushSent_1091,cell,,JebBushSent_2739,letters,,JebBushSent_2392,translation,,JebBushSent_5936,convict,,JebBushSent_3668,instituciones,,JebBushSent_3804,dejandole,,JebBushSent_3855,permits,,JebBushSent_4769,French,,JebBushSent_922,gap,,JebBushSent_987,tainted,,JebBushSent_3502,reports,,JebBushSent_4728,Truth,,JebBushSent_1811,contract,,JebBushSent_618,correction,,JebBushSent_2397,Savage,,JebBushSent_6066,Peer,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_4582,Corrections,,JebBushSent_2859,commercial,,JebBushSent_2186,fashioned,,JebBushSent_2592,comprehensive,,JebBushSent_4431,blowing,,JebBushSent_2966,admissions,,JebBushSent_1596,Deas,,JebBushSent_3708,masks,,JebBushSent_2148,unsolicited,,JebBushSent_2873,Hospital,,JebBushSent_3111,OUR,,WordControl,jk,Informal,JebBushSent_2882,Administration,,JebBushSent_4168,AT,,JebBushSent_6112,Negotiate,,JebBushSent_4090,smugglers,,JebBushSent_1121,position,,JebBushSent_391,percent,,JebBushSent_1754,international,,JebBushSent_2573,Hi,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",14,JebBushSent_4696,PIERCE,,JebBushSent_5040,payers,,JebBushSent_1986,mailing,,JebBushSent_3504,jeb@jeb.org,,JebBushSent_4751,Status,,JebBushSent_626,habitats,,JebBushSent_3335,yes--guilty,,JebBushSent_3927,7/10,,JebBushSent_3478,Committeeman,,JebBushSent_5508,86,,JebBushSent_456,meeting,,JebBushSent_1696,press.com/features.html,,JebBushSent_1440,student,,JebBushSent_919,offering,,WordControl,cancellations,Formal,JebBushSent_223,Some,,JebBushSent_4408,sun,,JebBushSent_1361,money,,JebBushSent_2218,appreciate,,JebBushSent_4455,productive,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",17,JebBushSent_785,negatively,,JebBushSent_2921,sets,,JebBushSent_1790,sizeable,,JebBushSent_1923,thank,,JebBushSent_5484,mothers,,JebBushSent_133,youth,,JebBushSent_2911,preserve,,JebBushSent_4942,vicious,,JebBushSent_2166,strange,,JebBushSent_2900,Masters,,JebBushSent_5445,2500,,JebBushSent_964,reason,,JebBushSent_2791,solve,,JebBushSent_3238,season,,JebBushSent_490,savings,,JebBushSent_1493,slip,,JebBushSent_5441,essay,,WordControl,mega,Informal,JebBushSent_3239,allows,,JebBushSent_4400,Expansion,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",19,JebBushSent_192,Event,,JebBushSent_1628,faxed,,JebBushSent_4117,killing,,JebBushSent_6020,Mpls./St,,JebBushSent_4121,prize,,JebBushSent_1086,279-0870,,JebBushSent_5145,YELLOW,,JebBushSent_5373,reenforces,,JebBushSent_1052,You,,JebBushSent_525,Quest,,JebBushSent_4361,Living,,JebBushSent_2391,general,,JebBushSent_392,larger,,JebBushSent_5922,mailto:jamienick@msn.com,,JebBushSent_5194,strigent,,JebBushSent_2384,charters,,JebBushSent_3260,Sandra,,JebBushSent_2307,flow,,JebBushSent_2529,notches,,WordControl,crushing,Informal
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_3223,assess,,JebBushSent_3778,informacion,,JebBushSent_3957,century,,JebBushSent_587,Interstate,,JebBushSent_1677,ranting,,WordControl,litigation,Formal,JebBushSent_2630,circuit,,JebBushSent_2687,dismissal,,JebBushSent_5273,Cost,,JebBushSent_753,OF,,JebBushSent_5748,released(Friday,,JebBushSent_4540,luncheon,,JebBushSent_993,lowlifes,,JebBushSent_4883,event,,JebBushSent_2514,investigation,,JebBushSent_3161,Northeast,,JebBushSent_1171,Chenevert,,JebBushSent_3740,licence,,JebBushSent_6022,Phoenix,,JebBushSent_1112,him,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_3934,Recognition,,JebBushSent_5503,103,,JebBushSent_5527,math,,WordControl,whatup,Informal,JebBushSent_664,Atlantic,,JebBushSent_4331,tragedy,,JebBushSent_1551,recognizes,,JebBushSent_3473,Crotty,,JebBushSent_5143,MHZ.,,JebBushSent_2817,Appellate,,JebBushSent_5505,110,,JebBushSent_5865,judicially,,JebBushSent_1048,they,,JebBushSent_3920,"they,us,the",,JebBushSent_363,written,,JebBushSent_5191,Directed,,JebBushSent_50,bomb,,JebBushSent_5271,audit,,JebBushSent_2253,material(s,,JebBushSent_379,statistics,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_3806,iba,,JebBushSent_5732,responsive,,JebBushSent_4793,Reasonable,,JebBushSent_1105,Finance,,JebBushSent_4338,Ad,,JebBushSent_2597,reaches,,JebBushSent_4640,poll,,JebBushSent_367,bellow,,JebBushSent_2409,projections,,JebBushSent_398,family,,WordControl,dude,Informal,JebBushSent_52,The,,JebBushSent_892,PREP,,JebBushSent_1030,Stephen,,JebBushSent_1680,anon,,JebBushSent_3377,Administrator,,JebBushSent_4420,raining,,JebBushSent_5016,Road,,JebBushSent_6074,Ref,,JebBushSent_531,worth,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",8,JebBushSent_6069,SFWMD,,JebBushSent_2707,Send,,JebBushSent_317,Punta,,JebBushSent_2660,Page,,JebBushSent_6079,karen,,JebBushSent_299,Ed,,JebBushSent_4698,"795,000",,JebBushSent_5752,Doctors,,WordControl,barf,Informal,JebBushSent_2812,direct,,JebBushSent_1659,unlike,,JebBushSent_1150,AP,,JebBushSent_2742,30--which,,JebBushSent_3176,Is,,JebBushSent_5896,holy,,JebBushSent_1465,cripple,,JebBushSent_5422,disabled,,JebBushSent_2639,criminal,,JebBushSent_3958,towering,,JebBushSent_4415,watching,
